primaryKey,teamId,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612750_Total_2015-16,1610612750,Total,1006,450,2,0.9532803180914513,1.0834027899716723,0.9926537160220412,0.2537619829648521,2015-16,2017-11-20T01:11:00.469,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_Total_2016-17,1610612750,Total,927,431,2,1.0431499460625675,1.1566952526043826,1.0249578217722357,0.2629245538481985,2016-17,2017-11-20T01:11:48.121,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612751_Total_2015-16,1610612751,Total,1046,460,2,0.9340344168260039,1.0766282856003186,0.9789074633601993,0.21907500817159872,2015-16,2017-11-20T01:11:00.469,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_Total_2016-17,1610612751,Total,942,421,3,1.0254777070063694,1.1807859014420914,1.0215942497152928,0.25514753580646976,2016-17,2017-11-20T01:11:48.121,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612752_Total_2015-16,1610612752,Total,1046,438,2,0.9196940726577438,1.1136448615819012,0.9721822308561066,0.22512187849116944,2015-16,2017-11-20T01:11:00.469,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_Total_2016-17,1610612752,Total,1046,470,2,0.994263862332696,1.1343606040804972,0.9848143126234232,0.2207888313309023,2016-17,2017-11-20T01:11:48.121,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612753_Total_2015-16,1610612753,Total,1086,461,2,0.9401473296500921,1.1268976532211818,1.0039773311596663,0.2359811009071172,2015-16,2017-11-20T01:11:00.469,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_Total_2016-17,1610612753,Total,1028,420,2,0.9124513618677043,1.130631440328814,0.9899289378267951,0.24294609852975466,2016-17,2017-11-20T01:11:48.121,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612754_Total_2015-16,1610612754,Total,1001,433,2,0.962037962037962,1.135459455191183,0.990169165870437,0.2293977612300787,2015-16,2017-11-20T01:11:00.469,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_Total_2016-17,1610612754,Total,1063,490,2,1.0150517403574788,1.1310045868598015,0.9969893974186824,0.24343826877149075,2016-17,2017-11-20T01:11:48.121,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
