gameId,eventId,gameClock,shotClock,ballxLoc,ballyLoc,player1Id,player1TeamId,player1xLoc,player1yLoc,player2Id,player2TeamId,player2xLoc,player2yLoc,player3Id,player3TeamId,player3xLoc,player3yLoc,player4Id,player4TeamId,player4xLoc,player4yLoc,player5Id,player5TeamId,player5xLoc,player5yLoc,player6Id,player6TeamId,player6xLoc,player6yLoc,player7Id,player7TeamId,player7xLoc,player7yLoc,player8Id,player8TeamId,player8xLoc,player8yLoc,player9Id,player9TeamId,player9xLoc,player9yLoc,player10Id,player10TeamId,player10xLoc,player10yLoc
21500495,5,664.81,15.59,11.33058,28.5207,101161,1610612738,23.11334,17.27424,202738,1610612738,28.99534,27.32849,202340,1610612738,28.93524,15.61004,203109,1610612738,8.1656,3.19924,203096,1610612738,11.59046,29.95612,2207,1610612751,8.48541,16.22298,101127,1610612751,18.52347,32.35637,201152,1610612751,9.20666,30.15702,201572,1610612751,12.61182,26.53007,202711,1610612751,21.29677,23.82548
21500495,5,664.85,15.63,11.69476,28.71387,101161,1610612738,23.35645,17.38003,202738,1610612738,28.86769,27.62482,202340,1610612738,28.86971,15.515,203109,1610612738,8.11705,3.21694,203096,1610612738,11.54646,30.23422,2207,1610612751,8.48443,16.17786,101127,1610612751,18.51533,32.50574,201152,1610612751,9.22085,30.21732,201572,1610612751,12.86066,26.56835,202711,1610612751,21.24584,23.67605
21500495,5,664.89,15.67,11.87271,28.70447,101161,1610612738,23.58532,17.50167,202738,1610612738,28.74345,27.92586,202340,1610612738,28.80503,15.41293,203109,1610612738,8.06832,3.236,203096,1610612738,11.4788,30.51055,2207,1610612751,8.4818,16.13369,101127,1610612751,18.49895,32.67025,201152,1610612751,9.23039,30.28457,201572,1610612751,13.15224,26.58599,202711,1610612751,21.19592,23.52691
21500495,5,664.93,15.71,12.05032,29.1567,101161,1610612738,23.79392,17.6255,202738,1610612738,28.60969,28.23474,202340,1610612738,28.74581,15.30782,203109,1610612738,8.03163,3.25018,203096,1610612738,11.40776,30.73385,2207,1610612751,8.47164,16.10254,101127,1610612751,18.50888,32.84979,201152,1610612751,9.22558,30.35802,201572,1610612751,13.49762,26.57746,202711,1610612751,21.14491,23.37125
21500495,5,664.97,15.75,11.9951,29.52836,101161,1610612738,23.98504,17.76193,202738,1610612738,28.47838,28.55661,202340,1610612738,28.6877,15.19659,203109,1610612738,8.00598,3.25564,203096,1610612738,11.34649,30.91707,2207,1610612751,8.46479,16.07909,101127,1610612751,18.51383,33.02512,201152,1610612751,9.21186,30.44531,201572,1610612751,13.85767,26.53368,202711,1610612751,21.11921,23.16169
21500495,5,665.01,15.79,11.89943,29.89325,101161,1610612738,24.20453,17.92859,202738,1610612738,28.33358,28.8931,202340,1610612738,28.63563,15.08859,203109,1610612738,7.9767,3.26473,203096,1610612738,11.28721,31.09407,2207,1610612751,8.45711,16.05039,101127,1610612751,18.50447,33.21324,201152,1610612751,9.21004,30.54731,201572,1610612751,14.1878,26.45469,202711,1610612751,21.09281,22.95065
21500495,5,665.05,15.83,11.76715,30.25476,101161,1610612738,24.41382,18.11601,202738,1610612738,28.19295,29.24529,202340,1610612738,28.57865,14.97525,203109,1610612738,7.95472,3.2647,203096,1610612738,11.21797,31.24929,2207,1610612751,8.45943,16.01903,101127,1610612751,18.54346,33.41659,201152,1610612751,9.16854,30.71188,201572,1610612751,14.50743,26.38672,202711,1610612751,21.05452,22.75568
21500495,5,665.09,15.87,11.60134,30.61355,101161,1610612738,24.58332,18.33156,202738,1610612738,28.04443,29.61218,202340,1610612738,28.52453,14.86265,203109,1610612738,7.93797,3.26282,203096,1610612738,11.1293,31.41955,2207,1610612751,8.46412,15.98414,101127,1610612751,18.56035,33.62431,201152,1610612751,9.13208,30.8546,201572,1610612751,14.81188,26.31379,202711,1610612751,21.02231,22.55297
21500495,5,665.13,15.91,11.40509,30.97028,101161,1610612738,24.74793,18.55075,202738,1610612738,27.90268,29.99218,202340,1610612738,28.46939,14.74869,203109,1610612738,7.92237,3.25696,203096,1610612738,11.02281,31.63748,2207,1610612751,8.46705,15.9743,101127,1610612751,18.5778,33.84849,201152,1610612751,9.10604,30.98555,201572,1610612751,15.10662,26.24823,202711,1610612751,20.99026,22.35441
21500495,5,665.17,15.95,11.1815,31.32562,101161,1610612738,24.88838,18.81608,202738,1610612738,27.76343,30.38318,202340,1610612738,28.4178,14.63497,203109,1610612738,7.91573,3.25288,203096,1610612738,10.88093,31.79765,2207,1610612751,8.51845,15.9288,101127,1610612751,18.6169,34.09153,201152,1610612751,9.09685,31.16094,201572,1610612751,15.36057,26.23351,202711,1610612751,20.9284,22.18441
21500495,5,665.21,15.99,10.93365,31.68022,101161,1610612738,25.05139,19.05189,202738,1610612738,27.61874,30.78875,202340,1610612738,28.36375,14.51965,203109,1610612738,7.92139,3.23945,203096,1610612738,10.76056,31.94403,2207,1610612751,8.52835,15.90073,101127,1610612751,18.66909,34.35151,201152,1610612751,9.03893,31.29873,201572,1610612751,15.60762,26.20561,202711,1610612751,20.88232,22.01619
21500495,5,665.25,16.03,10.66464,32.03476,101161,1610612738,25.16744,19.27692,202738,1610612738,27.47881,31.19672,202340,1610612738,28.3114,14.40945,203109,1610612738,7.92898,3.226,203096,1610612738,10.62591,32.13558,2207,1610612751,8.54096,15.87738,101127,1610612751,18.71719,34.61521,201152,1610612751,8.96844,31.42639,201572,1610612751,15.85931,26.21149,202711,1610612751,20.84946,21.8382
21500495,5,665.3,16.07,10.37755,32.38987,101161,1610612738,25.28276,19.49753,202738,1610612738,27.33086,31.61645,202340,1610612738,28.25199,14.30016,203109,1610612738,7.9336,3.21184,203096,1610612738,10.47967,32.30652,2207,1610612751,8.55357,15.85528,101127,1610612751,18.78703,34.89872,201152,1610612751,8.88939,31.54517,201572,1610612751,16.14602,26.24809,202711,1610612751,20.79959,21.65198
21500495,5,665.34,16.11,10.07548,32.74624,101161,1610612738,25.39402,19.7264,202738,1610612738,27.19443,32.0443,202340,1610612738,28.18717,14.19364,203109,1610612738,7.93815,3.1975,203096,1610612738,10.32846,32.48771,2207,1610612751,8.56481,15.84133,101127,1610612751,18.87143,35.1854,201152,1610612751,8.84311,31.66695,201572,1610612751,16.40105,26.28956,202711,1610612751,20.77602,21.4589
21500495,5,665.38,16.15,9.76151,33.10452,101161,1610612738,25.49103,19.95172,202738,1610612738,27.06678,32.4817,202340,1610612738,28.11889,14.09203,203109,1610612738,7.94831,3.17884,203096,1610612738,10.21388,32.69475,2207,1610612751,8.57913,15.82483,101127,1610612751,18.95309,35.48027,201152,1610612751,8.82247,31.77428,201572,1610612751,16.6421,26.37823,202711,1610612751,20.74804,21.27089
21500495,5,665.42,16.19,9.43875,33.46537,101161,1610612738,25.57003,20.17618,202738,1610612738,26.93734,32.91965,202340,1610612738,28.04243,13.99478,203109,1610612738,7.95023,3.16316,203096,1610612738,10.0579,32.90182,2207,1610612751,8.58626,15.81952,101127,1610612751,19.02631,35.7832,201152,1610612751,8.77167,31.88057,201572,1610612751,16.85259,26.43175,202711,1610612751,20.72183,21.08077
21500495,5,665.46,16.23,9.11027,33.82946,101161,1610612738,25.63688,20.40652,202738,1610612738,26.79616,33.35926,202340,1610612738,27.97114,13.90221,203109,1610612738,7.94603,3.14465,203096,1610612738,9.89345,33.10964,2207,1610612751,8.5993,15.82104,101127,1610612751,19.09897,36.09226,201152,1610612751,8.70216,31.9784,201572,1610612751,17.04236,26.48034,202711,1610612751,20.70294,20.88285
21500495,5,665.5,16.27,8.69247,34.19971,101161,1610612738,25.69156,20.63736,202738,1610612738,26.64917,33.80762,202340,1610612738,27.90076,13.81344,203109,1610612738,7.94761,3.1254,203096,1610612738,9.72757,33.30983,2207,1610612751,8.6113,15.82951,101127,1610612751,19.16608,36.39739,201152,1610612751,8.63045,32.07212,201572,1610612751,17.17441,26.54598,202711,1610612751,20.6894,20.69352
