primaryKey,teamId,games,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612737_10_Total_2017-18,1610612737,10,Total,886,402,3,1.0383747178329572,1.179535461414054,1.0231604373632581,0.2664942666604537,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_11_Total_2017-18,1610612737,11,Total,967,441,3,1.046535677352637,1.1836991317290815,1.0233745154112164,0.2656505265190258,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_12_Total_2017-18,1610612737,12,Total,1056,480,3,1.043560606060606,1.1838545368873337,1.0205365463202205,0.2619186848627466,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_13_Total_2017-18,1610612737,13,Total,1134,522,3,1.0520282186948853,1.179607120459749,1.0206571362792525,0.2590505130203915,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_14_Total_2017-18,1610612737,14,Total,1209,563,3,1.065343258891646,1.1822501301247432,1.0249896263670153,0.2559062104945224,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_15_Total_2017-18,1610612737,15,Total,1297,594,3,1.0454895913646878,1.1775057319330424,1.0230950457867718,0.2614982401241329,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_16_Total_2017-18,1610612737,16,Total,1379,633,3,1.0514865844815084,1.1822179142963087,1.0225260021266378,0.2628363002233059,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_17_Total_2017-18,1610612737,17,Total,1468,673,3,1.0490463215258856,1.1806998873601813,1.0227996081179915,0.2602132154660173,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_18_Total_2017-18,1610612737,18,Total,1544,717,3,1.064119170984456,1.1840510186701554,1.0242775994870135,0.262371260424852,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_19_Total_2017-18,1610612737,19,Total,1623,757,3,1.069008009858287,1.1847956225521086,1.0241795554181992,0.25918529773601556,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_1_Total_2017-18,1610612737,1,Total,86,38,3,1.0813953488372092,1.2595229465959017,1.0403544726243927,0.2320905048826961,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_20_Total_2017-18,1610612737,20,Total,1707,803,3,1.0779144698301113,1.1854016781473455,1.0250986668504054,0.2635236249645867,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_21_Total_2017-18,1610612737,21,Total,1786,844,3,1.0862262038073909,1.1898980271490724,1.0288566732693865,0.262223715933192,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_22_Total_2017-18,1610612737,22,Total,1868,878,3,1.0840471092077089,1.19371224815681,1.029149078390791,0.2597168597098679,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_23_Total_2017-18,1610612737,23,Total,1953,919,3,1.0865335381464414,1.1953091093515273,1.0288926373049163,0.2619201459401344,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_24_Total_2017-18,1610612737,24,Total,2060,969,3,1.0825242718446602,1.1909796232526901,1.0266162709886457,0.2617199811303956,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_25_Total_2017-18,1610612737,25,Total,2152,1014,3,1.0841078066914498,1.1908449733107689,1.0245979703051493,0.2596094369281946,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_26_Total_2017-18,1610612737,26,Total,2232,1053,3,1.082437275985663,1.1873797885237716,1.0229508473025746,0.2582807132845231,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_27_Total_2017-18,1610612737,27,Total,2318,1101,3,1.092320966350302,1.1910370103983052,1.0246603457454773,0.2608157660452662,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_28_Total_2017-18,1610612737,28,Total,2408,1142,3,1.0909468438538206,1.1912406360548435,1.0232247141189816,0.2607570605454116,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_29_Total_2017-18,1610612737,29,Total,2486,1178,3,1.090506838294449,1.191724610308799,1.022654460141581,0.25993510151199584,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_2_Total_2017-18,1610612737,2,Total,172,75,3,1.0348837209302326,1.219489737159488,1.0242131190439239,0.2544964646264244,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_3_Total_2017-18,1610612737,3,Total,259,116,3,1.0463320463320462,1.2039895320226561,1.0216611854559405,0.2565943631735345,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_4_Total_2017-18,1610612737,4,Total,344,155,3,1.055232558139535,1.2079564010538366,1.0168662561228863,0.2588402798721967,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_5_Total_2017-18,1610612737,5,Total,430,186,3,1.0046511627906978,1.1910428278813014,1.0142821222038878,0.26315410136360345,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_6_Total_2017-18,1610612737,6,Total,521,228,3,0.9980806142034548,1.1698369069638874,1.01230303923876,0.2563477351537906,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_7_Total_2017-18,1610612737,7,Total,602,272,3,1.0315614617940199,1.1758931942833881,1.0095526807031896,0.2583815630616574,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_8_Total_2017-18,1610612737,8,Total,701,318,3,1.035663338088445,1.1763894668312833,1.0092537686904512,0.25908488914881045,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612737_9_Total_2017-18,1610612737,9,Total,790,360,3,1.0455696202531646,1.1834082369493653,1.0173532382353614,0.26694834898954933,2017-18,2017-12-18T08:16:25.726,1610612737_2017-18,1610612737,Hawks,ATL,Atlanta,2017-18
1610612738_10_Total_2017-18,1610612738,10,Total,838,355,2,0.9403341288782816,1.1294583926258377,1.002128680880187,0.2535120802529125,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_11_Total_2017-18,1610612738,11,Total,919,394,2,0.956474428726877,1.1380542819147181,1.0006756050345345,0.255216801327084,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_12_Total_2017-18,1610612738,12,Total,1004,431,2,0.954183266932271,1.1334696363875134,1.0001137524141395,0.25523598473750364,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_13_Total_2017-18,1610612738,13,Total,1084,462,2,0.9464944649446494,1.1311166962770292,0.9911380604218913,0.25881145025520946,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_14_Total_2017-18,1610612738,14,Total,1153,494,2,0.9540329575021682,1.135473792910463,0.9894746107346301,0.26280540187005436,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_15_Total_2017-18,1610612738,15,Total,1241,533,2,0.9605157131345688,1.141505173529875,0.9910481971050544,0.2606983886789482,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_16_Total_2017-18,1610612738,16,Total,1323,566,2,0.9584278155706727,1.1430930741446699,0.9956877570146757,0.25916740663808985,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_17_Total_2017-18,1610612738,17,Total,1401,603,2,0.9643112062812277,1.1442110012389386,0.996856067300969,0.25976411810047423,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_18_Total_2017-18,1610612738,18,Total,1497,642,2,0.9592518370073481,1.141467829441387,0.9955373211860202,0.2591817213715932,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_19_Total_2017-18,1610612738,19,Total,1578,682,2,0.9670468948035488,1.1431967825936276,0.9997536286762769,0.2577589032395827,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_1_Total_2017-18,1610612738,1,Total,83,38,2,0.9759036144578314,1.086343525672275,1.0335156821147884,0.2398686710902652,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_20_Total_2017-18,1610612738,20,Total,1673,723,2,0.9665271966527197,1.1425910726250363,0.9983275662746806,0.2585355002252222,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_21_Total_2017-18,1610612738,21,Total,1751,761,2,0.970873786407767,1.1419808461875784,0.9983819161116776,0.2577328513780403,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_22_Total_2017-18,1610612738,22,Total,1836,805,2,0.9798474945533769,1.143860745867256,0.9982422205937531,0.25640508786655597,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_23_Total_2017-18,1610612738,23,Total,1920,840,2,0.9817708333333334,1.1489039113357769,1.0002468051273605,0.255716115338857,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_24_Total_2017-18,1610612738,24,Total,2021,888,2,0.983671449777338,1.1464855313731754,1.0002895211263068,0.25647650570370495,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_25_Total_2017-18,1610612738,25,Total,2099,923,2,0.9847546450690805,1.1470101466979281,1.0011674856514337,0.2565714726960482,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_26_Total_2017-18,1610612738,26,Total,2185,957,2,0.9812356979405035,1.1469251826742657,0.9991315359043518,0.2591907264677834,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_27_Total_2017-18,1610612738,27,Total,2266,995,2,0.9832303618711385,1.146652281013314,1.0009984309144544,0.25766554499684635,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_28_Total_2017-18,1610612738,28,Total,2350,1023,2,0.9761702127659575,1.1471825861305514,0.999399759678052,0.2565808771785388,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_29_Total_2017-18,1610612738,29,Total,2431,1062,2,0.9806663924310983,1.149122198285112,0.9976807506693526,0.2556270234787875,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_2_Total_2017-18,1610612738,2,Total,159,76,2,1.0314465408805031,1.106989706097701,1.0284256439027468,0.2433246846915781,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_30_Total_2017-18,1610612738,30,Total,2522,1107,2,0.9845360824742269,1.1488015524129962,0.9992605840963308,0.2555088990263459,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_31_Total_2017-18,1610612738,31,Total,2605,1147,2,0.9888675623800384,1.1509283842221072,0.9991277492066648,0.2575205703364659,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_32_Total_2017-18,1610612738,32,Total,2684,1179,2,0.988822652757079,1.1535703469225502,0.9974734893640878,0.25813394049432087,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_3_Total_2017-18,1610612738,3,Total,251,111,2,0.9721115537848606,1.1234635916392757,1.0220789570826156,0.2518645723700931,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_4_Total_2017-18,1610612738,4,Total,336,147,2,0.9434523809523809,1.0964303487395737,1.0194112014920724,0.2440746574221841,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_5_Total_2017-18,1610612738,5,Total,413,182,2,0.9636803874092009,1.1160888187589268,1.0172116432125509,0.24457415878734745,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_6_Total_2017-18,1610612738,6,Total,492,216,2,0.9613821138211383,1.1173668416715592,1.0183737149387004,0.24219960719161054,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_7_Total_2017-18,1610612738,7,Total,579,252,2,0.9620034542314335,1.128347314204889,1.0160704567268157,0.24547866722849124,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_8_Total_2017-18,1610612738,8,Total,660,287,2,0.9590909090909091,1.1253924935162858,1.0053376703379633,0.25453882219232193,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_9_Total_2017-18,1610612738,9,Total,747,322,2,0.9585006693440429,1.1346516787371923,1.0071129528926697,0.24960640084892657,2017-18,2017-12-18T08:16:25.726,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612739_10_Total_2017-18,1610612739,10,Total,882,421,3,1.1065759637188208,1.2018418685012546,0.9890885819907391,0.2828829377835128,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_11_Total_2017-18,1610612739,11,Total,965,468,3,1.122279792746114,1.2008507280002854,0.9968353039240792,0.278684269412587,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_12_Total_2017-18,1610612739,12,Total,1042,504,3,1.1238003838771593,1.2058040024013585,1.001060618180159,0.27420691626605603,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_13_Total_2017-18,1610612739,13,Total,1134,543,3,1.1102292768959436,1.2022984089596602,1.0017157774116583,0.27135240255479015,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_14_Total_2017-18,1610612739,14,Total,1222,581,3,1.0990180032733223,1.1977265772493129,1.0032931350181407,0.26748399638369047,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_15_Total_2017-18,1610612739,15,Total,1308,622,3,1.0940366972477065,1.1916611020502277,1.0031760293165315,0.2673300850358302,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_16_Total_2017-18,1610612739,16,Total,1411,668,3,1.0864635010630759,1.188013443141332,1.00288297735749,0.27075998586465216,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_17_Total_2017-18,1610612739,17,Total,1488,702,3,1.0846774193548387,1.190049087821846,1.0011276019957378,0.27214503758455966,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_18_Total_2017-18,1610612739,18,Total,1569,744,3,1.0911408540471639,1.191634014235185,1.0021897623798384,0.2738874618449256,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_19_Total_2017-18,1610612739,19,Total,1663,780,3,1.079374624173181,1.1906436582249964,1.0003680315825008,0.2728254881549509,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_1_Total_2017-18,1610612739,1,Total,88,36,3,0.9090909090909091,1.12448335244118,0.9851934572817233,0.22756897131955736,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_20_Total_2017-18,1610612739,20,Total,1759,816,3,1.0631040363843092,1.1840313893000567,1.0026650159748116,0.27179451191454423,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_21_Total_2017-18,1610612739,21,Total,1843,853,3,1.060227889310906,1.183242256603199,1.0047573863456245,0.2744330961216877,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_22_Total_2017-18,1610612739,22,Total,1922,894,3,1.065556711758585,1.1838621460334033,1.0063688294611248,0.2755889417747021,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_23_Total_2017-18,1610612739,23,Total,2006,937,3,1.0702891326021935,1.184624249420291,1.0030067362646191,0.2746891067993643,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_24_Total_2017-18,1610612739,24,Total,2088,971,3,1.0651340996168583,1.1836088724152989,1.0018493482178479,0.27464163435784406,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_25_Total_2017-18,1610612739,25,Total,2174,1010,3,1.063477460901564,1.1827571577471852,1.0019412904066212,0.2755694068896632,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_26_Total_2017-18,1610612739,26,Total,2260,1048,3,1.0632743362831858,1.1847018537428502,0.9999898190843272,0.2747339441123638,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_27_Total_2017-18,1610612739,27,Total,2338,1085,3,1.0641573994867408,1.1848733640464564,1.0008329382555048,0.27521707135320117,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_28_Total_2017-18,1610612739,28,Total,2430,1128,3,1.0658436213991769,1.1865960966282485,1.0002720748999148,0.2764436914069352,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_29_Total_2017-18,1610612739,29,Total,2525,1175,3,1.0665346534653466,1.1845243316891034,0.9993958900250038,0.2757504108993119,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_2_Total_2017-18,1610612739,2,Total,170,74,3,0.9823529411764705,1.1554145139134875,1.0511293836597677,0.2552520069896494,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_30_Total_2017-18,1610612739,30,Total,2606,1212,3,1.0683039140445127,1.1873343327990837,0.99965004121625,0.27494643193011814,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_31_Total_2017-18,1610612739,31,Total,2697,1251,3,1.0656284760845385,1.187217758701033,1.0001248138227326,0.27315264174504217,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_3_Total_2017-18,1610612739,3,Total,260,114,3,1.0153846153846153,1.1895999029060496,1.028462040930293,0.2653840446856617,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_4_Total_2017-18,1610612739,4,Total,348,156,3,1.0488505747126438,1.2060307512971569,1.0095671466540188,0.27983236109809667,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_5_Total_2017-18,1610612739,5,Total,441,196,3,1.0476190476190477,1.2140522651411378,0.9942920796138602,0.2879474457680703,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_6_Total_2017-18,1610612739,6,Total,533,244,3,1.0712945590994372,1.209166682143086,0.9780549080265066,0.29955598319764165,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_7_Total_2017-18,1610612739,7,Total,622,286,3,1.0739549839228295,1.2072916666620255,0.9817483887474159,0.290151799746814,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_8_Total_2017-18,1610612739,8,Total,712,335,3,1.098314606741573,1.2092329595494826,0.9777584809480065,0.2863366558595093,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_9_Total_2017-18,1610612739,9,Total,796,380,3,1.1092964824120604,1.2048328175013914,0.9866365440807092,0.2800965441656025,2017-18,2017-12-18T08:16:25.726,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612740_10_Total_2017-18,1610612740,10,Total,875,390,2,1.0137142857142858,1.169046218600658,1.0053962072098293,0.26424898752868264,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_11_Total_2017-18,1610612740,11,Total,968,434,2,1.0165289256198347,1.165860594946611,1.0025203091916541,0.2648970752834382,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_12_Total_2017-18,1610612740,12,Total,1066,479,2,1.022514071294559,1.1708865414522343,1.0027021210754234,0.2632358816505018,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_13_Total_2017-18,1610612740,13,Total,1152,514,2,1.015625,1.170276687814325,0.9948985223531209,0.27484691256504,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_14_Total_2017-18,1610612740,14,Total,1239,554,2,1.0225988700564972,1.1766380856213328,1.0003318553793146,0.2843761974718512,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_15_Total_2017-18,1610612740,15,Total,1315,599,2,1.044106463878327,1.1820719790141416,1.001976132599615,0.28333947604577203,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_16_Total_2017-18,1610612740,16,Total,1404,655,2,1.0705128205128205,1.186347800830986,1.005268402071133,0.279437773307231,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_17_Total_2017-18,1610612740,17,Total,1493,693,2,1.0649698593436034,1.1856187601288775,1.0037137713131858,0.27663378950079887,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_18_Total_2017-18,1610612740,18,Total,1581,728,2,1.053763440860215,1.1813515420320162,1.0028746322355737,0.2737868034257365,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_19_Total_2017-18,1610612740,19,Total,1675,765,2,1.04,1.1739256759000103,1.0019529308537063,0.2751221435819274,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_1_Total_2017-18,1610612740,1,Total,92,39,2,0.9456521739130435,1.1360125768094236,1.0190628939400665,0.2718685194937651,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_20_Total_2017-18,1610612740,20,Total,1769,804,2,1.0344827586206897,1.17272964853833,1.0048862400607577,0.27415246598649107,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_21_Total_2017-18,1610612740,21,Total,1850,851,2,1.0448648648648649,1.1715723360062953,1.0019021612571444,0.2723329374318681,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_22_Total_2017-18,1610612740,22,Total,1935,893,2,1.0485788113695091,1.17234136885654,1.0028079320217376,0.2716309596245064,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_23_Total_2017-18,1610612740,23,Total,2040,940,2,1.046078431372549,1.1710705315765297,1.003872587049008,0.26776475882816614,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_24_Total_2017-18,1610612740,24,Total,2127,985,2,1.0531264692054536,1.173880586714994,1.008514429944395,0.2666009578120847,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_25_Total_2017-18,1610612740,25,Total,2221,1026,2,1.0526789734353894,1.1762386652449945,1.0082543154104238,0.2680378647053529,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_26_Total_2017-18,1610612740,26,Total,2318,1073,2,1.0547886108714408,1.17642243063342,1.0059317532760974,0.2681196438849065,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_27_Total_2017-18,1610612740,27,Total,2414,1117,2,1.0530240265120132,1.1747151331263286,1.0068213648785347,0.2714722771047438,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_28_Total_2017-18,1610612740,28,Total,2502,1165,2,1.0611510791366907,1.1772632649160832,1.01071920820636,0.27001521348579355,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_29_Total_2017-18,1610612740,29,Total,2597,1209,2,1.059299191374663,1.175226884677642,1.0115126987417669,0.27024714856922394,2017-18,2017-12-18T08:16:25.726,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
