primaryKey,teamId,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612754_Total_2015-16,1610612754,Total,6970,3135,2,0.9936872309899569,1.1323926395575088,0.9944808242375228,0.23589184320230736,2015-16,2017-11-19T01:36:33.193,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_Total_2016-17,1610612754,Total,6918,3211,2,1.029343740965597,1.1411666112120828,0.99034873847856,0.23712639920675957,2016-17,2017-11-19T00:45:25.28,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_Total_2017-18,1610612754,Total,1123,535,3,1.0641139804096171,1.1531766468395481,0.9905122887118474,0.29337673560815425,2017-18,2017-11-19T00:45:39.084,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612755_Total_2013-14,1610612755,Total,7113,3099,2,0.9517784338535077,1.1130692246878895,0.9583658950459267,0.26948820766200066,2013-14,2017-11-19T01:37:07.452,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_Total_2014-15,1610612755,Total,6699,2737,2,0.9198387819077474,1.14091185747628,0.9337470559365542,0.2920664768720465,2014-15,2017-11-19T01:36:58.011,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_Total_2015-16,1610612755,Total,6885,2970,2,0.9737109658678286,1.1542124978400887,0.9851986822707043,0.28437091809050474,2015-16,2017-11-19T01:36:33.193,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_Total_2016-17,1610612755,Total,6977,3082,2,1.0017199369356458,1.16393042523761,0.9976524940967606,0.2658554046711227,2016-17,2017-11-19T00:45:25.28,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_Total_2017-18,1610612755,Total,965,438,2,1.0507772020725388,1.1943354720475832,1.003858964954422,0.31522462243103216,2017-18,2017-11-19T00:45:39.084,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612756_Total_2013-14,1610612756,Total,6843,3171,2,1.0384334356276488,1.1547569815583394,1.0067739372266482,0.22332848386355497,2013-14,2017-11-19T01:37:07.452,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_Total_2014-15,1610612756,Total,6956,3138,3,1.0014376078205864,1.1391148985704178,0.9991594449400336,0.23850543025532397,2014-15,2017-11-19T01:36:58.011,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_Total_2015-16,1610612756,Total,7013,3050,3,0.9749037501782404,1.1465783081110121,0.980323201832781,0.24652433078846747,2015-16,2017-11-19T01:36:33.193,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_Total_2016-17,1610612756,Total,7258,3270,2,0.9858087627445578,1.1198218020563664,0.98580255795685,0.2629099868794144,2016-17,2017-11-19T00:45:25.28,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_Total_2017-18,1610612756,Total,1072,464,2,0.960820895522388,1.133098741931331,1.000795509001226,0.3367558224830905,2017-18,2017-11-19T00:45:39.084,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612757_Total_2013-14,1610612757,Total,7134,3207,2,1.007008690776563,1.150544389465616,1.0130298370251143,0.2189267701627766,2013-14,2017-11-19T01:37:07.452,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_Total_2014-15,1610612757,Total,7046,3172,3,1.01447629860914,1.1584957149406905,1.0203933859242293,0.21637025317991518,2014-15,2017-11-19T01:36:58.011,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_Total_2015-16,1610612757,Total,7036,3167,2,1.0230244457077886,1.1695559012823669,1.026908870973187,0.23246669609599224,2015-16,2017-11-19T01:36:33.193,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_Total_2016-17,1610612757,Total,7057,3241,2,1.0389684001700439,1.166115264808594,1.0152407779696977,0.23773194489019378,2016-17,2017-11-19T00:45:25.28,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_Total_2017-18,1610612757,Total,1043,453,2,0.9798657718120806,1.154663386928078,0.9834442603245486,0.2680778190949601,2017-18,2017-11-19T00:45:39.084,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612758_Total_2013-14,1610612758,Total,6766,3026,2,0.9670410877919007,1.103004935643799,0.9556751672528289,0.23234497710053542,2013-14,2017-11-19T01:37:07.452,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_Total_2014-15,1610612758,Total,6613,3009,2,0.9797368818992893,1.0994193608082956,0.9720267141587835,0.24767555942476668,2014-15,2017-11-19T01:36:58.011,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_Total_2015-16,1610612758,Total,7082,3283,2,1.0203332391979667,1.1310033591266446,1.0086520423123582,0.23807317501158623,2015-16,2017-11-19T01:36:33.193,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_Total_2016-17,1610612758,Total,6727,3100,2,1.0304742084138545,1.1513109872392253,1.0048535163827756,0.25131048949232404,2016-17,2017-11-19T00:45:25.28,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_Total_2017-18,1610612758,Total,939,412,2,0.9701810436634718,1.1300734938084787,0.9639499669484225,0.46106424828610904,2017-18,2017-11-19T00:45:39.084,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612759_Total_2013-14,1610612759,Total,6843,3326,2,1.0740903112669882,1.1404020183405836,1.0491806712490808,0.23197924503229403,2013-14,2017-11-19T01:37:07.452,1610612759_2017-18,1610612759,Spurs,SAS,"San Antonio",2017-18
1610612759_Total_2014-15,1610612759,Total,6852,3208,3,1.035172212492703,1.1380565551956865,1.0467152098199495,0.2248326989495167,2014-15,2017-11-19T01:36:58.011,1610612759_2017-18,1610612759,Spurs,SAS,"San Antonio",2017-18
