primaryKey,teamId,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612738_LeftBaseline18FT_2017-18,1610612738,LeftBaseline18FT,32,18,2,1.125,0.9921567416492215,0.9568692496064211,0.16335416091675156,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_LeftBaseline23FT_2017-18,1610612738,LeftBaseline23FT,5,3,2,1.2,0.9797958971132713,0.587655550024888,0.2968454490817021,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_LeftCorner_2017-18,1610612738,LeftCorner,87,37,3,1.2758620689655173,1.4831595288004538,1.2069789563684485,0.4275962114426244,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_LeftLong3_2017-18,1610612738,LeftLong3,41,16,3,1.170731707317073,1.4634146341463414,0.7238336195255323,0.4710062193238828,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_RestrictedArea_2017-18,1610612738,RestrictedArea,619,359,2,1.1599353796445881,0.9871274863653341,1.1598402691880854,0.13676010783739814,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_Right11FT_2017-18,1610612738,Right11FT,102,35,2,0.6862745098039216,0.9495137264943734,0.6969073980289191,0.18418424661946836,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_Right18FT_2017-18,1610612738,Right18FT,104,38,2,0.7307692307692307,0.9630756942729932,0.8885387474892616,0.29196148608627015,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_Right23FT_2017-18,1610612738,Right23FT,82,42,2,1.024390243902439,0.9997025137521561,0.8189642173048998,0.1628498652428057,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_Right27FT_2017-18,1610612738,Right27FT,214,71,3,0.9953271028037384,1.412552748337395,1.1069337310546534,0.26910281710905,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_RightBaseline11FT_2017-18,1610612738,RightBaseline11FT,27,10,2,0.7407407407407407,0.965807763733726,0.7561823668856611,0.22826607175289687,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_RightBaseline18FT_2017-18,1610612738,RightBaseline18FT,28,11,2,0.7857142857142857,0.9767710236555247,0.7430911615441282,0.3661594279799108,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_RightBaseline23FT_2017-18,1610612738,RightBaseline23FT,4,2,2,1,1,1.0605990783410137,0.5535417328047321,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_RightCorner_2017-18,1610612738,RightCorner,90,36,3,1.2,1.4696938456699067,1.2296058896292466,0.45361625162239944,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612738_RightLong3_2017-18,1610612738,RightLong3,81,31,3,1.1481481481481481,1.458149606298484,0.8255683484603386,0.38322927974699705,2017-18,2017-12-05T00:06:10.71,1610612738_2017-18,1610612738,Celtics,BOS,Boston,2017-18
1610612739_Left11FT_2017-18,1610612739,Left11FT,80,27,2,0.675,0.9457140159688865,0.8137824099686555,0.20211897878625468,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_Left18FT_2017-18,1610612739,Left18FT,87,36,2,0.8275862068965517,0.9850246108334964,0.7957843851054263,0.06884376339265788,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_Left23FT_2017-18,1610612739,Left23FT,82,32,2,0.7804878048780488,0.9756097560975607,0.7879716582761536,0.17683906259346638,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_Left27FT_2017-18,1610612739,Left27FT,254,88,3,1.0393700787401574,1.4275223555658065,1.104615529310754,0.07998290328244304,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_LeftBaseline11FT_2017-18,1610612739,LeftBaseline11FT,17,6,2,0.7058823529411765,0.955769224074819,0.7862523918954232,0.10607006017943574,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_LeftBaseline18FT_2017-18,1610612739,LeftBaseline18FT,41,12,2,0.5853658536585366,0.9099882003013476,0.7601930220412546,0.03880011205037286,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_LeftBaseline23FT_2017-18,1610612739,LeftBaseline23FT,15,5,2,0.6666666666666666,0.9428090415820635,0.8408498262989467,0.08553142997031579,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_LeftCorner_2017-18,1610612739,LeftCorner,92,35,3,1.141304347826087,1.456481180486563,1.2369634780698497,0.22514695037483948,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_LeftLong3_2017-18,1610612739,LeftLong3,64,28,3,1.3125,1.4882351124738322,0.8750854673288262,0.19606737891640935,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_RestrictedArea_2017-18,1610612739,RestrictedArea,612,442,2,1.4444444444444444,0.8958064164776207,1.288052926335646,0.11868290981920539,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_Right11FT_2017-18,1610612739,Right11FT,61,21,2,0.6885245901639344,0.9502542128648809,0.7716903226140606,0.12068419660628146,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_Right18FT_2017-18,1610612739,Right18FT,65,27,2,0.8307692307692308,0.9855764540336593,0.746659915035437,0.12617826961608372,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_Right23FT_2017-18,1610612739,Right23FT,70,24,2,0.6857142857142857,0.9493284414763512,0.7950777256705222,0.11219677680516818,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_Right27FT_2017-18,1610612739,Right27FT,177,66,3,1.11864406779661,1.450712808578351,1.1157547583915393,0.20279137425887298,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_RightBaseline11FT_2017-18,1610612739,RightBaseline11FT,13,2,2,0.3076923076923077,0.7216024245882199,0.8426651494298429,0.07732911702596015,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_RightBaseline18FT_2017-18,1610612739,RightBaseline18FT,31,12,2,0.7741935483870968,0.9741721851962261,0.6761656774035313,0.08996387714364518,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_RightBaseline23FT_2017-18,1610612739,RightBaseline23FT,11,3,2,0.5454545454545454,0.8907235428302466,0.7831692938521182,0.045672168190605364,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_RightCorner_2017-18,1610612739,RightCorner,97,37,3,1.1443298969072164,1.4572229677595558,1.1867347825484216,0.24306127091673413,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612739_RightLong3_2017-18,1610612739,RightLong3,52,19,3,1.0961538461538463,1.4446135414094896,0.7751907852771525,0.233138440021068,2017-18,2017-12-05T00:06:10.71,1610612739_2017-18,1610612739,Cavaliers,CLE,Cleveland,2017-18
1610612740_Left11FT_2017-18,1610612740,Left11FT,121,53,2,0.8760330578512396,0.9922863484167689,0.8053896817000188,0.09709875069366142,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_Left18FT_2017-18,1610612740,Left18FT,78,36,2,0.9230769230769231,0.9970370305242863,0.8407781601893637,0.14848572383027553,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_Left23FT_2017-18,1610612740,Left23FT,68,21,2,0.6176470588235294,0.9240163572002946,0.7767772434055753,0.12204480840189984,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_Left27FT_2017-18,1610612740,Left27FT,232,72,3,0.9310344827586207,1.387904261896422,1.08150755872545,0.17163010830223463,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_LeftBaseline11FT_2017-18,1610612740,LeftBaseline11FT,32,13,2,0.8125,0.982264602843857,0.9217313285137881,0.28374599567901715,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_LeftBaseline18FT_2017-18,1610612740,LeftBaseline18FT,26,9,2,0.6923076923076923,0.9514859136040754,0.8143793632986677,0.14063000980743973,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_LeftBaseline23FT_2017-18,1610612740,LeftBaseline23FT,8,6,2,1.5,0.8660254037844386,1.0040427781026493,0.2180765300484178,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_LeftCorner_2017-18,1610612740,LeftCorner,91,38,3,1.2527472527472527,1.4794816926802343,1.1240750452691475,0.18731685478721238,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_LeftLong3_2017-18,1610612740,LeftLong3,48,18,3,1.125,1.4523687548277813,0.8806208559373117,0.1816169171299097,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_RestrictedArea_2017-18,1610612740,RestrictedArea,695,465,2,1.3381294964028776,0.9410995928499514,1.231863682726612,0.11982886090188082,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_Right11FT_2017-18,1610612740,Right11FT,88,40,2,0.9090909090909091,0.9958591954639382,0.8266977799253691,0.13303397118982183,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_Right18FT_2017-18,1610612740,Right18FT,55,17,2,0.6181818181818182,0.9242374565191881,0.8103270360513622,0.15718829648595725,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_Right23FT_2017-18,1610612740,Right23FT,54,16,2,0.5925925925925926,0.9132465189583671,0.793932397835173,0.09810297520991564,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_Right27FT_2017-18,1610612740,Right27FT,199,76,3,1.1457286432160805,1.4575636541031338,1.0753237796212873,0.14169955962948172,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_RightBaseline11FT_2017-18,1610612740,RightBaseline11FT,20,7,2,0.7,0.9539392014169457,0.7404974472570862,0.3302017626876853,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_RightBaseline18FT_2017-18,1610612740,RightBaseline18FT,13,6,2,0.9230769230769231,0.9970370305242863,0.7688952307316727,0.20543899224577367,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_RightBaseline23FT_2017-18,1610612740,RightBaseline23FT,5,2,2,0.8,0.9797958971132713,0.8430379746835444,0.19223843550956587,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_RightCorner_2017-18,1610612740,RightCorner,73,31,3,1.273972602739726,1.4828727577535936,1.0918238849909594,0.16708311435587464,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612740_RightLong3_2017-18,1610612740,RightLong3,37,6,3,0.4864864864864865,1.1057985159718267,0.5688662404327168,0.25026284961697265,2017-18,2017-12-05T00:06:10.71,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612741_Left11FT_2017-18,1610612741,Left11FT,103,37,2,0.7184466019417476,0.9595455612121038,0.6554537726907325,0.19419909317143522,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Left18FT_2017-18,1610612741,Left18FT,83,32,2,0.7710843373493976,0.9734462591192365,0.712776763407561,0.13162717860588216,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Left23FT_2017-18,1610612741,Left23FT,96,41,2,0.8541666666666666,0.9893091725486465,0.8660171956257624,0.13717588227453403,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Left27FT_2017-18,1610612741,Left27FT,265,84,3,0.9509433962264151,1.3959000128421175,0.9197414878257628,0.1284053233392055,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_LeftBaseline11FT_2017-18,1610612741,LeftBaseline11FT,19,7,2,0.7368421052631579,0.9647527778854399,0.5988992088063297,0.29193772685729336,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_LeftBaseline18FT_2017-18,1610612741,LeftBaseline18FT,31,11,2,0.7096774193548387,0.9569288370446014,0.6769348266056813,0.4980399347252196,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_LeftBaseline23FT_2017-18,1610612741,LeftBaseline23FT,5,0,2,0,0,0.5230769230769231,0.44958889834469096,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_LeftCorner_2017-18,1610612741,LeftCorner,65,22,3,1.0153846153846153,1.4195590614673566,1.1361338467601745,0.4192676719776672,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
