,playerName,Luck Adjusted ORAPM,Luck Adjusted DRAPM,Luck Adjusted RAPM
73,Anthony Tolliver,-0.4017820167832393,-1.6397438563874092,-2.0415258731706487
74,Michael Beasley,-0.9552219496938736,-1.8830589547100125,-2.838280904403886
75,Derrick Rose,0.5467801219962646,-0.9481388535790136,-0.40135873158274904
76,Russell Westbrook,2.045594457996329,2.8850065574346218,4.930601015430951
77,Kevin Love,-0.5354400889046326,-0.4789852921634501,-1.0144253810680826
78,Danilo Gallinari,-0.16182830661644762,0.4303977897292602,0.2685694831128126
79,Eric Gordon,4.750053282052306,2.1700887452526607,6.920142027304967
80,D.J. Augustin,-2.5602108774232035,1.5645541974082575,-0.995656680014946
81,Brook Lopez,-0.9679449274312564,3.0545393408743293,2.086594413443073
82,Jerryd Bayless,-1.9683715650762605,1.4801867495782248,-0.4881848154980357
83,Robin Lopez,-1.5376703481654495,-0.03739916540928655,-1.575069513574736
84,Marreese Speights,-1.1141458113270823,1.825732180548555,0.7115863692214726
85,JaVale McGee,0.8499952685917918,0.33306590357425386,1.1830611721660456
86,Ryan Anderson,-0.7618807151166765,1.1547559824662683,0.3928752673495918
87,Courtney Lee,-1.2850759471937732,0.6044855814047045,-0.6805903657890686
88,Kosta Koufos,-2.467988133891407,-1.8098354334444113,-4.277823567335818
89,Serge Ibaka,0.5501619723081239,2.7287515630245056,3.2789135353326295
90,Nicolas Batum,0.0,-0.2720005239975217,-0.2720005239975217
91,George Hill,-1.4225139791313426,-1.7406517752472253,-3.163165754378568
92,Darrell Arthur,-0.483999369538675,0.0,-0.483999369538675
93,Mario Chalmers,-0.6061000708441202,-1.1672747745861598,-1.77337484543028
94,DeAndre Jordan,0.4563189457302168,0.22507214277328821,0.681391088503505
95,Omer Asik,-0.9462485303586736,0.0,-0.9462485303586736
96,Luc Mbah a Moute,2.101394184348944,1.323632835934407,3.425027020283351
97,Goran Dragic,1.472861861677434,1.5297326451280928,3.0025945068055266
98,Bobby Brown,-1.034475343655916,-0.4806991244886867,-1.5151744681446027
99,Blake Griffin,1.3483561787844613,0.8651579155157184,2.2135140943001796
100,James Harden,1.1250355539771006,1.155212704137136,2.280248258114237
101,Tyreke Evans,0.279765812973841,0.25881042382295477,0.5385762367967958
102,Ricky Rubio,1.092141345899875,1.773613643602679,2.865754989502554
103,Stephen Curry,3.8717543898506857,3.6307498172392494,7.502504207089935
104,DeMar DeRozan,1.4287526310294294,0.8584482288381724,2.287200859867602
105,James Johnson,-1.8146289534576958,0.6538255442959929,-1.1608034091617028
106,Jrue Holiday,6.698543387482545,0.8280910346648902,7.526634422147435
107,Jeff Teague,-1.6072042257276913,1.877536179232487,0.27033195350479566
108,Darren Collison,1.1426010236020565,2.49680645916506,3.6394074827671163
109,Omri Casspi,-0.5743141564505676,-0.25815665547636363,-0.8324708119269313
110,Taj Gibson,1.0709042011036,1.4455120689708034,2.5164162700744033
111,DeMarre Carroll,0.36242014461626376,-1.4829755287537862,-1.1205553841375224
112,Wayne Ellington,2.244486462426705,0.5316180122238882,2.776104474650593
113,Dante Cunningham,1.6365899317341743,2.079942381343006,3.71653231307718
114,Jonas Jerebko,-1.760238547289518,0.6592857474153556,-1.1009527998741624
115,Jodie Meeks,0.26414928378897307,-0.3571146218054004,-0.09296533801642731
116,Patrick Beverley,0.4980660617901194,-0.05188853797066693,0.44617752381945247
117,Danny Green,0.8362473023077464,-1.6200317335444527,-0.7837844312367064
118,Patty Mills,-1.8634147055528356,0.47929287638453116,-1.3841218291683044
119,Garrett Temple,-0.7054697778392522,-1.9492694074814398,-2.6547391853206923
120,Wesley Matthews,-3.325081400848897,-0.986230147427051,-4.311311548275948
121,John Wall,0.16468228378259728,0.8002315829169948,0.9649138666995921
122,Evan Turner,-1.5157812100998844,1.3070698525824362,-0.20871135751744818
123,Derrick Favors,0.3542936978497114,0.2107422774033806,0.565035975253092
124,Wesley Johnson,-1.7228328454517887,0.7482801084747751,-0.9745527369770136
125,DeMarcus Cousins,3.8503913002597008,1.4736154632227532,5.324006763482454
126,Ekpe Udoh,1.0930479246204958,0.5886246620802958,1.6816725867007918
127,Greg Monroe,-2.625266982701035,-1.7236762739610427,-4.348943256662078
128,Al-Farouq Aminu,-0.23813429788423793,0.8563226977478958,0.6181883998636579
129,Gordon Hayward,0.0023524412448110215,0.0,0.0023524412448110215
130,Paul George,1.6655854243176569,1.2182291916874421,2.883814616005099
131,Cole Aldrich,-0.08919719008780197,-0.49944864183921495,-0.5886458319270169
132,Ed Davis,-1.3434348711833712,1.435919011595131,0.09248414041175979
133,Patrick Patterson,-0.3118623256031171,-2.6077758783181695,-2.9196382039212865
134,Luke Babbitt,-0.7768477186661534,0.08693025015923139,-0.689917468506922
135,Eric Bledsoe,0.5336891312880142,-1.6222350133666694,-1.0885458820786553
136,Avery Bradley,0.7655458400324925,1.7124232322237731,2.4779690722562657
137,Trevor Booker,-2.349608840485093,1.5307525449225117,-0.8188562955625813
138,Quincy Pondexter,-1.9985832931466567,-0.3314690521873149,-2.3300523453339714
139,Hassan Whiteside,-1.218893057588833,-0.5481554495439037,-1.7670485071327366
140,Nemanja Bjelica,0.2824421119344653,0.436593485447831,0.7190355973822963
141,Lance Stephenson,-1.3627036257443128,-2.805311076542202,-4.168014702286515
142,Timofey Mozgov,-1.8673301603188466,-0.32171787693506115,-2.1890480372539076
143,Jeremy Lin,-0.4462958255463387,0.0,-0.4462958255463387
144,Ish Smith,0.024942249248115996,-0.6665775467124953,-0.6416352974643793
145,Lance Thomas,0.18446469934261342,-2.2400424047678476,-2.055577705425234
146,Kyrie Irving,1.8690964151476186,0.35637002163889775,2.2254664367865162
147,Derrick Williams,0.0,0.0,0.0
148,Enes Kanter,-0.9496722411276778,-1.8855760939822053,-2.835248335109883
149,Tristan Thompson,-0.15433972859529793,1.114066172803673,0.959726444208375
150,Jonas Valanciunas,1.1263438349006483,-0.6281434337255013,0.49820040117514697
151,Bismack Biyombo,0.38584309422467045,-4.402001718730172,-4.016158624505501
152,Kemba Walker,0.0,3.4228570663893745,3.4228570663893745
153,Klay Thompson,3.4857032600704696,2.1532985131261055,5.639001773196576
154,Alec Burks,0.8388383232992954,-2.1214624663306525,-1.2826241430313572
155,Markieff Morris,-0.03128178281223861,-1.3241244564172079,-1.3554062392294466
156,Marcus Morris,-0.08287984491186387,0.3018336006053036,0.21895375569343975
157,Kawhi Leonard,-0.5110418964827668,1.7245270621416338,1.213485165658867
158,Nikola Vucevic,-0.7289720323144498,2.210382616105767,1.481410583791317
159,Iman Shumpert,1.142534262561122,0.039316794152130595,1.1818510567132525
160,Tobias Harris,2.2591764312510225,1.5250130080466988,3.7841894392977213
161,Kenneth Faried,-1.8622347905986045,-0.7654416742593011,-2.6276764648579056
162,Nikola Mirotic,1.479057565429928,1.4903452296011008,2.969402795031029
163,Reggie Jackson,0.6817867846531562,0.2717774697029167,0.953564254356073
164,Cory Joseph,-0.7312872269720829,-0.6516770736897697,-1.3829643006618526
165,Jimmy Butler,1.2962144520368921,1.9437176821539095,3.2399321341908016
166,Bojan Bogdanovic,-1.8145667924931939,3.3275684944821804,1.5130017019889865
167,Kyle Singler,-0.4042707467344686,0.2973753760136825,-0.10689537072078609
168,Shelvin Mack,0.7029086064587704,-1.627978764346457,-0.9250701578876865
169,Chandler Parsons,0.180009700744813,0.21952860804782173,0.39953830879263474
170,Jon Leuer,0.5067201586975798,0.4794170208310786,0.9861371795286584
171,Davis Bertans,-0.009149888022027463,2.176056399021722,2.1669065109996946
172,DeAndre Liggins,-1.9653520855196347,-1.0305650501480643,-2.995917135667699
173,ETwaun Moore,-0.718156532306467,0.833886487120943,0.11572995481447601
174,Isaiah Thomas,-1.0360283925879163,1.7978941999838818,0.7618658073959654
175,Dwight Buycks,0.07926045774402994,0.9200242806958666,0.9992847384398965
176,Julyan Stone,0.0,-0.6395489114003783,-0.6395489114003783
177,Anthony Davis,3.133227216276504,1.860420513476269,4.993647729752773
178,Michael Kidd-Gilchrist,0.0,2.6291308190610843,2.6291308190610843
179,Bradley Beal,-0.5331672782588684,2.503423561704573,1.9702562834457042
180,Dion Waiters,-1.089197675284231,0.8132085562665728,-0.2759891190176581
181,Damian Lillard,-0.6250405825637593,1.7776766041038643,1.152636021540105
182,Terrence Ross,1.8827894712994517,0.12166627341480214,2.004455744714254
183,Andre Drummond,-0.4201720461231544,-0.25720708664293324,-0.6773791327660876
184,Harrison Barnes,-1.53360739284717,-0.9386483306276772,-2.4722557234748472
185,Austin Rivers,-2.523575499474983,0.376190137329804,-2.1473853621451786
186,Meyers Leonard,-0.5138093290021056,0.035561545935381245,-0.4782477830667244
187,Jeremy Lamb,0.0,2.0937318916855965,2.0937318916855965
188,John Henson,3.138655190403651,2.0978284787699657,5.236483669173617
189,Maurice Harkless,-0.5422966516950362,-2.9856557935783044,-3.5279524452733404
190,Tyler Zeller,0.7034429466332985,-2.2470608861445855,-1.543617939511287
191,Evan Fournier,0.6334433843537403,0.48200820668926214,1.1154515910430023
192,Miles Plumlee,0.2263844917655901,0.0,0.2263844917655901
193,Tomas Satoransky,0.226689651476269,-0.5751878371052672,-0.34849818562899826
194,Jae Crowder,-0.1664439795112444,1.2141433696434498,1.0476993901322054
195,Draymond Green,3.454413761038321,0.6739772532043954,4.128391014242716
196,Quincy Acy,0.059641231986408846,1.0020167409119518,1.0616579728983606
197,Khris Middleton,-0.6022466108916312,-1.001371969994753,-1.6036185808863843
198,Will Barton,1.2781782250917793,-1.360003070587303,-0.08182484549552371
199,Mike Scott,-0.563354854828164,1.2090102587050608,0.6456554038768968
200,Darius Miller,0.4265600871085155,1.0808209131709805,1.507381000279496
201,Kyle OQuinn,-0.364785716273013,1.5790986457922471,1.214312929519234
202,Mirza Teletovic,-0.9092438179495466,0.14028297524895528,-0.7689608427005913
203,Kent Bazemore,-0.6835516505858313,0.0,-0.6835516505858313
204,Willie Reed,-1.0484336595596364,-0.3621627385571559,-1.4105963981167924
205,Justin Holiday,0.5305770570667112,0.7994207664345105,1.3299978235012218
206,JaMychal Green,-0.24190600181806388,-3.1821715598693636,-3.4240775616874277
207,Aron Baynes,-0.7282105863058046,0.077229620638322,-0.6509809656674825
208,Nerlens Noel,-1.5194053509278957,-0.27918292410619283,-1.7985882750340885
209,Alex Len,-0.8141422565929198,-2.7844714929610146,-3.5986137495539343
210,Allen Crabbe,0.35264957812541303,-1.4577573881380532,-1.1051078100126401
211,Andre Roberson,2.8292550360359385,-1.7623293500404529,1.0669256859954857
212,Ben McLemore,0.4163883599101052,-3.448852164722185,-3.0324638048120796
213,Brandon Paul,-0.06651963144378545,-0.32252902107093556,-0.389048652514721
214,CJ McCollum,-1.1274139527380656,-0.495279253829638,-1.6226932065677035
215,Cody Zeller,0.0,1.6276325347428218,1.6276325347428218
216,Dennis Schroder,-1.0938378692613173,0.0,-1.0938378692613173
217,Dewayne Dedmon,-2.01432425988984,0.0,-2.01432425988984
218,Gorgui Dieng,-2.04531718352479,0.0430574951790056,-2.0022596883457844
219,Isaiah Canaan,-0.21046322719011254,1.5390651893299159,1.3286019621398033
220,Kelly Olynyk,1.3170740429647523,1.8019829905278981,3.11905703349265
221,Kentavious Caldwell-Pope,1.4465413963755744,2.9898195592677417,4.436360955643316
222,Lorenzo Brown,-0.32181033016714417,0.5669923756286194,0.2451820454614752
223,Mason Plumlee,-3.1670700894310215,0.4798569786390252,-2.6872131107919963
224,Michael Carter-Williams,0.0,-0.3718101377418995,-0.3718101377418995
225,Mike Muscala,-0.37955210723238014,0.0,-0.37955210723238014
226,Nate Wolters,0.0,-0.14544204271448674,-0.14544204271448674
227,Otto Porter Jr.,-0.07649607070059813,1.2365090773342136,1.1600130066336154
228,Reggie Bullock,-0.5715115066142351,0.04089241130080811,-0.530619095313427
229,Robert Covington,4.532012755940613,-0.3550368230908249,4.176975932849788
230,Rudy Gobert,0.5636852213622647,2.8217619079237206,3.3854471292859856
231,Shabazz Muhammad,-2.2358160131155445,-1.7125546615617344,-3.948370674677279
232,Shane Larkin,-2.066266219721543,-0.18618055069823805,-2.252446770419781
233,Steven Adams,2.9252431458551347,1.9894620272645647,4.9147051731197
234,Tim Hardaway Jr.,1.8869156220621792,1.2441209833213418,3.131036605383521
235,Tony Snell,-0.6246353932691845,-1.8840219008377435,-2.508657294106928
236,Trey Burke,0.006228189225031999,-1.5390414380103756,-1.5328132487853436
237,Vander Blue,0.8416679483828889,0.0,0.8416679483828889
238,Victor Oladipo,2.270309093207976,1.052391788255535,3.3227008814635113
239,Giannis Antetokounmpo,4.280186946398374,-0.4464902178916286,3.833696728506746
240,Lucas Nogueira,0.4268486708856179,-0.1789222876431091,0.2479263832425088
241,James Ennis III,-1.5373425629784994,-2.469361047262585,-4.006703610241084
242,Alex Abrines,-1.1444244034677482,-0.037659236314348185,-1.1820836397820964
243,Matthew Dellavedova,-2.0215985467515294,-0.013141237824536769,-2.034739784576066
244,Raul Neto,1.3119471269017766,1.1312136363721699,2.4431607632739465
245,Joffrey Lauvergne,-0.2406155377356706,-1.0565005625845976,-1.2971161003202683
246,Ian Clark,-0.5746640974170973,0.49351508432124014,-0.0811490130958572
247,Larry Drew II,-0.06653659037221862,-0.05138412516127566,-0.11792071553349429
248,Troy Daniels,-0.34415367706559064,-4.351741639619049,-4.6958953166846396
249,Rodney McGruder,0.39696680041644594,0.11839230595671722,0.5153591063731632
250,Jonathon Simmons,0.9138051932982681,-0.9141037729691045,-0.00029857967083635195
251,Reggie Hearn,0.0,-0.4146085136195306,-0.4146085136195306
252,Josh Magette,1.4961702440864455,0.0,1.4961702440864455
253,C.J. Williams,0.017714587516743405,-1.7533527770732136,-1.73563818955647
254,Scotty Hopson,0.0,-0.03403219201280756,-0.03403219201280756
255,Shabazz Napier,-0.4775246917264525,1.9642524949837754,1.486727803257323
256,Zach LaVine,-0.9441238866025397,-0.28568765650247313,-1.2298115431050127
257,Tyler Ennis,-1.383903821155949,0.38680962133887065,-0.9970941998170783
258,Markel Brown,-0.08376284757371846,-0.3134443626588744,-0.39720721023259287
259,Elfrid Payton,-0.3351741677008829,-1.0987185536694555,-1.4338927213703383
260,Jordan Clarkson,0.18925079391023328,0.483044277247934,0.6722950711581672
261,Gary Harris,0.5069601832706706,-0.07849711532902323,0.42846306794164735
262,Spencer Dinwiddie,0.3365617744223933,-0.16515516858207366,0.17140660584031966
263,Nik Stauskas,-0.4400344023662268,-0.7272058882840825,-1.1672402906503092
264,Rodney Hood,0.047762947767731115,0.11547612496654147,0.16323907273427257
265,Khem Birch,1.220287782018559,-0.5778248622545445,0.6424629197640144
266,Glenn Robinson III,-0.26394918636998205,0.19559670943392757,-0.06835247693605448
267,James Young,0.2183686013551921,-0.0778478288731042,0.14052077248208789
268,Jerami Grant,0.11197199406632145,2.038575617426051,2.1505476114923723
269,Joe Harris,-1.2824646487527558,-0.438203004328779,-1.7206676530815348
270,Doug McDermott,-0.10375953943684317,-1.6215352168689585,-1.7252947563058016
271,Sean Kilpatrick,-0.6836309548743918,-1.2013061269608685,-1.8849370818352602
272,Aaron Gordon,1.8328614808794825,1.1697897477728865,3.002651228652369
273,TJ Warren,-2.833954207578482,-0.8297136776927158,-3.6636678852711975
274,Marcus Smart,1.4221280207093594,0.36904978556806295,1.7911778062774224
275,Kyle Anderson,-0.6179430084730401,0.6566653935449815,0.03872238507194148
276,Dwight Powell,2.8517294586464743,-1.3222222631438236,1.5295071955026507
277,Adreian Payne,-0.8721256790683068,-0.009992678332337572,-0.8821183574006444
278,Noah Vonleh,-2.2179895144775514,1.4551760306216688,-0.7628134838558827
279,Julius Randle,0.5619407702352371,1.7919345793797985,2.3538753496150355
280,Johnny OBryant III,0.0,-1.3692972071645448,-1.3692972071645448
281,James Michael McAdoo,0.12400844430293168,-0.006410702677821747,0.11759774162510993
282,Andrew Wiggins,-0.8086250210076102,1.461965424598364,0.6533404035907537
283,Jabari Parker,0.5849255724333129,-1.9191813922823908,-1.334255819849078
284,Joel Embiid,2.02777867095444,3.112997168402051,5.1407758393564915
285,JaKarr Sampson,-0.030614998725980693,0.6699399223834582,0.6393249236574775
286,Eric Moreland,0.6029774367799758,-1.0137065631140707,-0.41072912633409486
287,Josh Huestis,1.0819177671872058,0.499199903338706,1.5811176705259118
288,Jamil Wilson,-0.1592119546117017,-0.8348435669720597,-0.9940555215837614
289,Dario Saric,-0.61215101740188,-1.6439227554396065,-2.2560737728414866
290,Clint Capela,2.2363420213461747,-0.3743212932205415,1.8620207281256331
291,Bogdan Bogdanovic,-2.803024169015247,-1.9907920242948303,-4.793816193310077
292,Jusuf Nurkic,1.4879144010233696,0.1854514670421261,1.6733658680654957
293,Bruno Caboclo,0.0,-0.2395651811730776,-0.2395651811730776
294,Nikola Jokic,3.6849932136492662,-0.31387360433815853,3.3711196093111075
295,Kristaps Porzingis,2.8344281033160716,1.3362971884449455,4.170725291761017
296,Tyler Johnson,-0.25623613650005417,0.09814779826378123,-0.15808833823627294
297,Jack Cooley,0.0,-0.08631747146119431,-0.08631747146119431
298,Tim Frazier,-0.3763460711564158,0.7685705371514622,0.3922244659950464
299,Tarik Black,-1.9389111085958672,-0.20503928023396156,-2.143950388829829
300,Travis Wear,0.3829272607053156,0.5858948104588136,0.9688220711641292
301,Langston Galloway,0.043640242086158146,0.17609130366019712,0.21973154574635528
302,Joe Ingles,0.6453228187322969,1.9658057786202376,2.6111285973525344
303,John Holland,-0.4203903150377649,0.11002447193509922,-0.3103658431026657
304,Jarell Eddie,-0.18668364588971936,0.0972168216998501,-0.08946682418986926
305,Xavier Munford,-0.5713292861348057,0.0,-0.5713292861348057
306,T.J. McConnell,1.490789910067988,0.969151819223909,2.459941729291897
307,Jahlil Okafor,-0.7345259902011743,-3.437211993983327,-4.171737984184501
308,Emmanuel Mudiay,-1.736422041575454,-1.7375285214166047,-3.4739505629920586
309,Tyus Jones,1.6906068657097493,1.227821020664516,2.918427886374265
310,Justin Anderson,0.09091800080145752,-0.3825859281892587,-0.2916679273878012
311,Montrezl Harrell,-0.6014391991383996,0.020931704621494907,-0.5805074945169046
312,Andrew Harrison,0.7199938976112834,-7.200742424033467,-6.480748526422183
313,Delon Wright,0.6400150748433472,0.1429463198849867,0.7829613947283339
314,RJ Hunter,0.2981950117542955,0.0,0.2981950117542955
315,Sam Dekker,-2.5017504781943884,-0.3024576333067828,-2.8042081115011714
316,DAngelo Russell,-1.880507365378107,0.10743261564889009,-1.773074749729217
317,Karl-Anthony Towns,1.033839216122477,2.5934657041279383,3.627304920250415
318,Richaun Holmes,-0.8323692026879987,-1.2191454944980553,-2.051514697186054
319,Justise Winslow,0.7041046599270671,0.7564387887225689,1.460543448649636
320,Willie Cauley-Stein,-0.5610451399084998,-0.7156026891748827,-1.2766478290833825
321,Kelly Oubre Jr.,0.021116219788737834,-0.3125281032876608,-0.29141188349892294
322,Frank Kaminsky,0.0,-0.4680171936492944,-0.4680171936492944
323,Devin Booker,-2.594323078769933,-0.44350184483460264,-3.0378249236045356
324,Cameron Payne,0.19534314721999166,1.0349900485964474,1.230333195816439
325,Myles Turner,0.9262332415023542,1.0212547339121942,1.9474879754145484
326,Trey Lyles,1.9473762723480916,-1.2807359477253761,0.6666403246227155
327,Stanley Johnson,0.16545523663762235,-1.2445284106222403,-1.079073173984618
328,Jerian Grant,-3.0338419472697753,1.5113405547588665,-1.5225013925109088
329,Bobby Portis,1.0521518515698707,2.3433554647711694,3.39550731634104
330,Kevon Looney,-1.2762684928618209,1.3187579933140798,0.042489500452258966
331,Rashad Vaughn,-0.37603651910130553,0.5269244008727595,0.15088788177145396
332,Jordan Mickey,-0.22314090716338936,-1.0430042535882573,-1.2661451607516467
333,Dakari Johnson,-0.32166342369262424,-0.23342364530093035,-0.5550870689935545
334,Rondae Hollis-Jefferson,-0.8289175320741637,0.8420654890808347,0.01314795700667093
335,Terry Rozier,0.7514278660153452,0.0968419078731385,0.8482697738884837
336,Norman Powell,0.36925500061345773,-0.1602394898301378,0.20901551078331992
337,Jarell Martin,0.25984710040465814,-3.149540808451613,-2.889693708046955
338,Quinn Cook,-1.2901776726378757,-0.1199491953921743,-1.41012686803005
339,Chris McCullough,-0.02388402452818064,-0.37466153638213956,-0.3985455609103202
340,Pat Connaughton,-0.20248165724192152,2.565269664192229,2.3627880069503076
341,Willy Hernangomez,-0.7778115223831632,-1.351606737425825,-2.129418259808988
342,Josh Richardson,1.5533134140600284,1.3672191072483886,2.920532521308417
343,Darrun Hilliard,0.06573420601933333,-0.4882243372950309,-0.42249013127569757
344,Joe Young,-3.4489818604438427,-1.1916166475733256,-4.6405985080171686
345,Treveon Graham,0.0,0.9019614407116513,0.9019614407116513
346,Larry Nance Jr.,1.104899228194189,0.7667547965142539,1.8716540247084428
347,Vincent Hunter,0.0,-0.06720593586435808,-0.06720593586435808
348,Mario Hezonja,-2.609495163618924,-1.3998997415195518,-4.009394905138476
349,Royce ONeale,1.2931869608653834,-0.3749846974542154,0.918202263411168
350,Cedi Osman,0.3225144480206583,0.35307821957890984,0.6755926675995682
351,Luis Montero,0.0,-0.19857765382482487,-0.19857765382482487
352,Cristiano Felicio,-2.859946332168848,-0.7546322987018985,-3.6145786308707466
353,Boban Marjanovic,0.48152414940787,0.23913086826925514,0.7206550176771251
354,Salah Mejri,-0.6534695858794703,1.1490994174303075,0.4956298315508372
355,Malcolm Miller,0.2399324338614709,0.36400014723505736,0.6039325810965283
356,Jacob Pullen,-0.02830598817145863,0.0007433873603102838,-0.027562600811148346
357,Malcolm Delaney,-2.41441928670369,0.0,-2.41441928670369
358,Briante Weber,-1.1397912442896354,-0.10357619823614551,-1.243367442525781
359,Ben Simmons,-0.16143393805232695,-1.2659528886983653,-1.4273868267506922
360,Dragan Bender,-0.9612528872702686,-3.4810475034184325,-4.442300390688701
361,Domantas Sabonis,-0.25415256004856895,0.45366500018561084,0.1995124401370419
362,Wade Baldwin IV,0.0,0.029239331122186223,0.029239331122186223
363,Malik Beasley,-0.9317998903380504,0.33160198741670166,-0.6001979029213488
364,Marquese Chriss,-0.41674262875004625,-0.4993013122832482,-0.9160439410332945
365,Deyonta Davis,0.2958113910554634,-1.9597013258932279,-1.6638899348377645
366,Kris Dunn,-0.42995183464787196,-0.06470960065911938,-0.49466143530699136
