,playerName,ePPS-PPS,PPS,expectedPPS
305,Alex Abrines,-0.00873603377759824,1.0019665683382497,0.9932305345606515
3,Raymond Felton,-0.008945262517986885,0.9895330112721417,0.9805877487541548
203,Greg Monroe,-0.009028274043941353,1.0095238095238095,1.0004955354798681
178,Ricky Rubio,-0.009137153080786664,1.010853478046374,1.0017163249655874
144,Marco Belinelli,-0.009182298165603342,1.0113314447592068,1.0021491465936034
76,Malachi Richardson,-0.009631817330756687,0.9698189134808853,0.9601870961501286
78,Timothe Luwawu-Cabarrot,-0.010026892117909858,1.0086455331412103,0.9986186410233004
55,Malik Beasley,-0.010103371336355083,1.0014727540500736,0.9913693827137185
355,Tony Parker,-0.010134128370795414,1.0408163265306123,1.0306821981598169
329,Kyle Anderson,-0.010161533600958172,1.0242571255306245,1.0140955919296664
256,Maurice Harkless,-0.010179619110620819,1.0031948881789137,0.9930152690682928
359,Dwyane Wade,-0.01033153091008443,1.0781758957654723,1.067844364855388
127,LaMarcus Aldridge,-0.010524661401504432,1.027127003699137,1.0166023422976325
163,Marreese Speights,-0.010930535620166215,0.9949174078780177,0.9839868722578515
64,Dejounte Murray,-0.010942991022013793,1.0022556390977444,0.9913126480757306
367,Al Jefferson,-0.011055678034351146,0.9882005899705014,0.9771449119361503
69,Denzel Valentine,-0.011120467783981791,0.9825767996331958,0.971456331849214
43,Joe Young,-0.012026840738521782,0.9709443099273608,0.958917469188839
36,Rondae Hollis-Jefferson,-0.01249215642042889,1.0080767289247854,0.9955845725043565
104,Bam Adebayo,-0.012582480161007936,1.022514071294559,1.0099315911335511
271,Willie Reed,-0.013068599806882464,1.0201680672268907,1.0070994674200082
103,TJ Leaf,-0.01336824723081409,0.978369384359401,0.9650011371285869
257,Tyler Zeller,-0.013440374477199701,1.0103383458646618,0.9968979713874621
207,Patrick Patterson,-0.013479811913075124,0.996003996003996,0.9825241840909209
22,Richaun Holmes,-0.013706414814921963,1.0347551342812007,1.0210487194662787
