,playerName,3Pt O,3Pt D
0,Vince Carter,1.1179116137882188,-2.1371893774407384
1,Dirk Nowitzki,-0.05311674553466354,0.06386323452106996
2,Paul Pierce,2.874839667669564,-2.6608762724390376
3,Jason Terry,0.8218999156520492,0.034832261070196296
4,Metta World Peace,1.444898145985953,-2.785434921962708
5,Manu Ginobili,2.0534563771062087,-0.025154921628582277
6,Mike Miller,1.480412329497564,-0.38981708194503994
7,Jamal Crawford,1.6497768382381381,1.1119861592046572
8,Tyson Chandler,-0.5479011328397474,0.7807924221663807
9,Pau Gasol,-1.2359872658979214,3.1602684156306196
10,Joe Johnson,0.3849436385979862,0.2573647957904615
11,Richard Jefferson,1.315668427476182,-0.1575746444996216
12,Zach Randolph,-2.238916122760659,0.525167473535225
13,Tony Parker,-1.9864021656454518,2.066047760430988
14,Mike Dunleavy,0.9519139775194404,-0.05237972019805418
15,Nene,1.0717393469773968,-0.8597934658370231
16,Matt Barnes,1.4080810463149087,-3.6983027085763065
17,LeBron James,4.368740288997398,-0.6969083103827788
18,Carmelo Anthony,-1.44008748891288,-0.29580903436672334
19,Dwyane Wade,-2.868798566055769,-1.200816570708299
20,Nick Collison,-1.5345979502365612,1.51011512086482
21,David West,-5.595453683644593,0.1744211321829196
22,Boris Diaw,-0.9972349639405068,1.1919611508862638
23,Leandro Barbosa,-1.5705327588014109,0.788860300135355
24,Zaza Pachulia,-1.7535735620761284,0.7353156154304336
25,James Jones,0.71355747374717,-0.8949890771137513
26,Kyle Korver,1.1259970282066813,-0.6109254237920306
27,Udonis Haslem,-1.685121586280522,-1.3555117542362005
28,Dwight Howard,-4.298959145071571,-0.8610710482970233
29,Shaun Livingston,-2.8566198211252596,0.6110635393708245
30,Devin Harris,0.3187200501443225,-2.3952517376957574
31,Luol Deng,0.7271654956826297,0.560123504592654
32,Andre Iguodala,1.9495708362787174,1.0913897705112232
33,Kris Humphries,-0.08578570906271554,1.9882185654116986
34,Al Jefferson,-4.067129569824583,0.9419349648117716
35,JR Smith,1.6542888508937685,-1.181160246415485
36,Jameer Nelson,1.4339136558366021,-0.38155501778936907
37,Tony Allen,-5.0893580703467896,-0.2726514583396083
38,Sasha Vujacic,0.542242736745985,0.08424876398611746
39,Beno Udrih,-0.9506977997459448,-0.0884319075151493
40,Trevor Ariza,5.402026282393611,0.5474472082248617
41,Marvin Williams,3.9505785793773938,-1.335439777921563
42,Chris Paul,2.0510085113925816,0.6823257258104121
43,Raymond Felton,-1.8600612986228358,-0.6860552102491951
44,Channing Frye,4.96508538303825,0.43159578061997894
45,Deron Williams,2.8258241721589235,3.2375368156524065
46,Gerald Green,2.2233885882420115,0.8397505272890834
47,Ian Mahinmi,-2.9976330099815995,-0.5413599715655574
48,David Lee,-2.8492075017003575,1.8175373217249917
49,Brandon Bass,-0.9420018904700153,0.545832286606699
50,CJ Miles,3.0993531146869793,-0.5848705913967289
51,Ersan Ilyasova,2.1987952028010187,0.48305520388213036
52,Monta Ellis,-3.1134346664216306,1.4375960842510525
53,Lou Williams,2.003142902202255,-0.2583333324052525
54,Amir Johnson,0.3856879302654501,0.3694699721009572
55,Marcin Gortat,0.09954520654291941,2.6118562741371174
56,Ronnie Price,-0.7229150270768815,-0.3967725230218923
57,Jose Calderon,-1.026044079926507,-0.6889966474062751
58,Alan Anderson,0.9392317896452127,-2.929273314316507
59,LaMarcus Aldridge,-4.803905519208163,2.5708453381479757
60,Randy Foye,2.94373539332607,-0.2653427840072184
61,Rudy Gay,-1.5992508831555563,0.09671207062252388
62,JJ Redick,2.8103393793075733,-0.9674757405569356
63,Thabo Sefolosha,-1.551074207069665,-0.8582930244609089
64,Rajon Rondo,-0.43045287022878936,-0.6804964389776752
65,Kyle Lowry,3.453860576761351,0.5854342101910495
66,Sergio Rodriguez,-0.19493351324868258,1.5349955557456543
67,PJ Tucker,-0.20772881171949276,-1.295437164666719
68,Paul Millsap,-0.569492387338791,-1.207598226890175
69,J.J. Barea,1.4176953899096434,-0.29900185659211753
70,Kevin Durant,-0.19652251393653455,-1.0578639041170188
71,Al Horford,1.8142270236749576,-0.3008876219874351
72,Mike Conley,4.326627067795245,-1.856382942993161
73,Jeff Green,0.13748493884151125,-2.332898500722862
74,Corey Brewer,1.196030021636189,0.37138574770950006
75,Brandan Wright,-0.19634742371513053,1.5890186501961843
76,Joakim Noah,-1.726382514345925,-1.1247560224341104
77,Spencer Hawes,-0.3163028846881521,-0.18403839547289347
78,Thaddeus Young,-3.596901771567017,-1.2083968465772452
79,Nick Young,4.574018699245785,-0.03992288934444921
80,Marco Belinelli,0.05165991843808102,0.33144888297390024
81,Jason Smith,-2.803641203458154,-0.9706597771121149
82,Jared Dudley,0.4259470399900476,-0.5820754257487325
83,Wilson Chandler,-0.2873539372517573,-0.6459043324002219
84,Aaron Brooks,-0.0648176141338427,-2.067970140887137
85,Arron Afflalo,-0.4904658566576474,1.0151064456358758
86,Tiago Splitter,-2.094523030642989,0.045760997838714755
87,Josh McRoberts,1.35053748765625,0.720221085845314
88,Marc Gasol,-0.8391282996934487,0.34864578163425247
89,Ramon Sessions,-2.195730177930066,0.7176578526715701
90,Joel Anthony,-0.31803785105206595,0.017551134792932313
91,C.J. Watson,1.88890349935424,-0.039950642733300276
92,Michael Beasley,-3.6546134514642015,-2.811178513254332
93,Derrick Rose,-2.3663455516822043,1.2617382558386439
94,Russell Westbrook,2.028879074861325,0.21697853535064182
95,Kevin Love,-0.05511599319035882,-2.914103307478488
96,Danilo Gallinari,-0.07865920785903689,0.4875200285959364
97,Eric Gordon,3.624409876272781,-0.27902261484994684
98,D.J. Augustin,1.5465036476424616,-0.11001689719534079
99,Brook Lopez,-0.19819751304896344,2.032592989558556
100,Brandon Rush,-1.4921113567277577,-0.1924327012251668
101,Robin Lopez,-3.5621363263099712,2.9243586886861754
102,Marreese Speights,5.0071361063692486,3.843142365879767
103,Roy Hibbert,-0.4780091005768242,0.5359620251222332
104,JaVale McGee,-3.757392620165283,-0.6342260899336428
105,Alexis Ajinca,-3.2254003899736943,0.12854456145392848
106,Ryan Anderson,1.530607728642137,1.4212152286040904
107,Courtney Lee,-0.07736346075813284,-0.6405087363820552
108,Kosta Koufos,-4.58801883444796,-0.6131994326023535
109,Serge Ibaka,1.4537626107073054,0.49058923747055283
110,Nicolas Batum,1.5910925664600157,-0.3534896797408577
111,George Hill,1.0623521055129173,-1.171339185557283
112,Darrell Arthur,2.0738731233187324,-2.876898407115668
113,DeAndre Jordan,-5.299372873892204,-0.0546143352295604
114,Omer Asik,-1.4102160241546513,-0.582427634417347
115,Luc Mbah a Moute,-0.9707622494899251,-0.38901020983206397
116,Goran Dragic,-1.2474415375385388,0.7954660964220873
117,Anthony Morrow,-0.009305122743348658,1.1121097249718206
118,Bobby Brown,2.6117755168741628,-1.7727491634474393
119,Blake Griffin,-1.974539473216288,-2.344430325703731
120,James Harden,4.355500430265572,-2.8560836539424233
121,Tyreke Evans,0.6437443779548176,-0.7406833835967876
122,Ricky Rubio,-2.119469969166312,-0.2658846726272428
123,Stephen Curry,5.227912580462172,-0.6729074656543982
124,DeMar DeRozan,-3.2404035751804217,-0.750136178890255
125,Brandon Jennings,3.860666648487053,3.1678742203335766
126,Gerald Henderson,0.3602889691683183,0.7219855421084441
127,James Johnson,0.7920257979484822,1.1489036130841666
128,Jrue Holiday,2.1694509866508005,-2.8644916710070842
129,Ty Lawson,-1.2541618460001467,-2.7481900813903803
130,Jeff Teague,-1.0737666913377666,-1.3151910021172701
131,Darren Collison,-0.22222396993053736,0.17367884091477004
132,Omri Casspi,-1.5308770468202695,2.3182249019567793
133,Taj Gibson,-5.656068980575469,2.8731750737094637
134,DeMarre Carroll,1.8014583004332545,-0.3081672164450106
135,Wayne Ellington,4.195409424824618,0.7459842893783428
136,Dante Cunningham,0.9534612033050627,0.1862731375731117
137,Jonas Jerebko,1.041993797714477,0.9338913763003643
138,Jodie Meeks,2.115568506458994,1.0787517516002743
139,Patrick Beverley,4.023112850988308,-1.9413090819516694
140,Danny Green,3.0085290224561976,-0.5084014686334346
141,Patty Mills,5.687427888690228,-0.4474880447506872
142,Garrett Temple,0.5121344277365462,-2.497044409197642
143,Wesley Matthews,3.5526083165733096,-0.2752833687577909
144,John Wall,-1.860214019098164,-1.973049439079844
145,Evan Turner,-2.1818741019166352,0.5835848898887118
146,Derrick Favors,-4.513399174783536,1.4406264817263323
147,Wesley Johnson,-1.1399852789334446,-0.38493002896066913
148,DeMarcus Cousins,2.8822322800188913,0.495982506120624
149,Greg Monroe,-3.8548254434212494,-3.0110583555989336
150,Al-Farouq Aminu,1.8628966593591632,0.04522484130663126
151,Gordon Hayward,0.5988583859463336,-0.355852391125492
152,Paul George,2.369055886027618,-1.7251216588940887
153,Cole Aldrich,-1.8007164871475194,-2.7799814310238444
154,Ed Davis,-1.3230783712714682,-1.0999657920832313
155,Patrick Patterson,1.2426738289163497,-1.9522598556604291
156,Luke Babbitt,1.6811500507434174,0.8549352546485237
157,Kevin Seraphin,-3.5600705816349314,-3.7907841671071556
158,Eric Bledsoe,-0.0896585081888595,1.5581470674442037
159,Avery Bradley,-0.01440075093220462,0.032435878860508104
160,Trevor Booker,0.7519243807635618,-1.7759788309032825
161,Jordan Crawford,1.4044096694866277,0.7168280698218363
162,Hassan Whiteside,-1.856477840714995,0.2964407650561432
163,Nemanja Bjelica,0.910554911885819,3.1759520645403434
164,Lance Stephenson,1.802726345126664,-1.3547304916743932
165,Timofey Mozgov,-3.520742623919012,-0.6712970844057025
166,Jeremy Lin,2.5333795254116187,0.3444430375929513
167,Ish Smith,-1.6015130256648544,1.5478031243213823
168,Lance Thomas,-1.7720615405526925,-1.8662990841040772
169,Kyrie Irving,2.8140931961909494,1.8137246695626783
170,Derrick Williams,-0.10618610591965139,2.1291810412179255
171,Enes Kanter,-2.196698506729032,2.168576223942926
172,Tristan Thompson,-2.1879107161300353,0.406120803453631
173,Jonas Valanciunas,-4.882019829812233,1.8310418759971994
174,Bismack Biyombo,-0.8085224631020186,-0.7496262159958572
175,Brandon Knight,-3.1869858498705934,2.2771064851185057
176,Kemba Walker,4.254636212008077,-1.2052773614214398
177,Klay Thompson,0.7330786017987659,2.6640822302709073
178,Alec Burks,-3.609420091562984,0.6845145238974226
179,Markieff Morris,-4.333957448689527,-1.6297102031761272
180,Marcus Morris,-1.2425382002181067,0.7413539590471256
181,Kawhi Leonard,-1.2263073700180642,-0.3881646789573378
182,Nikola Vucevic,-1.8236972173829804,0.18016567242685433
183,Iman Shumpert,1.5365644253957749,-2.9495048752855344
184,Tobias Harris,-2.2284417375819183,-0.7363800605301675
185,Donatas Motiejunas,1.6063279732446207,-2.6098400171608684
186,Kenneth Faried,-2.5436600381356365,-0.7224835364410788
187,Nikola Mirotic,2.9711488690616323,2.4502979239826512
188,Reggie Jackson,0.8187502578288166,0.5233536801620635
189,Norris Cole,-1.761850624807688,-0.12395468770403482
190,Cory Joseph,-1.2986028378830747,-1.4300844788824454
191,Jimmy Butler,-0.6117550101546826,-0.8136968667029598
192,Bojan Bogdanovic,2.4043959174705303,2.472780874412129
193,Kyle Singler,-0.03672211813237748,1.2736315874788413
194,Shelvin Mack,-0.9828098806100668,2.603559741928891
195,Chandler Parsons,-1.7437808826785757,1.6252102231625722
196,Jon Leuer,-2.6905709335461396,1.5229742029207
197,Davis Bertans,2.925681933532804,1.9636023228119572
198,Lavoy Allen,-2.195646740851154,1.3970062805683945
199,DeAndre Liggins,-0.005345928193727957,0.13104730545842252
200,ETwaun Moore,-2.512796888744459,2.07039008241167
201,Isaiah Thomas,2.021904554514252,-0.4479257614096543
202,Anthony Davis,-3.6069901705516454,0.5031034012594809
203,Michael Kidd-Gilchrist,-4.377723954964535,-3.555399231213993
204,Bradley Beal,0.9721542419920136,-1.7745675307153344
205,Dion Waiters,3.4193150952169877,0.07607811507356987
206,Thomas Robinson,-2.7216538467866385,-2.0858916927235507
207,Damian Lillard,3.5438751950181517,-0.028842245144384607
208,Terrence Ross,2.419644526214895,1.811758909338926
209,Andre Drummond,-1.565517786174444,1.244729465855452
210,Harrison Barnes,-2.396590020418818,0.21660587779052967
211,Austin Rivers,3.7401191489236254,0.4886466917320111
212,Meyers Leonard,3.4443208196679675,1.3261665531211664
213,Jeremy Lamb,-1.7882676653721097,-0.6780557238969257
214,John Henson,-2.628087824789832,1.4454937512751391
215,Maurice Harkless,-0.5307370723902476,0.7705001522903743
216,Tyler Zeller,-2.271693257769373,0.6517708505725145
217,Andrew Nicholson,-1.2973782145134929,-1.5118924525176154
218,Evan Fournier,0.48051920727213737,0.0464462206438399
219,Miles Plumlee,-0.9682298448357907,0.14024111975435144
220,Tomas Satoransky,-0.17999318092550912,1.2157387223246925
221,Jae Crowder,3.196397888708238,0.4355877027036555
222,Draymond Green,3.806562867655298,-2.483832948263618
223,Quincy Acy,3.011229307574772,-0.35420654425876197
224,Khris Middleton,-0.9463985281621216,1.4828609445468266
225,Will Barton,1.8050594057002876,1.687169107023655
226,Justin Hamilton,2.6037630250272996,1.5818021672373377
227,Kyle OQuinn,-4.574761792924977,1.9717622635080285
228,Mirza Teletovic,4.908341231323585,-1.1020759093946924
229,Kent Bazemore,-0.39226586698744376,0.03720639083401116
230,Brian Roberts,0.4615017291734626,-1.5905763787139433
231,Willie Reed,-1.2640246704581095,1.8433547362382612
232,Justin Holiday,1.4778303023144421,-2.4645991078989677
233,JaMychal Green,-0.22126809077813187,-2.56661586132461
234,Aron Baynes,-1.5871063541475035,-0.07759025991618221
235,Nerlens Noel,-1.4685850149734605,-0.4665993221610303
236,Alex Len,-2.0196238703841605,-0.36541312120791924
237,Allen Crabbe,-0.5252262976680221,1.799008771512655
238,Andre Roberson,0.5763100928019047,-1.280284086845943
239,Archie Goodwin,-0.3686654500735694,1.072243551916066
240,Ben McLemore,0.11892412644927117,-2.393708112752265
241,CJ McCollum,0.04150075394132293,0.059504671409193334
242,Cody Zeller,-1.751229446276859,-1.3425084750399454
243,Dennis Schroder,-1.0515329728381422,0.20680425692465096
244,Dewayne Dedmon,-3.04529898854289,-0.34430852607579293
245,Gorgui Dieng,-1.310928789604957,-0.5458275721314737
246,Isaiah Canaan,0.8816500538928901,0.5778709557194128
247,Jeff Withey,1.6661906624303437,2.1015842788612864
248,Kelly Olynyk,1.709046397646299,0.6655559287881495
249,Kentavious Caldwell-Pope,2.7038225523455557,-1.5929603949790434
250,Mason Plumlee,-2.5427822323060103,0.53298376242176
251,Michael Carter-Williams,-0.45078978530704106,0.3712567053041026
252,Mike Muscala,1.8574763448901723,-0.39892751357964673
253,Otto Porter Jr.,0.7265450585434551,0.16176282887863125
254,Reggie Bullock,-1.13066763515591,0.5114816517920934
255,Robert Covington,1.161104416938532,-0.8546102958650132
256,Rudy Gobert,-0.11378303532351733,2.3444630961496924
257,Shabazz Muhammad,-1.5808715967264926,1.442297869486728
258,Steven Adams,0.25063970038113614,0.03287672258592213
259,Tim Hardaway Jr.,3.5565999153565384,-2.0009439041492363
260,Tony Snell,0.35601144540753676,-1.709293178048112
261,Trey Burke,-1.6586640371327819,0.44533001910077025
262,Victor Oladipo,-0.6059427972345702,-2.0709596861127695
263,Giannis Antetokounmpo,0.8634158128942002,-1.110003201824174
264,Lucas Nogueira,-0.9330373033546595,0.0589540672872788
265,James Ennis III,1.4855760109556868,-1.5037315606465722
266,Alex Abrines,1.3097188437214577,1.143749770592628
267,Matthew Dellavedova,0.9250965756686669,-0.6591558898390216
268,Solomon Hill,-0.9201852038900832,0.28797419812628156
269,Raul Neto,-0.700704903188284,0.04111841159490791
270,Ryan Kelly,0.11637909433112216,0.5774658837820127
271,Joffrey Lauvergne,0.24224855487097655,-0.3315974138968148
272,Ian Clark,-0.6650267223246705,0.9338467367079966
273,Seth Curry,1.0689361225959015,0.43726521830166604
274,Troy Daniels,4.4297730087175795,-2.1440816334517803
275,Rodney McGruder,-1.9390184218642992,1.3755632480276732
276,Jonathon Simmons,-1.0781300233234836,-1.0502949463874636
277,Shabazz Napier,2.8632750746443407,-0.91545686158432
278,Zach LaVine,2.2129014816378136,1.356824841100759
279,Tyler Ennis,-1.4448335410245037,-0.0066727992111413085
280,Elfrid Payton,-1.8719861391599104,1.366237273879324
281,Semaj Christon,-1.3197977533665142,1.0821983228908572
282,Jordan Clarkson,-2.0269620781132343,1.0736002731285312
283,KJ McDaniels,-0.9508031524373378,0.5293881076684579
284,Gary Harris,2.9920852201669788,-0.8481252953601054
285,Spencer Dinwiddie,0.2033462234035121,0.9442129163297688
286,Nik Stauskas,2.596474775509126,2.0668427849470006
287,Rodney Hood,1.6494185328362954,2.365486506622952
288,Glenn Robinson III,-1.7166478159056426,-1.1646681325952664
289,James Young,3.089040760063045,-1.5056503837515878
290,Jerami Grant,-1.1611869435271969,0.4998967315600787
291,Joe Harris,2.3736960009550323,-1.326318054101974
292,Doug McDermott,1.0590812246949384,0.8944993492747981
293,Sean Kilpatrick,2.5736118757769644,0.016882658366861297
294,Aaron Gordon,-1.4719494102610018,-0.10338321813952053
295,TJ Warren,-4.203574036819764,2.0864473111473774
296,Marcus Smart,1.6839675324225858,-1.6494887651558747
297,Kyle Anderson,-2.9780850820969116,-0.5165040109539778
298,Dwight Powell,1.1443091348775853,-1.2038104133363103
299,Adreian Payne,-0.3948538654534151,0.5598606347101596
300,Noah Vonleh,-2.353293359308479,0.27218256337703484
301,Julius Randle,0.42489830989228483,-1.0559973540722531
302,Johnny OBryant III,-0.1965411987596191,-0.17868822804713516
303,James Michael McAdoo,-3.043169601546086,0.9001967718144158
304,Andrew Wiggins,-2.3632503869122807,-2.7519917957726467
305,Jabari Parker,-3.4741135410285797,-2.243347632087358
306,Joel Embiid,-0.32017978539732916,-1.0177710496324708
307,Dante Exum,0.24028981044284217,-0.5037946519450235
308,Dario Saric,1.363652094020706,-1.0480086001807072
309,Clint Capela,0.629937872759219,0.07532618015577275
310,Jusuf Nurkic,-5.610928689844032,1.0545924915405709
311,Nikola Jokic,-1.6966087676785715,1.59061301683178
312,Kristaps Porzingis,-0.44164814618935655,-0.6225187369425836
313,Damjan Rudez,2.656269227402141,1.1505705079888389
