,playerName,ShotQualityO,ShotQualityD
97,Jeff Teague,0.265040528917386,0.06709384063650692
98,Darren Collison,0.5087634787006837,-0.5452138523425348
99,Omri Casspi,0.14699455456523894,0.21250139239082808
100,Taj Gibson,-0.8154280342828829,-0.0841002630992026
101,DeMarre Carroll,-0.40363890989204254,0.01746198726933163
102,Wayne Ellington,0.7671801109467621,-0.9059500545908674
103,Dante Cunningham,0.9153604691975005,0.39091179181379604
104,Jonas Jerebko,0.8030151653927029,0.4835338245533945
105,Jodie Meeks,-0.8581462897026568,-0.48860959819528393
106,Patrick Beverley,0.19019723880886102,0.27909342566842715
107,Danny Green,0.3233033895188913,-0.22126639726783057
108,Patty Mills,0.7186015107122279,0.5677248032991641
109,Garrett Temple,-0.7022552088030968,-0.7902020849377485
110,Wesley Matthews,0.024255571540770723,-0.1699494840852442
111,John Wall,0.6153493387588082,-0.008602590736751493
112,Evan Turner,0.5436708205848343,0.9544963151592912
113,Derrick Favors,0.10515886498381254,0.4669700786692719
114,Wesley Johnson,0.04311423409528021,-0.5276059755338586
115,DeMarcus Cousins,1.756963360418756,-0.09155998668131586
116,Ekpe Udoh,0.1658223482430291,-0.15945432051891062
117,Greg Monroe,-0.06415523138606183,0.3658450338217281
118,Al-Farouq Aminu,0.03458679102123739,-0.4147291055535738
119,Paul George,1.1051605443929349,-0.6813074399685128
120,Ed Davis,-0.33945582721149936,-0.12625450148418418
121,Patrick Patterson,0.10135411627257793,-0.05841571026186696
122,Luke Babbitt,0.43818335366125977,0.3242370356112051
123,Eric Bledsoe,1.2736310824846158,-0.21213677962770233
124,Avery Bradley,-0.24624051952557863,0.5436837788029977
125,Trevor Booker,-0.23028859725757508,-0.4978122420407319
126,Quincy Pondexter,-1.0509622230217561,-0.16597053585989488
127,Hassan Whiteside,-0.14885526057352078,0.6789120057265886
128,Nemanja Bjelica,0.848406079357207,0.09426085111625203
129,Lance Stephenson,-0.005780826479410449,0.1850303538506191
130,Timofey Mozgov,-0.4428944413233815,0.29575243439504134
131,Ish Smith,-0.2291522428999445,0.045344604097990994
132,Lance Thomas,-0.6283939332502743,-0.06710379602929857
133,Kyrie Irving,0.23657241418995675,-0.5984593578845181
134,Enes Kanter,-0.40563365646388544,-0.6858970758428198
135,Tristan Thompson,-0.36975168811399467,0.23041949570343032
136,Jonas Valanciunas,0.04770660416933662,0.5283755652450145
137,Bismack Biyombo,-1.139918308145555,0.166342761360889
138,Kemba Walker,-0.029805802752981867,0.5543764782023807
139,Klay Thompson,0.8530822764943401,-0.09747800956465691
140,Alec Burks,0.036359780064141756,-0.5305266273219061
141,Markieff Morris,0.4286941499211013,-0.10915443641628356
142,Marcus Morris,0.7206441879664806,0.1894568240012552
143,Nikola Vucevic,0.760109154901865,-0.18017020000562223
144,Iman Shumpert,-0.1535270190574314,-0.1469512361119003
145,Tobias Harris,-0.12533862412702096,-0.1731905602174554
146,Kenneth Faried,-0.7349211684449122,-0.1874781824728726
147,Nikola Mirotic,-0.3093971159821973,-0.23696700972368126
148,Reggie Jackson,0.025113349368632257,0.02397380002439538
149,Cory Joseph,-0.4326750459394027,0.027432737937144118
150,Jimmy Butler,0.16981414621522115,0.1066384243878921
151,Bojan Bogdanovic,0.3283327309363621,-0.018695501479222252
152,Shelvin Mack,0.3647850951501553,0.009200308070285866
153,Chandler Parsons,0.20431459699924046,-0.40497373894725225
154,Jon Leuer,0.19789586754854105,-0.05771232546612222
155,Davis Bertans,0.31247176779592895,-0.2049568131915188
156,DeAndre Liggins,-0.7948283784855092,-0.2671124525760746
157,ETwaun Moore,1.6277276549340083,-0.5022828816051298
158,Anthony Davis,0.2644592237525203,0.510955519928686
159,Michael Kidd-Gilchrist,-0.9681316812710862,0.20641007967478828
160,Bradley Beal,0.5809099420555331,0.4928878658072418
161,Dion Waiters,0.3377242903510212,0.19381711079853806
162,Damian Lillard,-0.054452172047894015,0.24812792684607507
163,Terrence Ross,0.11310744063179073,0.24816732142454892
164,Andre Drummond,-0.056907594709366224,-0.15939895403701682
165,Harrison Barnes,-0.12417078701378004,0.3833449665574876
166,Austin Rivers,0.6965249642037992,-1.023146577830258
167,Meyers Leonard,0.020572134256055023,-0.2635581433213401
168,Jeremy Lamb,-1.128283308535904,0.1873546453546502
169,John Henson,-0.31767042837361653,0.07729125420217246
170,Maurice Harkless,0.04151574305303189,-0.46576569806024143
171,Tyler Zeller,-0.48759768067886733,0.788447185100619
172,Evan Fournier,0.02938809678107344,-0.2405869563427895
173,Miles Plumlee,-0.4162719297472745,0.21545191265105312
174,Tomas Satoransky,-0.7899583358961668,-0.2026668739682338
175,Jae Crowder,0.01907248204749736,-0.09729267292966039
176,Draymond Green,0.4381067846002534,-0.40082144206800135
177,Quincy Acy,0.4092944093516152,0.7593058179354585
178,Khris Middleton,0.11572941854478658,-0.6650201467739812
179,Will Barton,-0.6772003771861582,0.21650059038740085
180,Mike Scott,-0.2819838655803594,0.511055143338404
181,Darius Miller,1.7164477871048172,-0.645995267250615
182,Kyle OQuinn,0.5321218935282721,0.026715426836425027
183,Mirza Teletovic,-0.2677635960024004,-0.19734707118263864
184,Kent Bazemore,1.0068207244631364,-0.11594250952217679
185,Willie Reed,0.7835734558797407,0.022674353090771524
186,Justin Holiday,-1.075045040838696,-0.1524862052775227
187,JaMychal Green,0.041204739060389274,-0.8422265213671797
188,Aron Baynes,-0.2816543181182073,0.8041801952398875
189,Nerlens Noel,0.1689598779526913,0.6024931646282746
190,Alex Len,1.0704398312141696,-0.14847887339643065
191,Allen Crabbe,0.2851175054762159,0.2997292075488822
192,Andre Roberson,-0.17427724890771187,0.2348160858932462
193,Ben McLemore,0.38048398269933953,0.26842069576267696
194,Brandon Paul,0.2321659977249048,0.12984397698319183
195,CJ McCollum,-0.5465324964341346,0.1257577559104641
196,Cody Zeller,-0.1276095522545845,-0.15376783445600126
197,Dennis Schroder,0.7853794294699563,-0.3958533497877328
198,Dewayne Dedmon,-1.2736852938493708,0.1661592645171769
199,Gorgui Dieng,-0.1994814232083127,-0.2857443246853659
200,Kelly Olynyk,0.8507675282514277,0.15670556625722304
201,Kentavious Caldwell-Pope,0.5601123863208767,0.02812553252522381
202,Mason Plumlee,-0.8574141742815129,-0.0012337468290515305
203,Michael Carter-Williams,0.21465231918490343,-0.2447947344127278
204,Mike Muscala,-0.8290342469843318,0.1725979806401134
205,Otto Porter Jr.,-0.18781888962656265,-0.030824397047836228
206,Reggie Bullock,0.12316209151325458,0.005562999437439179
207,Robert Covington,-0.3473523267339025,0.33545709761026377
208,Rudy Gobert,-0.6177799513867948,1.1139075460081698
209,Shabazz Muhammad,0.364307836266215,0.24432414348379652
210,Shane Larkin,-0.26927903991168345,-0.3517481002733252
211,Steven Adams,0.38314741413114145,-0.5659733423434181
212,Tim Hardaway Jr.,0.06621503353059377,-0.4476085463093224
213,Tony Snell,-0.20873677913100125,0.283363200752501
214,Victor Oladipo,0.03031338664345378,-0.015869257046255157
215,Giannis Antetokounmpo,0.059953163223528956,0.29585124765792425
216,Lucas Nogueira,0.3363408416418402,0.3568764451361625
217,James Ennis III,-0.18768667048497867,-0.11578476130070821
218,Alex Abrines,0.562418321637329,0.37794241217199914
219,Matthew Dellavedova,-0.10829924571343344,0.0711491360129325
220,Raul Neto,-0.31433346751276137,0.1878752307467701
221,Joffrey Lauvergne,-0.30175559055958834,-0.33079205883464413
222,Ian Clark,0.7258092160973907,-0.40279691540732515
223,Troy Daniels,-0.13196420579694282,0.1665157466481739
224,Jonathon Simmons,-0.4762144013563825,-0.6179578270476234
225,C.J. Williams,-0.9330026055768352,0.001324346360900368
226,Shabazz Napier,-0.7572221985139348,-0.052349594660088775
227,Elfrid Payton,0.2758703573347431,0.2893056999849967
228,Jordan Clarkson,0.7231465773367622,-0.27269359970838264
229,Gary Harris,-0.2616893752044749,0.12104145060810481
230,Spencer Dinwiddie,-0.5421285332273009,0.451897730746381
231,Nik Stauskas,0.14841247738967736,0.48053587330995307
232,Rodney Hood,-0.751414229667589,0.07605961254477678
233,Jerami Grant,0.526931535424175,0.2760893970827971
234,Joe Harris,0.8167111901468622,0.8766908807839157
235,Doug McDermott,0.061812595831600495,-0.08603101835336284
236,Sean Kilpatrick,0.10044725796654486,0.0008185756895406727
237,Aaron Gordon,-0.3255375118964197,-0.10446967060881931
238,TJ Warren,-1.2560124387647953,0.04704791622951615
239,Marcus Smart,0.6422134203683323,-0.12820085038711282
240,Kyle Anderson,-0.47409748565691107,-0.5269841731880639
241,Dwight Powell,-0.7725045282644519,0.2625780467231976
242,Noah Vonleh,-0.45720540331337356,-0.15364046014418536
243,Julius Randle,1.3006544220891065,-0.11577622075252515
244,Johnny OBryant III,0.07944157443416908,-0.01647770091296743
245,Andrew Wiggins,0.016253716453817967,-0.07036046294593366
246,Joel Embiid,0.7421673219775686,0.8895445257276566
247,JaKarr Sampson,-0.02006178158578464,-0.031364035693957584
248,Eric Moreland,-0.2670459271054939,0.3256139421073587
249,Josh Huestis,0.5918122296404036,-0.16630089185353739
250,Jamil Wilson,0.5871345146458377,0.29452752265844845
251,Dario Saric,-0.0666470895904374,0.3123720791581907
252,Clint Capela,0.7162960395261438,-0.1693967778071558
253,Bogdan Bogdanovic,0.8018831969976525,0.09598717889226441
254,Jusuf Nurkic,0.256889020991749,0.843067589778548
255,Nikola Jokic,-0.03548448557661374,0.443410816180675
256,Kristaps Porzingis,0.34486514754675895,-0.1892109501934401
257,Tyler Johnson,0.7858945290535385,-1.1191629527104412
258,Tim Frazier,-0.5445927325983452,-0.09242319640366173
259,Tarik Black,-0.34480098043034085,-0.729251325853407
260,Langston Galloway,0.38995382217146063,0.35541606638211193
261,Joe Ingles,0.731842488606542,0.5689894172415347
262,T.J. McConnell,-1.0018117841102603,0.6091692782891707
263,Emmanuel Mudiay,-0.44349450064724616,-0.10892268021277478
264,Tyus Jones,0.21077041246624195,-0.09870202829665664
265,Justin Anderson,-0.21660426185857787,0.505079880784945
266,Montrezl Harrell,-0.3691198574817784,0.31971780807893674
267,Andrew Harrison,-0.9747308826684179,-0.2186217380015524
268,Delon Wright,0.3185389028047842,0.24034454793800566
269,Sam Dekker,-0.05541241739104799,0.2969329304428288
270,DAngelo Russell,0.13224871797794005,-0.34775761265186883
271,Karl-Anthony Towns,1.1047333680327034,-0.3018783778861393
272,Richaun Holmes,0.007425408023168013,-0.1938660998544195
273,Justise Winslow,0.15643455897927913,0.39975103926540134
274,Willie Cauley-Stein,-0.8732522479203593,-0.2988390150003421
275,Kelly Oubre Jr.,-0.7765812689243026,-0.11910744793006323
276,Frank Kaminsky,-0.8688214087361531,-0.5662364428038413
277,Devin Booker,-0.47961976502045994,-0.23923072710764703
278,Myles Turner,0.5329878841631538,0.0404502965628923
279,Trey Lyles,0.3177413205008572,-0.18394491173573707
280,Stanley Johnson,-0.5272740555153962,-0.04180070265098598
281,Jerian Grant,-0.2831405249201329,-0.008144893307504208
282,Bobby Portis,-0.045503597451721056,-0.3325142992488927
283,Kevon Looney,-0.5703243251182454,0.13002597817444062
284,Rashad Vaughn,-0.7229763927905078,0.03488609495683915
285,Jordan Mickey,-0.3844339362405494,-0.45140163737556166
286,Dakari Johnson,0.25346720283129265,0.17811822624096402
287,Rondae Hollis-Jefferson,0.44476273298080876,0.3927076986944486
288,Terry Rozier,-0.9970934559518484,0.6026711414855057
289,Norman Powell,0.6711328675118111,0.6631876486093988
290,Jarell Martin,-0.43727435010885424,0.35566550986777307
291,Quinn Cook,0.3093046371749063,-0.2529269828515905
292,Pat Connaughton,-0.545690144272046,-0.23785324408068254
293,Willy Hernangomez,0.06420300413784984,-0.1059830357638498
294,Josh Richardson,-0.3060718691358035,0.21358021780591888
295,Joe Young,-0.7218036475113622,0.19672826827864723
296,Treveon Graham,0.505224629267173,0.20931345473116134
297,Larry Nance Jr.,-0.4934815818527868,-0.5090321526873042
298,Mario Hezonja,-0.28706170474639753,0.09388896946325727
299,Royce ONeale,0.18511662108024932,0.7095777114258339
300,Cedi Osman,-0.13101991296515134,-0.02987698856062802
301,Cristiano Felicio,-1.2522871830539108,-0.36798726264317916
302,Salah Mejri,-0.5651488830086964,-0.137341019318893
303,Malcolm Delaney,-0.5318837398972918,-0.3779395738377486
304,Ben Simmons,-0.377342626162137,1.4785151952082134
305,Dragan Bender,-0.63113577490558,-0.29947917892804604
306,Domantas Sabonis,-0.15842618473718134,-0.0345719955877702
307,Malik Beasley,-0.15719384534898828,-0.13804259304319827
308,Marquese Chriss,-0.7748437702415162,0.17248857622553063
309,Deyonta Davis,-0.1520866065020748,-0.008171136472633019
310,Kris Dunn,-0.9222872391562458,-0.525330463143733
311,Henry Ellenson,-0.05276427523061744,0.16334631836178812
312,Buddy Hield,0.19502609252646758,-0.14035085747782547
313,Brandon Ingram,-0.1574655002627492,0.3353117005161095
314,Skal Labissiere,-0.8938547787336765,-0.2859536834209335
315,Caris LeVert,-0.3394075327368341,-0.05069013336022229
316,Thon Maker,-0.17168075996698953,-0.5012892500355354
317,Dejounte Murray,-0.7167884142788516,0.0631679429365971
318,Jamal Murray,-0.28248492321653207,0.1028842491306786
319,Jakob Poeltl,0.6658616991996871,0.03043774721090577
320,Taurean Prince,-0.43508881700455154,-0.3539562397390507
321,Tyler Ulis,-0.3130394890980417,-0.3164616861702491
322,Denzel Valentine,-1.3654049520120581,-0.6605673590051627
323,Ron Baker,0.07265942893325779,-0.20580385998966097
324,Jaylen Brown,0.01782192772767389,0.34824718042560043
325,DeAndre Bembry,-0.5324426423457832,-0.6011866714391312
326,Malcolm Brogdon,0.013753044809957846,0.2057538501882177
327,Cheick Diallo,0.33349536881970643,0.22759614529994623
328,Kay Felder,-0.7777725130051121,-0.3342920875501506
329,Jake Layman,-0.6865063281071704,0.02511899195264092
330,Patrick McCaw,0.2794140175819358,0.11089642506283753
331,Gary Payton II,-0.4002132921711121,-0.07619902145293035
332,Malachi Richardson,-0.08859156738105123,0.15470346417327657
333,Pascal Siakam,-0.17447332058707124,0.5509952672693055
334,Isaiah Whitehead,0.043987885454957174,-0.014846462015882625
335,Timothe Luwawu-Cabarrot,-0.2782874693914878,0.7598611559323918
336,Yogi Ferrell,0.2781116389919688,0.7328406698260028
337,Isaiah Taylor,-0.4684297269841202,0.38771100580523904
338,Juan Hernangomez,-0.25914151779898065,0.015850410139031722
339,Dorian Finney-Smith,-0.4506464847085331,0.17417792389398057
340,Fred VanVleet,0.04122831066747082,0.4372889408171216
341,Paul Zipser,-0.6726718952520063,-0.2930202772668411
342,Abdel Nader,0.14003789742984682,-0.014088389221883024
343,Bryn Forbes,0.16953405743999236,-0.2955648551511512
344,Okaro White,0.23076903732084128,-0.11081093410571788
345,David Nwaba,-0.26086432363636336,-0.44905769689494623
346,Markelle Fultz,-0.7801678245596294,0.25114805581448285
347,Lonzo Ball,0.037561493422455836,-0.7241980817098236
348,Josh Jackson,-1.5976411469983383,-0.5255905608602984
349,DeAaron Fox,-0.6993867389729854,0.04451580192085004
350,Jayson Tatum,0.4390564004035849,0.30018268762114647
351,Malik Monk,-0.4556098786816241,-0.2026737769125428
352,Jonathan Isaac,-0.5612795786496637,-0.04645237634840832
353,Dennis Smith Jr.,-0.5152980053688943,-0.20522350973844666
354,Frank Ntilikina,-0.7107225382086119,-0.3312212544285447
355,Lauri Markkanen,-0.0835638317257076,0.22242131271180154
356,Donovan Mitchell,0.6004159534999826,0.44701943529843063
357,Luke Kennard,0.03530566110128899,-0.2286585660380989
358,Zach Collins,-1.1945837701667816,0.09086387753048919
359,John Collins,0.7378515163485053,-0.5747520826658693
360,Justin Jackson,-0.7538567088439393,-0.12896009675164963
361,OG Anunoby,1.218740790879521,-0.18437939115099602
362,Jarrett Allen,-0.08769219883193585,-0.3247783125306998
363,TJ Leaf,-0.3062786020564668,-0.09022936717450603
364,Bam Adebayo,-0.18133045244571352,-0.9389554371492339
365,Terrance Ferguson,0.1321851939187954,0.3067950969243198
366,Jawun Evans,-1.4324066051877105,0.43946460375435925
367,Jordan Bell,1.286911233299241,-0.12649891063284155
368,Kyle Kuzma,0.9206719734004618,0.0817295686872736
369,Semi Ojeleye,-0.44256863859757933,-0.17942063923050833
370,Caleb Swanigan,-0.7334575882262344,-0.0311019969435877
371,Josh Hart,0.5595816484852514,-0.4127818598053416
372,Dwayne Bacon,-0.7036745000323855,-0.7954505680630699
373,Wes Iwundu,-0.7631245676046908,-0.19610837940021486
374,Frank Mason,0.2757631182756756,0.3700664139306097
375,Sindarius Thornwell,-0.6163437730204558,0.6371253961697746
376,Dillon Brooks,0.2924767066094896,-0.3105723241868188
377,Damyean Dotson,-0.4080824736385358,-0.056152683584565356
378,Mike James,-1.602906821554891,-0.0241615654390492
379,Milos Teodosic,-0.21278471578431893,0.3323534326077662
380,Tyler Cavanaugh,0.15557815472817435,-0.7018538251619113
381,Daniel Theis,-0.5135789550409899,-0.37419403729102974
382,Maxi Kleber,-0.45455324623726034,0.1383127095590571
383,Antonio Blakeney,-0.738322486760766,-0.6412209530802242
384,Antonius Cleveland,-0.2569991500193195,0.5812273054973512
