,playerName,ePPS-PPS,PPS,expectedPPS
225,Kemba Walker,-0.03560208492564798,1.0299785867237687,0.9943765017981208
203,Ekpe Udoh,-0.035572038234445325,1.0641925777331995,1.0286205394987542
302,Victor Oladipo,-0.03517585610354379,1.0422471910112359,1.007071334907692
105,Bam Adebayo,-0.03497322744755604,1.0674789128397375,1.0325056853921815
7,Ian Mahinmi,-0.033561590583424894,1.033402922755741,0.9998413321723162
228,Markieff Morris,-0.033388510606162214,1.0414965986394558,1.0081080880332935
163,Robin Lopez,-0.033166777289857396,1.0567441860465117,1.0235774087566543
140,Jeff Green,-0.032949742770852164,1.031858407079646,0.9989086643087938
201,Wesley Johnson,-0.032880445083385945,1.0502645502645502,1.0173841051811643
362,Zaza Pachulia,-0.03194614118324335,1.0331491712707181,1.0012030300874748
256,John Henson,-0.031702510164929976,1.0423053341508277,1.0106028239858977
227,Alec Burks,-0.031394759772472636,1.0498753117206983,1.0184805519482256
283,Cody Zeller,-0.03049129285649732,1.0345345345345345,1.0040432416780372
273,Justin Holiday,-0.03037962369892333,1.0576391630477695,1.0272595393488462
124,Torrey Craig,-0.029389507157794537,1.0427807486631016,1.013391241505307
150,Arron Afflalo,-0.029365909926643896,1.008505467800729,0.9791395578740851
224,Bismack Biyombo,-0.02887951945379208,1.031409788166545,1.0025302687127529
296,Rudy Gobert,-0.028863904951604624,1.0183982683982684,0.9895343634466638
363,Kyle Korver,-0.02862357616712141,1.0304136253041363,1.0017900491370149
281,Brandon Paul,-0.028592908545125417,1.0244215938303343,0.9958286852852088
147,Jared Dudley,-0.0285422884355353,1.046242774566474,1.0177004861309387
127,Manu Ginobili,-0.028476193223100355,1.0326848249027238,1.0042086316796235
246,Anthony Davis,-0.027919994110176427,1.0267976775346137,0.9988776834244373
134,PJ Tucker,-0.027858595336940795,1.0418679549114331,1.0140093595744923
251,Terrence Ross,-0.026735064898427252,1.038533834586466,1.0117987696880388
151,Marc Gasol,-0.026269761923089607,1.0561113527620705,1.0298415908389809
360,Dwyane Wade,-0.025362918875005525,1.0359355638166048,1.0105726449415993
374,,-0.02484371084193171,1.0300568643379366,1.005213153496005
321,Nik Stauskas,-0.023652743077004712,0.9808510638297873,0.9571983207527825
89,Josh Jackson,-0.023565302072967143,1.0478971962616823,1.0243318941887152
80,Yogi Ferrell,-0.023221371879892372,1.014591439688716,0.9913700678088235
15,Tyus Jones,-0.02312261166781937,1.0373831775700935,1.014260565902274
335,Andrew Wiggins,-0.022668450255276085,1.047282204020849,1.0246137537655728
3,Raymond Felton,-0.022187163146244915,1.039629005059022,1.017441841912777
48,Cedi Osman,-0.02183764553076284,1.0061099796334012,0.9842723341026384
75,Patrick McCaw,-0.021708606105784733,1.019434628975265,0.9977260228694802
328,TJ Warren,-0.02160484115701311,1.0388389206868356,1.0172340795298225
261,Tomas Satoransky,-0.02154961589290738,1.0154867256637168,0.9939371097708094
278,Allen Crabbe,-0.021431409701114568,1.0,0.9785685902988854
311,Troy Daniels,-0.021367591516552542,1.0264285714285715,1.005060979912019
6,Jarrett Jack,-0.020631215460176655,1.040042712226375,1.0194114967661982
103,Jarrett Allen,-0.02060320762818102,1.0108481262327416,0.9902449186045605
154,Michael Beasley,-0.02036682698629977,1.039198606271777,1.0188317792854773
223,Jonas Valanciunas,-0.020073974187320154,1.0224312590448625,1.0023572848575424
183,Jrue Holiday,-0.01987543329022845,1.0258016955399927,1.0059262622497642
337,Eric Moreland,-0.0186231552281253,1.0281879194630872,1.0095647642349619
238,Jimmy Butler,-0.01861700042427672,1.0427849085958771,1.0241679081716004
107,Jawun Evans,-0.018014249403792038,1.0036429872495447,0.9856287378457527
159,Eric Gordon,-0.01798775057394053,1.033658104517272,1.0156703539433314
81,Isaiah Taylor,-0.01792025403253117,1.0251428571428571,1.007222603110326
162,Jerryd Bayless,-0.01746454983582857,1.0061475409836065,0.9886829911477779
189,Wayne Ellington,-0.017103947691204935,1.0319025522041763,1.0147986045129713
282,CJ McCollum,-0.01656996440388747,1.0217391304347827,1.0051691660308952
356,Tony Parker,-0.0161514903225477,1.029275808936826,1.0131243186142782
167,Courtney Lee,-0.016096242448004006,1.0381110190555096,1.0220147766075056
115,Sindarius Thornwell,-0.015957893830242376,1.002053388090349,0.9860954942601067
109,Kyle Kuzma,-0.015764988667978264,1.038211029092488,1.0224460404245097
346,Tyler Johnson,-0.015643287520180404,1.0340314136125655,1.018388126092385
357,Nene,-0.015417476313438927,1.0176730486008836,1.0022555722874447
340,Dario Saric,-0.015118794353002674,1.0095648015303682,0.9944460071773655
