,playerName,ShotQualityImpactO,ShotQualityImpactD
34,Marvin Williams,-0.4194035998161808,-0.49719245421533453
35,Chris Paul,1.347984174727847,0.052178804313760596
36,Raymond Felton,0.7576429759943,-0.704156026553588
37,Channing Frye,1.378464885691265,0.43362065718987514
38,Gerald Green,1.1144125136011362,-0.5142710507996515
39,Jarrett Jack,0.6460776484556018,0.43822419936895
40,Ian Mahinmi,-0.4520578570933455,-0.25338529676325855
41,CJ Miles,1.6630885347999158,-0.23938038444537152
42,Ersan Ilyasova,0.6213725363896578,0.5235508504680387
43,Lou Williams,2.4290403090055936,-0.27336272364270964
44,Amir Johnson,-2.408574933204407,0.32754585189685576
45,Marcin Gortat,0.18762412761546157,0.2654728603844717
46,Jose Calderon,0.09892337495443447,-0.576301146563317
47,LaMarcus Aldridge,1.0087817323752963,1.2447980375085734
48,Rudy Gay,0.008602587245575753,0.14493185749634444
49,JJ Redick,0.46035274275141747,0.9744555068076118
50,Thabo Sefolosha,0.5135120894594616,-0.2900980794916709
51,Rajon Rondo,1.0043565599702287,-0.31442024546786035
52,Kyle Lowry,2.267530945116031,0.27270954624286975
53,PJ Tucker,0.3637901315544958,0.5081069945223847
54,Paul Millsap,-0.6430592017845288,0.00483252753365473
55,J.J. Barea,2.1625506088461686,-0.07783193978755686
56,Kevin Durant,1.256402381923153,-0.21434602517416984
57,Al Horford,-0.252806008565378,0.16824412445890452
58,Mike Conley,0.6970877372092867,0.4411937442491211
59,Jeff Green,0.3247898413591846,0.745411833437871
60,Corey Brewer,1.5770199833947554,-0.42646131744091165
61,Brandan Wright,0.14858422346272593,0.6736203207578366
62,Joakim Noah,-0.37369264269781716,0.2653167434399467
63,Thaddeus Young,-0.5058424273108251,-0.12801458095838555
64,Nick Young,0.44185488052236005,0.23712901205853
65,Marco Belinelli,0.855001253808218,0.053283780056446364
66,Jason Smith,-0.05639331446575758,0.4955510342133174
67,Jared Dudley,-0.29023366893426406,-0.028975612193647974
68,Wilson Chandler,0.510663358406596,-0.5526648387774705
69,Aaron Brooks,0.0320111283798036,-0.0989248444768692
70,Arron Afflalo,-0.7312843540393122,0.4085848983500238
71,Josh McRoberts,0.03046426735183049,-0.010211414732765505
72,Marc Gasol,1.2227012160107213,-0.4693255424056182
73,Ramon Sessions,0.9423134726901281,-0.6575398097218459
74,Anthony Tolliver,-0.08161457707149541,0.08551034392321064
75,Andre Ingram,-0.062829868584359,-0.15967631237591606
76,Michael Beasley,1.51406056457779,-0.4444465302138048
77,Derrick Rose,0.46591170062406095,-0.44804659505140954
78,Russell Westbrook,2.452397198772366,-0.735582405687889
79,Kevin Love,1.0794214589520994,-1.1220833407983257
80,Danilo Gallinari,0.419973312440508,0.15600770616946
81,Eric Gordon,1.3722673304626762,0.30912329842119557
82,D.J. Augustin,1.132850378472573,-0.3129861021952753
83,Brook Lopez,-0.7183190159188323,0.016003356282083304
84,Jerryd Bayless,0.24448145345031866,0.6161123997722147
85,Robin Lopez,-1.8807189445958503,0.7317840989659958
86,Marreese Speights,0.6506966229448727,0.8316187953041807
87,JaVale McGee,-0.2652669909561839,-0.12586467176787122
88,Ryan Anderson,0.8034502835341649,-0.3577275399741474
89,Courtney Lee,-0.4994831107435243,-0.3423498620329065
90,Kosta Koufos,-1.3719947609350582,-0.03982939185020144
91,Serge Ibaka,0.5641595197786051,-0.13480833910116974
92,Nicolas Batum,-0.2673654987913193,0.40378383826922337
93,George Hill,0.6405957221780674,-0.47518938301285935
94,Darrell Arthur,0.05204465129879915,-0.21239871584399173
95,Mario Chalmers,0.3583177792702644,-0.34543926070643394
96,DeAndre Jordan,-4.031987742958932,0.40108059407357877
97,Omer Asik,-0.2640822372231485,-0.25023302940301156
98,Luc Mbah a Moute,1.3088164256315469,-0.6752206313001267
99,Goran Dragic,0.3864762270960864,0.037014250299731356
100,Bobby Brown,-0.961160731651237,0.05650879907532385
101,Blake Griffin,-0.01674805043228229,0.033707481096153624
102,James Harden,1.9106887116860491,-0.0929068166613912
103,Tyreke Evans,2.2423224541543196,-0.666813732628485
104,Ricky Rubio,0.9282131695056752,0.12007128631753038
105,Stephen Curry,2.5027760741379717,0.0010608286730458046
106,DeMar DeRozan,1.3872230237042342,-0.18183281318508415
107,Brandon Jennings,0.3400032566168749,-0.15220923031884878
108,James Johnson,1.5898636416356806,0.0053197017813923315
109,Jrue Holiday,1.387691339337393,0.31455379608204187
110,Jeff Teague,0.7056357158969953,0.052174077468651214
111,Darren Collison,0.6493546355200652,-0.39762071055163883
112,Omri Casspi,-0.19445619858186733,-0.24130731036068387
113,Taj Gibson,-1.1871972952924061,-0.39301012927247786
114,DeMarre Carroll,0.3607189691272142,0.053132693221914946
115,Wayne Ellington,0.98112634409083,-0.3682736903948521
116,Dante Cunningham,1.2609003527075162,-0.2820462993125244
117,Jonas Jerebko,-0.14452351622930584,-0.29303831062183766
118,Jodie Meeks,-0.7546628254246964,0.05549802463922807
119,Patrick Beverley,0.49448709837545207,0.03867638123726299
120,Danny Green,-0.14925629960374995,-0.8127501605700421
121,Patty Mills,0.9811121867997346,-0.33958404704705564
122,Garrett Temple,-0.357327810324255,0.1790661827739234
123,Wesley Matthews,-0.08457541035830879,-0.1933300503523919
124,John Wall,1.0990095937307134,0.1158446808287921
125,Evan Turner,0.7842334226012436,0.49989189511376353
126,Derrick Favors,0.46775971447393844,0.3264125190801603
127,Wesley Johnson,0.18971280838105586,-0.5849381129383716
128,DeMarcus Cousins,2.4599687506490593,-0.26768761612211
129,Ekpe Udoh,0.28132832894879967,-0.07150922200170966
130,Greg Monroe,-0.6245456868209198,-0.6877048333595617
131,Al-Farouq Aminu,0.5460024597973994,-0.3255903043921473
132,Gordon Hayward,-0.00468400111135148,0.03264560506483497
133,Paul George,1.4467226504504953,-0.7077471021400449
134,Cole Aldrich,0.04488360748588323,-0.5187419598956414
135,Ed Davis,-0.3550506652645467,-0.5723764118744674
136,Patrick Patterson,0.2575125353478299,-1.197412317786986
137,Luke Babbitt,0.19613544426938517,0.4825479782572525
138,Eric Bledsoe,1.0944736038778473,-0.6379328061849814
139,Avery Bradley,0.40500972491537973,0.31226187225661906
140,Trevor Booker,-0.8020817887878468,0.2779475373206223
141,Quincy Pondexter,-0.8712247855898927,0.11356134701972705
142,Jordan Crawford,-0.08404642248879943,0.022693152513755196
143,Hassan Whiteside,-0.728001605191175,0.8290557165900995
144,Nemanja Bjelica,0.838890291883812,-0.39647806893982807
145,Lance Stephenson,-0.09027845831232242,-0.16535563378678356
146,Jeremy Evans,0.03730206442998631,0.06158027398822663
147,Timofey Mozgov,-0.3423998968120859,0.5907028768994815
148,Jeremy Lin,-0.1583274938796971,-0.21124237088601078
149,Ish Smith,0.5976438547548854,-0.20292302352964228
150,Lance Thomas,-0.6586723893264312,0.17863054652084046
151,Kyrie Irving,0.8012313627334399,-0.8304933740068893
152,Derrick Williams,0.110541376378913,0.3354490994881007
153,Enes Kanter,-0.7710122035259633,-0.5730101786803358
154,Tristan Thompson,-1.3319990103022923,-0.8795442968881139
155,Jonas Valanciunas,-0.0848845827504491,0.935451941312976
156,Bismack Biyombo,-1.9621835645032895,-0.3458828171389959
157,Kemba Walker,-0.09955139058101281,0.10382808657569934
158,Klay Thompson,0.7948088710776746,-0.057697530028141424
159,Alec Burks,0.1045063588271006,-0.217637079947477
160,Markieff Morris,0.5936230925829672,-0.4586545350827782
161,Marcus Morris,-0.028504742633563594,-0.13754313401060536
162,Kawhi Leonard,0.14467183828921895,-0.24776109103681676
163,Nikola Vucevic,-0.1713779746356911,-0.10484305220676618
164,Iman Shumpert,-0.15140864205794188,0.13946784217772892
165,Tobias Harris,-0.18986534434743094,-0.493454303304819
166,Kenneth Faried,-1.0318914245342439,0.010063767733428203
167,Nikola Mirotic,-0.03395400371640965,-0.13556614569389275
168,Reggie Jackson,-0.08979496025506918,-0.31254902102751914
169,MarShon Brooks,0.9090764667495234,-0.6062371758757128
170,Cory Joseph,-0.044558210115878315,0.6227219264314068
171,Jimmy Butler,-0.42769247972754365,-0.3286010972479182
172,Bojan Bogdanovic,0.313717654895132,-0.20002888492875942
173,Kyle Singler,-0.12076597400012429,0.07622602430448788
174,Shelvin Mack,0.06546080182003328,-0.5285445413317872
175,Chandler Parsons,-0.46143287489992457,-0.09102991911068714
176,Jon Leuer,0.2366285080615878,-0.029966809382735986
177,Davis Bertans,1.18070541833529,0.1292776085343543
178,DeAndre Liggins,-0.029055832979551048,-0.5129773982457209
179,ETwaun Moore,1.2520007696448685,-0.03204864262112571
180,Isaiah Thomas,1.0357015521088886,-0.6715431439890118
181,Dwight Buycks,-1.413452816159764,0.0373236771686297
182,Xavier Silas,-0.2731988595006611,0.03178010281553953
183,Julyan Stone,0.13276082616384974,0.16750407898120936
184,Anthony Davis,0.2558942116487564,1.1306140649000376
185,Michael Kidd-Gilchrist,-1.0840138722593786,0.21948284606282809
186,Bradley Beal,0.588707253538669,-0.11478625601818473
187,Dion Waiters,0.7094523688021835,-0.5446644006176657
188,Damian Lillard,0.5083174303915737,0.8341368378074019
189,Terrence Ross,0.20298734296381152,0.5991712205382008
190,Andre Drummond,-0.869762753460745,-0.19176788826171548
191,Harrison Barnes,0.10100595974534056,0.12371537902312071
192,Austin Rivers,0.5702246637019336,-0.8010331908442021
193,Meyers Leonard,-0.07167464899940607,-0.5737305537340778
194,Jeremy Lamb,-0.2806139101558656,0.002546814914211423
195,John Henson,-0.3839646040356201,0.29375041531706186
196,Maurice Harkless,-0.34688404078327323,-0.8805839216777099
197,Tyler Zeller,-0.6240947838455747,0.4277376198618655
198,Evan Fournier,0.26738131825889777,0.2611289454595245
199,Miles Plumlee,-1.7438297681796515,0.7962838487615969
200,Marquis Teague,-0.07214989839517134,-0.14988555090090386
201,Tomas Satoransky,-0.09742276922580474,-0.20713747721254402
202,Jae Crowder,-0.24470810048268057,0.2815999804619983
203,Draymond Green,0.8459362780122872,0.3885470550768449
204,Quincy Acy,0.6972917735442721,1.4844575289565767
205,Khris Middleton,0.6805595793218013,-0.6192671496587454
206,Will Barton,0.28661607954566043,-0.8376814594681661
207,Mike Scott,-0.18285597893982758,0.2531634931288804
208,Darius Miller,1.3376260662621846,0.18846224048779875
209,Kyle OQuinn,0.3415075011194569,-0.6225964843602815
210,Mirza Teletovic,-0.027394210547428643,0.3237974181848334
211,Kent Bazemore,0.7190461037256527,-0.3965340253188077
212,Willie Reed,0.05259598231897939,0.14364830443496324
213,Justin Holiday,-0.22603203601181984,-0.5877025106330588
214,JaMychal Green,-0.743532367643446,-0.7257559168992848
215,Aron Baynes,-0.9906624089563555,0.8991859479172075
216,Nerlens Noel,-0.836990839034299,0.5917322258825307
217,Alex Len,0.856905073573597,-0.05723222929669756
218,Allen Crabbe,0.23555740754087443,0.2590591833996044
219,Andre Roberson,-0.051761868363198384,0.44285275080461206
220,Ben McLemore,0.01003503130168322,-0.04389739901616576
221,Brandon Paul,0.33840987505960907,0.5890786826455292
222,CJ McCollum,0.13433695654301192,0.29569465272725376
223,Cody Zeller,0.42635333003680237,-0.5897988389250428
224,Dennis Schroder,1.64027906310629,-0.6908361048021013
225,Dewayne Dedmon,-1.8465657943791927,0.3696248360839726
226,Gorgui Dieng,-0.6777368320046605,-0.43195271238797844
227,Isaiah Canaan,0.3597957704995558,-0.17589489078293974
228,Kelly Olynyk,0.6359213813160614,-0.02072373446097977
229,Kentavious Caldwell-Pope,0.4479254978653572,0.758791022553358
230,Lorenzo Brown,0.19597364358450614,0.40991098390200514
231,Mason Plumlee,-1.1076967207157116,0.07919810481546605
232,Michael Carter-Williams,0.26338809981487277,0.1899202400280153
233,Mike Muscala,-0.6432884642434921,0.10070097636478487
234,Nate Wolters,-0.023392536100759646,-0.08155784163192248
235,Otto Porter Jr.,0.46799044170825754,0.48320288464654865
236,Reggie Bullock,-0.3184707285215063,0.12513543366825694
237,Robert Covington,0.28266789030454065,0.8246346527130394
238,Rudy Gobert,-1.4313749647538652,1.3336739752955364
239,Shabazz Muhammad,0.39156086050581285,-0.14352705906280866
240,Shane Larkin,0.17280736774869987,-0.2628605336734115
241,Steven Adams,0.4445517632025373,-0.23070939608008065
242,Tim Hardaway Jr.,-0.24917990219341796,-0.0817625617117403
243,Tony Snell,-0.13756421765151208,0.02594001636340937
244,Trey Burke,0.6701446332091506,-0.160289992044609
245,Vander Blue,0.04197428507475054,0.09971758250777875
246,Victor Oladipo,0.5115399138457353,0.7152638916076913
247,Giannis Antetokounmpo,-0.23756068643693834,0.2817575597636332
248,Lucas Nogueira,0.8443382303045692,0.035797910716282515
249,James Ennis III,-0.7885040718961414,0.0801617591559613
250,Alex Abrines,0.25823704340381204,0.19377094691380536
251,Matthew Dellavedova,-0.16848822782134473,0.11169022327443467
252,Solomon Hill,-0.39282077850063024,0.48500500798355056
253,Raul Neto,-0.31559522130169765,0.8428948509360832
254,Joffrey Lauvergne,-0.730327293761033,-0.4672771503993752
255,Ian Clark,0.08720136065548445,0.26381883725789856
256,Larry Drew II,-0.5704074724591326,0.13047084686849478
257,Troy Daniels,0.7061217363609841,-0.7509734912157676
258,Rodney McGruder,-0.3179148572580665,0.6509041778057021
259,Jonathon Simmons,-0.16530654498419664,-0.8337611659015158
260,Reggie Hearn,0.08453299899763465,0.10798205416576186
261,Josh Magette,-0.3557062811005582,0.003851033674984115
262,C.J. Williams,-1.6282207472482075,0.7090356797210958
263,Scotty Hopson,-0.03931572364507292,-0.13831471030680006
264,Shabazz Napier,-0.8298887947975296,0.3876347458481361
265,Zach LaVine,0.10210554132507656,-0.06735110862749893
266,Tyler Ennis,-0.27217989820516536,-0.5714240638460347
267,Markel Brown,0.081896893011213,0.06767170291868548
268,Elfrid Payton,0.9397138279075122,-0.07345836929552063
269,Jordan Clarkson,0.2212327781938268,0.22596199235628928
270,Gary Harris,0.10839524149051903,-0.24281753908809217
271,Spencer Dinwiddie,0.08001558920586253,1.101763451281264
272,Nik Stauskas,-0.23447958919220258,0.679212556194429
273,Rodney Hood,-0.2710596796869837,-0.046317373090805525
274,Khem Birch,0.08821773095354417,0.40828398825347983
275,Glenn Robinson III,-0.21078250881621494,-0.06237246968045452
276,James Young,-0.22070781870820985,0.07858169692821428
277,Jerami Grant,0.6658809520256532,-0.5499009372264689
278,Joe Harris,0.2594390070957812,1.2190016631392244
279,Doug McDermott,-0.06918107911721925,0.3747572728499373
280,Sean Kilpatrick,0.15927581093979618,-0.22749349917373302
281,Aaron Gordon,-0.4403224091794779,-0.09454306146792829
282,TJ Warren,-0.7023268290257616,-0.11502275433644855
283,Marcus Smart,0.9662227578630687,0.6938406270787336
284,Kyle Anderson,-0.07972980430007344,-0.08075052025619295
285,Dwight Powell,-0.037260468008172044,0.7297564986813563
286,Adreian Payne,-0.11436751318226586,-0.4076899098273326
287,Noah Vonleh,-0.9727780370549193,0.20758513972687265
288,Julius Randle,0.9353437612366501,0.11299969549968204
289,Johnny OBryant III,0.09742868044384441,-0.008041952215759674
290,James Michael McAdoo,-0.07621144984961115,-0.09687665433365086
291,Andrew Wiggins,0.11244603394480818,-0.144490598919427
292,Jabari Parker,0.42833423926257996,-0.7342458510356705
293,Joel Embiid,0.990117763764778,0.8999892743197191
294,Dante Exum,0.7166632852373853,0.8943618289202069
295,JaKarr Sampson,-0.07679786056762092,-0.04544986584897819
296,Eric Moreland,-0.5356049434889927,-0.2933428627057271
297,Josh Huestis,-0.4540862927278728,0.05102898700369225
298,Jamil Wilson,0.4335324702599362,0.641984061930439
299,Dario Saric,0.14373335445821012,-0.42959147876949905
300,Clint Capela,1.047339374779609,-0.6712061849188096
301,Bogdan Bogdanovic,0.62569018880787,0.1667591612475294
302,Jusuf Nurkic,0.3878207854930005,0.8045879641092982
303,Bruno Caboclo,-1.076934909041297,0.05599566982268574
304,Nikola Jokic,1.1790611862369904,0.696027610840234
305,Kristaps Porzingis,0.54831321208039,0.4479683703101469
306,Tyler Johnson,0.25065695955062933,-0.5096187250727955
307,Jack Cooley,-0.40910126476135583,0.6813313704373541
308,Tim Frazier,-0.7366345177488818,-0.25594866173249636
309,Tarik Black,-0.21629861308493306,-0.586018214721563
310,Travis Wear,-0.09469216989673607,0.493143420227846
311,Langston Galloway,0.32503551648540435,0.7910303110128258
312,Joe Ingles,0.8200766247080348,0.36270792449494016
313,David Stockton,-0.040408303505542004,-0.0789303384169442
314,John Holland,-0.3900358469107092,-0.15077632658592574
315,Jarell Eddie,0.03723745467883547,0.07839552403755116
316,Xavier Munford,0.3636941049988172,-0.2399783486455782
317,Omari Johnson,0.053150162062853216,-0.2517222153068955
318,T.J. McConnell,-0.8643792337248658,0.25717793541569217
319,Jahlil Okafor,-0.786692645212165,0.9065462891060921
320,Emmanuel Mudiay,-0.5957444741532799,0.13183165429472196
321,Tyus Jones,0.29860480183331534,-0.2540331535337068
322,Justin Anderson,-0.8408975356466161,-0.05035023230294197
323,Anthony Brown,0.019567230231802124,-0.03914896971495317
324,Montrezl Harrell,0.9940269524618436,-0.04439578758830518
325,Andrew Harrison,-1.2122867220359672,0.02525897854117332
326,Aaron Harrison,-0.8153460706146837,-0.263571218454763
327,Delon Wright,-0.25589349706020154,0.3048713490682792
328,RJ Hunter,-0.3350655542452244,0.17727271602182762
329,Sam Dekker,0.3219101076959899,0.42911695247681253
330,DAngelo Russell,0.9949303454356853,-0.5385608622250568
331,Karl-Anthony Towns,1.6568172803827408,0.0018345671159898374
332,Richaun Holmes,0.4874136573994255,-0.49880534263060783
333,Justise Winslow,0.1363477246782152,0.7496468625045659
334,Willie Cauley-Stein,-0.06562543017838206,-0.440967957981016
335,Kelly Oubre Jr.,-0.5346326282535592,-0.3964498013656968
336,Frank Kaminsky,-0.5014308064272323,-0.356497493683662
337,Devin Booker,0.04883878212646274,0.017029170765209222
338,Cameron Payne,0.2270471474003056,-0.22379180039820473
339,Myles Turner,0.22632694158049407,0.5486611687854419
340,Trey Lyles,1.0587915303212667,-0.5090519691168991
341,Stanley Johnson,-0.7951265595578106,0.5639967600377228
342,Jerian Grant,-0.22809709143326243,-0.25473056275205647
343,Bobby Portis,0.683636355970279,-0.728746561201759
344,Kevon Looney,0.41667039364258796,-0.05613422875723421
345,Rashad Vaughn,-0.5123430898454693,-0.1568924936024566
346,Jordan Mickey,-0.4560335599774336,-0.15920957111439138
347,Dakari Johnson,0.3201998777696022,0.5732473259650877
348,Rondae Hollis-Jefferson,-0.035580789294961765,0.4081824437760236
349,Terry Rozier,-0.7434989333865395,0.32932888359584506
350,Norman Powell,0.11739236753095478,-0.7210662223147284
351,Jarell Martin,-0.19233102723376175,0.45042487957561184
352,Quinn Cook,0.9234187126646943,-0.39311598842460077
353,Chris McCullough,-0.25995927951265213,-0.1517118910020328
354,Pat Connaughton,-0.86772275908624,0.19431953573555202
355,Willy Hernangomez,0.2932278883747989,0.33201278386538685
356,Josh Richardson,-0.8982729282348163,0.6332377394945531
357,Darrun Hilliard,-0.23806015608372852,0.2144292067724948
358,Joe Young,-0.848544792462638,0.5316843073899343
359,Treveon Graham,0.16501243428561238,-0.011724349973402949
360,Larry Nance Jr.,0.4585577368421463,-0.6490828499490068
361,Vincent Hunter,0.06547297232695955,-0.016372255699748248
362,Mario Hezonja,-0.17658479967845325,0.5269616857522708
363,Alan Williams,0.24655057006124265,-0.15761574621627777
364,Royce ONeale,-0.20980632616016012,0.7884133038329657
365,Cedi Osman,-0.41775128350478186,0.30225351642426285
366,Luis Montero,-0.15464661152529321,0.04351791552015699
367,Cristiano Felicio,-0.8701709628048848,-0.39661570916542893
368,Boban Marjanovic,1.342466884755762,1.6095595711321151
369,Salah Mejri,-0.7588813030475788,-0.015022813194419605
370,Malcolm Miller,0.2344077830611506,0.22905375178495743
371,Jacob Pullen,-0.3377390728396631,-0.12955002732282112
372,Jonathan Gibson,0.13851964345255416,-0.0942436239266614
373,Malcolm Delaney,-0.5864003622396777,-0.24069421286064996
374,Briante Weber,-0.3782792858186578,-0.803885052393478
375,Ben Simmons,0.2883207892998714,0.686809190568037
376,Dragan Bender,-0.3544424901540509,-0.4095152591171942
377,Domantas Sabonis,-0.12316598884953958,0.12078972069293473
378,Wade Baldwin IV,0.06698326928723358,-0.6984446600078098
379,Malik Beasley,-0.502422197964201,0.21721068507405072
380,Marquese Chriss,-0.8936781480278889,-0.528637478939314
381,Deyonta Davis,-0.42747352759368507,-0.7031706693697118
382,Kris Dunn,-0.7559714418909966,-0.4701041758311594
383,Henry Ellenson,-0.27361424038189847,0.6500048019008564
384,Buddy Hield,-0.09141554836970871,-0.03649828301874018
385,Brandon Ingram,0.20180115371523563,0.09592248190239584
386,Demetrius Jackson,-0.6116114425057986,0.1233330905356705
387,Brice Johnson,-0.5320414389404793,-0.5961846230751398
388,Damian Jones,0.04039001679378138,0.1125039049713524
389,Skal Labissiere,-0.323951084173747,-0.4355150920699328
390,Caris LeVert,-0.3414383882731455,-0.46596704459964927
391,Thon Maker,-0.8486742295965869,-0.8507720045841848
392,Dejounte Murray,-0.6129792971303847,0.25533909348579076
393,Jamal Murray,0.3779821621145476,0.05642083173839025
394,Jakob Poeltl,0.7667523087237519,-0.3624756973564102
395,Taurean Prince,0.7774159206245047,-0.5650084648218562
396,Zhou Qi,-1.577376828137777,-0.031691714186914556
397,Tyler Ulis,-0.25302016671410393,0.10962903268579265
398,Denzel Valentine,-0.2924070385028723,-0.37587496229520073
399,Ron Baker,0.06180945850405337,-0.45233568273480884
400,Jaylen Brown,0.3880738110047905,0.11481173070095291
401,DeAndre Bembry,-0.8821469058726998,-0.5308037194556547
402,Joel Bolomboy,-0.1694828939613403,0.34002598870887163
403,Malcolm Brogdon,0.33769568505714226,0.30249241847650643
404,Cheick Diallo,-0.3591616249317416,0.3509885341113966
405,Kay Felder,-0.5586513636196844,0.012921027507519833
406,Daniel Hamilton,-0.5384077335905214,0.33318959480843885
407,Jake Layman,-0.8152426772949002,-0.5416250337037173
408,Patrick McCaw,-0.13706867346478827,-0.07653874558493859
409,Georges Niang,-0.5302712896102643,0.22968901404107908
410,Chinanu Onuaku,-0.3928159581159056,-0.06741473604832253
411,Marcus Paige,-0.0731705421913737,-0.01569173216626733
412,Gary Payton II,-0.4382653616281014,-0.1769416339485793
413,Malachi Richardson,-0.1608959471357324,-0.24685314987602128
414,Wayne Selden,-0.05873321231000405,-0.5650393798790537
415,Pascal Siakam,0.5107285321771833,0.8649986615564296
416,Isaiah Whitehead,-0.48044396976561843,0.1620451494188614
417,Troy Williams,-0.037017683629822655,-0.9003665497652398
418,Furkan Korkmaz,-0.15927310532775257,-0.24288150455871788
419,Timothe Luwawu-Cabarrot,-1.1817574486956532,0.7705190355667174
420,Ante Zizic,-0.2006157851837129,0.31418639980353114
421,Yogi Ferrell,0.019460219629198038,0.5805650096416368
422,Damion Lee,-0.9699264053919482,-0.11273006002245257
423,Alex Poythress,0.07540717876072958,-0.07947120736221562
424,Isaiah Taylor,-0.9949842773452804,0.212681006672402
425,Tyrone Wallace,-0.27541936510302106,-0.3621127983157991
426,James Webb III,-0.3741991926333832,-0.026811819987710286
427,Juancho Hernangomez,-0.2955313401812317,-0.1287533441980724
428,Guerschon Yabusele,-0.20485811435791473,-0.43750281839394217
429,Ivica Zubac,-0.15678041908093415,0.33999119435012043
430,Dorian Finney-Smith,-1.1311679203649398,0.44395827766047785
431,Fred VanVleet,-0.023952639559484398,-0.1446958095371269
432,Georgios Papagiannis,0.06205364155618022,-0.40336594327767367
433,Paul Zipser,-0.4246418086532229,-0.06449336404981053
434,Abdel Nader,-0.4515996396042289,-0.1520763196772377
435,Marshall Plumlee,0.43940076226379493,-0.5750925914029915
436,Nicolas Brussino,-0.06124846030512218,0.13888164532410954
437,Ryan Arcidiacono,0.10342428465304969,0.16656707754868885
438,Bryn Forbes,0.2476276581500097,0.26064269705182935
439,Okaro White,0.2508305292819796,-0.043198503002057555
440,Matt Costello,0.3435728560569387,-0.05559377658235925
441,Kyle Collinsworth,-0.26238188984351485,-0.015218830364345773
442,Danuel House,0.3467413695072612,1.06099048803196
443,Jameel Warney,0.011080225776101318,-0.11814975149768264
444,Marcus Georges-Hunt,-0.8404588579069345,-0.3399317638625037
445,Jalen Jones,-0.0006583632860086934,-0.049989063599285656
446,Derrick Jones Jr.,-0.3718006570592485,0.028477557384035138
447,Shaquille Harrison,0.12850126053958452,0.34585028672387463
448,Alex Caruso,-0.19432571306065516,-0.37136349540189595
449,Josh Gray,-1.0785290062208646,-0.07744373019781602
450,Myke Henry,-0.13413691513152567,-0.17935682365502853
451,David Nwaba,-0.3709483598426215,-0.9356335764301367
452,Alfonzo McKinnie,0.276998224935451,0.4388751632978893
453,Markelle Fultz,-0.6047625280049537,0.44260677276792076
454,Lonzo Ball,0.14743440456383644,-0.5110901400880509
455,Josh Jackson,-1.0315590308043392,-0.8385776074720582
456,DeAaron Fox,-0.46565449384959734,-0.8535501521335079
457,Jayson Tatum,0.14568383791387143,0.3367559010272429
458,Malik Monk,-0.277992318388904,-0.12037697522966755
459,Jonathan Isaac,-1.1951725169650291,0.16048859154607362
460,Dennis Smith Jr.,-0.7162196100162679,0.12411026217230903
461,Frank Ntilikina,-0.8440104206831864,-0.29798841727125763
462,Lauri Markkanen,1.1465164879782026,-0.04121336456655492
463,Donovan Mitchell,-0.07020174069550258,0.6012518860728103
464,Luke Kennard,0.09593086645495437,-0.3159825948613727
465,Zach Collins,-0.8170839453193838,0.6844756616963276
466,John Collins,-0.37543922112169476,-0.27598897989430266
467,Justin Jackson,-0.5437639454103363,0.1128641895002679
468,Justin Patton,0.019567230231802117,-0.039148969714953144
469,OG Anunoby,1.0319976622487546,-0.3710186051129177
470,Jarrett Allen,-0.16077306612657924,0.11833095624708842
471,Ike Anigbogu,0.10376471442459861,1.3625166793612793e-05
