primaryKey,id,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,playerName
1627854_Total_2017-18,1627854,Total,828,392,2,1.0507246376811594,1.1441246496910504,1.0049689156997104,0.2838108470412443,2017-18,2017-12-11T07:02:47.169,1627854,"Bryn Forbes"
1627855_Total_2017-18,1627855,Total,144,64,3,0.9791666666666666,1.1271199162269991,1.0162807651790322,0.2420709373768296,2017-18,2017-12-11T07:02:47.169,1627855,"Okaro White"
1628021_Total_2017-18,1628021,Total,536,245,3,1.0298507462686568,1.1602257790276609,1.0370423793712835,0.32871552087169315,2017-18,2017-12-11T07:02:47.169,1628021,"David Nwaba"
1628365_Total_2017-18,1628365,Total,140,61,3,0.9785714285714285,1.1493343237522768,0.9811692390666585,0.2839178623795011,2017-18,2017-12-11T07:02:47.169,1628365,"Markelle Fultz"
1628366_Total_2017-18,1628366,Total,1538,703,3,1.0227568270481144,1.1511862799477688,1.0193416857573172,0.26796320039067184,2017-18,2017-12-11T07:02:47.169,1628366,"Lonzo Ball"
1628367_Total_2017-18,1628367,Total,1155,544,2,1.0606060606060606,1.1628289045521636,1.0038875408055077,0.2904851596854333,2017-18,2017-12-11T07:02:47.169,1628367,"Josh Jackson"
1628368_Total_2017-18,1628368,Total,1188,559,2,1.0968013468013469,1.2073943914186358,1.016213934206488,0.2676940373820037,2017-18,2017-12-11T07:02:47.169,1628368,"DeAaron Fox"
1628369_Total_2017-18,1628369,Total,1487,645,2,0.9717552118359112,1.1453874395222758,1.0037015203500528,0.25744986054683694,2017-18,2017-12-11T07:02:47.169,1628369,"Jayson Tatum"
1628370_Total_2017-18,1628370,Total,667,311,2,1.062968515742129,1.1778536894926006,1.011476589105124,0.27057292367198865,2017-18,2017-12-11T07:02:47.169,1628370,"Malik Monk"
1628371_Total_2017-18,1628371,Total,435,192,2,0.9908045977011494,1.1506751824954955,0.9961277745730392,0.2793489527926737,2017-18,2017-12-11T07:02:47.169,1628371,"Jonathan Isaac"
1628372_Total_2017-18,1628372,Total,1140,544,2,1.0912280701754387,1.1841468468908534,1.0086826314603554,0.2710033090838961,2017-18,2017-12-11T07:02:47.169,1628372,"Dennis Smith Jr."
1628373_Total_2017-18,1628373,Total,777,337,2,1.0128700128700128,1.1983854968507333,1.0082693455386882,0.2940751286581992,2017-18,2017-12-11T07:02:47.169,1628373,"Frank Ntilikina"
1628374_Total_2017-18,1628374,Total,1342,614,2,1.033532041728763,1.163750507841949,1.0235691180391835,0.2625973437606516,2017-18,2017-12-11T07:02:47.169,1628374,"Lauri Markkanen"
1628378_Total_2017-18,1628378,Total,1333,613,2,1.04576144036009,1.1730304404435097,1.0082997985637963,0.2503434914456433,2017-18,2017-12-11T07:02:47.169,1628378,"Donovan Mitchell"
1628379_Total_2017-18,1628379,Total,604,265,2,0.9834437086092715,1.1478704996284959,1.003686587391252,0.2862112002474437,2017-18,2017-12-11T07:02:47.169,1628379,"Luke Kennard"
1628381_Total_2017-18,1628381,Total,836,395,3,1.0909090909090908,1.195631456700719,1.0302439687536582,0.2706874004251002,2017-18,2017-12-11T07:02:47.169,1628381,"John Collins"
1628382_Total_2017-18,1628382,Total,614,282,3,1.0553745928338762,1.1863208281224853,1.0169547265634122,0.295787431777972,2017-18,2017-12-11T07:02:47.169,1628382,"Justin Jackson"
1628384_Total_2017-18,1628384,Total,819,373,3,1.0195360195360195,1.1513581849051164,1.0039022766643102,0.2796031173780742,2017-18,2017-12-11T07:02:47.169,1628384,"OG Anunoby"
1628386_Total_2017-18,1628386,Total,520,243,2,1.0596153846153846,1.1710875312790099,1.0121904192887528,0.2659274993591398,2017-18,2017-12-11T07:02:47.169,1628386,"Jarrett Allen"
1628388_Total_2017-18,1628388,Total,447,229,2,1.1565995525727069,1.1710891232081524,0.9940921108501044,0.2890976131076871,2017-18,2017-12-11T07:02:47.169,1628388,"TJ Leaf"
1628389_Total_2017-18,1628389,Total,425,212,3,1.108235294117647,1.1489342135168632,1.0443121511167126,0.2792485680445069,2017-18,2017-12-11T07:02:47.169,1628389,"Bam Adebayo"
1628390_Total_2017-18,1628390,Total,153,82,2,1.2287581699346406,1.1909063502149417,1.0010245908854984,0.3216545274711381,2017-18,2017-12-11T07:02:47.169,1628390,"Terrance Ferguson"
1628393_Total_2017-18,1628393,Total,399,184,2,1.0451127819548873,1.1689251000538368,0.979243512675149,0.3444024291653939,2017-18,2017-12-11T07:02:47.169,1628393,"Jawun Evans"
1628395_Total_2017-18,1628395,Total,431,178,2,0.9396751740139211,1.1564723086838617,1.001998980998379,0.30168543993763053,2017-18,2017-12-11T07:02:47.169,1628395,"Jordan Bell"
1628398_Total_2017-18,1628398,Total,1342,619,2,1.0357675111773472,1.1569408115063462,0.9998638891976299,0.2697241190525264,2017-18,2017-12-11T07:02:47.169,1628398,"Kyle Kuzma"
1628400_Total_2017-18,1628400,Total,659,297,2,1.0182094081942337,1.1619808626617798,1.0043832551824952,0.26931204466951,2017-18,2017-12-11T07:02:47.169,1628400,"Semi Ojeleye"
1628403_Total_2017-18,1628403,Total,209,98,2,1.0526315789473684,1.1583296268994447,1.0086558109130355,0.2981434132541472,2017-18,2017-12-11T07:02:47.169,1628403,"Caleb Swanigan"
1628404_Total_2017-18,1628404,Total,503,230,2,1.0357852882703777,1.1672773922932405,1.0158090799396644,0.27807671063725803,2017-18,2017-12-11T07:02:47.169,1628404,"Josh Hart"
1628407_Total_2017-18,1628407,Total,820,368,3,1.0158536585365854,1.1638843199783697,1.0102966129603512,0.25964618960105634,2017-18,2017-12-11T07:02:47.169,1628407,"Dwayne Bacon"
1628411_Total_2017-18,1628411,Total,135,63,2,1.0740740740740742,1.190266883422491,1.0093916947149806,0.3191502177000157,2017-18,2017-12-11T07:02:47.169,1628411,"Wes Iwundu"
1628412_Total_2017-18,1628412,Total,571,270,3,1.0700525394045535,1.1696676511095878,1.0045380334392626,0.31462287828475516,2017-18,2017-12-11T07:02:47.169,1628412,"Frank Mason"
1628414_Total_2017-18,1628414,Total,693,320,2,1.0476190476190477,1.1704814388097862,0.9862936747941793,0.32067691946478993,2017-18,2017-12-11T07:02:47.169,1628414,"Sindarius Thornwell"
1628415_Total_2017-18,1628415,Total,1206,538,2,1.021558872305141,1.1779621880677944,1.0197685008550537,0.2478760707357671,2017-18,2017-12-11T07:02:47.169,1628415,"Dillon Brooks"
1628422_Total_2017-18,1628422,Total,293,137,2,1.0614334470989761,1.172631878306751,1.003119429844759,0.3079251078487838,2017-18,2017-12-11T07:02:47.169,1628422,"Damyean Dotson"
1628455_Total_2017-18,1628455,Total,1122,519,2,1.03475935828877,1.1522451094966513,1.00120549492619,0.27039214459558875,2017-18,2017-12-11T07:02:47.169,1628455,"Mike James"
1628463_Total_2017-18,1628463,Total,384,200,2,1.1692708333333333,1.1636837564315488,1.0404015240244295,0.2526387594714181,2017-18,2017-12-11T07:02:47.169,1628463,"Tyler Cavanaugh"
1628464_Total_2017-18,1628464,Total,555,254,2,1.0414414414414415,1.1733119727121342,1.0065734748177895,0.26697138663123215,2017-18,2017-12-11T07:02:47.169,1628464,"Daniel Theis"
1628467_Total_2017-18,1628467,Total,602,281,3,1.0448504983388704,1.1540690949800745,0.988044449322777,0.28058515568690157,2017-18,2017-12-11T07:02:47.169,1628467,"Maxi Kleber"
1628469_Total_2017-18,1628469,Total,290,129,2,1.013793103448276,1.171419456642545,1.0210955086556737,0.27877964857725807,2017-18,2017-12-11T07:02:47.169,1628469,"Antonio Blakeney"
1628492_Total_2017-18,1628492,Total,119,54,3,1.0672268907563025,1.2142784449202317,0.9896747197684767,0.29447281493263466,2017-18,2017-12-11T07:02:47.169,1628492,"Gian Clavell"
1713_Total_2017-18,1713,Total,387,180,2,1.0852713178294573,1.2074125564302327,1.0424531315218324,0.25333672095878645,2017-18,2017-12-11T07:02:47.169,1713,"Vince Carter"
1717_Total_2017-18,1717,Total,1194,571,2,1.092964824120603,1.1835984454914255,1.0057278515184478,0.27317652887952903,2017-18,2017-12-11T07:02:47.169,1717,"Dirk Nowitzki"
1891_Total_2017-18,1891,Total,174,93,2,1.1781609195402298,1.1383518320998702,0.970720694255667,0.29372182068667185,2017-18,2017-12-11T07:02:47.169,1891,"Jason Terry"
1938_Total_2017-18,1938,Total,780,360,2,1.0384615384615385,1.1596010332062496,1.0023699667328503,0.2633475362300477,2017-18,2017-12-11T07:02:47.169,1938,"Manu Ginobili"
200746_Total_2017-18,200746,Total,1465,663,2,1.028668941979522,1.1703958970919195,1.0071349911219036,0.2567039154501037,2017-18,2017-12-11T07:02:47.169,200746,"LaMarcus Aldridge"
200752_Total_2017-18,200752,Total,987,440,2,0.9979736575481256,1.1485403040844855,1.0006515942515097,0.27235004871787527,2017-18,2017-12-11T07:02:47.169,200752,"Rudy Gay"
200755_Total_2017-18,200755,Total,1453,649,2,1.0137646249139711,1.166675592910343,0.9826064808197372,0.2776484666897152,2017-18,2017-12-11T07:02:47.169,200755,"JJ Redick"
200757_Total_2017-18,200757,Total,899,391,2,0.9866518353726362,1.1619858639283815,1.0062873191101418,0.2536171834881827,2017-18,2017-12-11T07:02:47.169,200757,"Thabo Sefolosha"
200765_Total_2017-18,200765,Total,611,300,2,1.1145662847790507,1.1766831522106302,1.0249931429222503,0.23203608227595673,2017-18,2017-12-11T07:02:47.169,200765,"Rajon Rondo"
200768_Total_2017-18,200768,Total,1391,633,2,1.0251617541337168,1.1595009147867612,1.0037675394150973,0.27029814882143227,2017-18,2017-12-11T07:02:47.169,200768,"Kyle Lowry"
