primaryKey,id,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,playerName
101107_Right11FT_2017-18,101107,Right11FT,59,28,2,0.9491525423728814,0.9987064313665243,0.8000986498910554,0.11865668212251569,2017-18,2017-12-12T18:50:45.958,101107,"Marvin Williams"
101107_Right18FT_2017-18,101107,Right18FT,75,27,2,0.72,0.9599999999999999,0.7635569014821421,0.1282486376344897,2017-18,2017-12-12T18:50:45.958,101107,"Marvin Williams"
101107_Right23FT_2017-18,101107,Right23FT,51,20,2,0.7843137254901961,0.9764627135677438,0.7192908067430029,0.09004006235220725,2017-18,2017-12-12T18:50:45.958,101107,"Marvin Williams"
101107_Right27FT_2017-18,101107,Right27FT,104,37,3,1.0673076923076923,1.4362372251351474,1.06181415031064,0.1506763876798541,2017-18,2017-12-12T18:50:45.958,101107,"Marvin Williams"
101107_RightBaseline11FT_2017-18,101107,RightBaseline11FT,16,7,2,0.875,0.9921567416492215,0.8596920760833745,0.39173250417686273,2017-18,2017-12-12T18:50:45.958,101107,"Marvin Williams"
101107_RightBaseline18FT_2017-18,101107,RightBaseline18FT,18,4,2,0.4444444444444444,0.8314794192830981,0.7339960507947504,0.13944754080630486,2017-18,2017-12-12T18:50:45.958,101107,"Marvin Williams"
101107_RightBaseline23FT_2017-18,101107,RightBaseline23FT,3,1,2,0.6666666666666666,0.9428090415820634,0.5238862050456253,0.3976756624447085,2017-18,2017-12-12T18:50:45.958,101107,"Marvin Williams"
101107_RightCorner_2017-18,101107,RightCorner,27,17,3,1.8888888888888888,1.4487116456005888,1.0965539986556103,0.17701285567586575,2017-18,2017-12-12T18:50:45.958,101107,"Marvin Williams"
101107_RightLong3_2017-18,101107,RightLong3,20,4,3,0.6,1.1999999999999997,0.5545333521400913,0.13895496505047106,2017-18,2017-12-12T18:50:45.958,101107,"Marvin Williams"
101108_Left11FT_2017-18,101108,Left11FT,16,5,2,0.625,0.9270248108869579,0.7514979391631373,0.1675096806651951,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
