primaryKey,teamId,games,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612748_7_Total_2017-18,1610612748,7,Total,599,275,2,1.011686143572621,1.1315170700397312,0.983377857094662,0.26865097853821923,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_8_Total_2017-18,1610612748,8,Total,679,311,2,1.011782032400589,1.1344814778024601,0.9823301004520275,0.2687846228632019,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_9_Total_2017-18,1610612748,9,Total,766,345,2,0.9973890339425587,1.1356982060530962,0.9944326400935926,0.28047396115367457,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612749_10_Total_2017-18,1610612749,10,Total,811,382,2,1.0739827373612825,1.1791243358761587,1.0049044125865318,0.27490512239801346,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_11_Total_2017-18,1610612749,11,Total,891,416,2,1.063973063973064,1.1774887845148603,1.0087783776241672,0.2701262162094925,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_12_Total_2017-18,1610612749,12,Total,965,447,2,1.0528497409326425,1.1732354905483875,1.0028155298867836,0.27280011767223955,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_13_Total_2017-18,1610612749,13,Total,1041,484,2,1.057636887608069,1.1747183882873824,1.0014132456177876,0.27445565244537057,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_14_Total_2017-18,1610612749,14,Total,1126,514,2,1.044404973357016,1.1799764242354365,1.004719651234943,0.27990725601701016,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_15_Total_2017-18,1610612749,15,Total,1205,552,2,1.0547717842323652,1.188599043625217,1.0042545073426037,0.28321827294269175,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_16_Total_2017-18,1610612749,16,Total,1279,591,2,1.0617670054730257,1.1870161560091628,1.0082535213328523,0.2795759220773507,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_17_Total_2017-18,1610612749,17,Total,1372,628,2,1.0488338192419826,1.1822694408183754,1.007863781893717,0.2762326415559847,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_18_Total_2017-18,1610612749,18,Total,1453,674,2,1.0660701995870612,1.187702896301413,1.0114681986051057,0.28108268044415097,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_19_Total_2017-18,1610612749,19,Total,1530,705,2,1.0562091503267974,1.1835379588534485,1.007587374017461,0.2841072854235923,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_1_Total_2017-18,1610612749,1,Total,91,39,2,0.978021978021978,1.167113674492462,0.9527502884373895,0.26766855695525055,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_20_Total_2017-18,1610612749,20,Total,1613,740,2,1.0489770613763174,1.1797870950635194,1.0068136387290967,0.279504123375664,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_21_Total_2017-18,1610612749,21,Total,1690,777,2,1.0514792899408285,1.1803422685275795,1.0042017723222678,0.2818940462477321,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_2_Total_2017-18,1610612749,2,Total,172,83,2,1.0930232558139534,1.1726327660910432,1.016640413276655,0.2697781748258895,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_3_Total_2017-18,1610612749,3,Total,253,117,2,1.0553359683794465,1.1782369364561591,1.0084397419457567,0.25518007354283484,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_4_Total_2017-18,1610612749,4,Total,331,150,2,1.027190332326284,1.1669612033732881,0.9931692058907885,0.2769010747027445,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_5_Total_2017-18,1610612749,5,Total,409,183,2,1.019559902200489,1.1720497172945612,0.992925432107641,0.2796054789816855,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_6_Total_2017-18,1610612749,6,Total,486,219,2,1.0329218106995885,1.180668405088964,1.0002600017092285,0.27528574684356005,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_7_Total_2017-18,1610612749,7,Total,567,259,2,1.0476190476190477,1.183152073243442,0.9938706445980456,0.27161768670262526,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_8_Total_2017-18,1610612749,8,Total,651,304,2,1.0721966205837175,1.187238051847687,0.9993966715218047,0.2773293664773369,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612749_9_Total_2017-18,1610612749,9,Total,729,341,2,1.0699588477366255,1.1825387692136493,1.0004663700606335,0.27711209155957367,2017-18,2017-12-07T01:02:34.014,1610612749_2017-18,1610612749,Bucks,MIL,Milwaukee,2017-18
1610612750_10_Total_2017-18,1610612750,10,Total,877,433,3,1.0957810718358039,1.1470821592225233,0.9977934458082244,0.26660252546164176,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_11_Total_2017-18,1610612750,11,Total,962,481,3,1.1143451143451144,1.1532391503329826,1.0042343226595494,0.26562641885758903,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_12_Total_2017-18,1610612750,12,Total,1048,527,3,1.1202290076335877,1.152847100054959,1.0025915948458022,0.26501558219543986,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_13_Total_2017-18,1610612750,13,Total,1132,564,3,1.1148409893992932,1.1584192773195139,1.0020804516301551,0.2660905507877486,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_14_Total_2017-18,1610612750,14,Total,1211,597,3,1.1023947151114781,1.1570710535919793,1.000374977660561,0.26571705210795515,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_15_Total_2017-18,1610612750,15,Total,1297,629,3,1.084811102544333,1.1564811097568715,0.998469975710256,0.2711455301547944,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_16_Total_2017-18,1610612750,16,Total,1380,668,3,1.0818840579710145,1.1552486091211138,0.9982204057762122,0.2687468368938388,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_17_Total_2017-18,1610612750,17,Total,1465,710,3,1.0839590443686007,1.156277727288299,0.9993153826056317,0.26730320605988406,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_18_Total_2017-18,1610612750,18,Total,1556,756,3,1.0874035989717223,1.1573263639467708,1.001635077892894,0.26473847778328347,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_19_Total_2017-18,1610612750,19,Total,1636,794,3,1.0922982885085575,1.1646439161246995,1.003945941273804,0.26289607679539484,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_1_Total_2017-18,1610612750,1,Total,89,41,3,1.0112359550561798,1.126737180828914,0.9991735583814063,0.2264057242174529,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_20_Total_2017-18,1610612750,20,Total,1721,837,3,1.0958744915746659,1.1663450036636982,1.0017944761957955,0.265292472272428,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_21_Total_2017-18,1610612750,21,Total,1804,873,3,1.0909090909090908,1.1665826752000927,1.002054402420542,0.2654222808080462,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_22_Total_2017-18,1610612750,22,Total,1888,912,3,1.0911016949152543,1.1690596568112324,1.00482542090707,0.26353002231587874,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_23_Total_2017-18,1610612750,23,Total,1967,953,3,1.0930350788002035,1.1676835141910173,1.005994898009848,0.26314057368515437,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_24_Total_2017-18,1610612750,24,Total,2040,990,3,1.0975490196078432,1.1710536032627814,1.0084268781733388,0.2699258818184858,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_2_Total_2017-18,1610612750,2,Total,166,78,3,1.0421686746987953,1.1425632229932834,1.0030801733500792,0.25488432679943085,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_3_Total_2017-18,1610612750,3,Total,262,124,3,1.0534351145038168,1.1479352662763127,1.011788802569913,0.23884863088970615,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_4_Total_2017-18,1610612750,4,Total,346,180,3,1.1502890173410405,1.1431942004982347,1.0153196276034242,0.24699959713468372,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_5_Total_2017-18,1610612750,5,Total,438,228,3,1.1621004566210045,1.1561734906982568,1.015977156038508,0.24633929377429734,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_6_Total_2017-18,1610612750,6,Total,524,271,3,1.150763358778626,1.1517408783537961,1.012085752994462,0.24665851634219696,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_7_Total_2017-18,1610612750,7,Total,617,320,3,1.1474878444084278,1.1440626846958577,1.0034451772647381,0.25310372911729506,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_8_Total_2017-18,1610612750,8,Total,701,356,3,1.1241084165477888,1.1444853622081013,1.0050612877092737,0.25221070248372823,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612750_9_Total_2017-18,1610612750,9,Total,788,396,3,1.114213197969543,1.1464582473523666,1.0001942515304212,0.2576554160326854,2017-18,2017-12-07T01:02:34.014,1610612750_2017-18,1610612750,Timberwolves,MIN,Minnesota,2017-18
1610612751_10_Total_2017-18,1610612751,10,Total,917,424,3,1.0327153762268266,1.1501356132230354,0.9719894969015945,0.26546608828307566,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_11_Total_2017-18,1610612751,11,Total,1010,468,3,1.0336633663366337,1.1487640562686507,0.9752295252389216,0.26240138340366387,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_12_Total_2017-18,1610612751,12,Total,1105,508,3,1.0244343891402714,1.1464445417569005,0.9781865411880525,0.2591651526880891,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_13_Total_2017-18,1610612751,13,Total,1190,549,3,1.0294117647058822,1.1486091656102089,0.9797515624867336,0.25809363911470506,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_14_Total_2017-18,1610612751,14,Total,1276,588,3,1.0282131661442007,1.1484568923373,0.9810795609158676,0.261344142508123,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_15_Total_2017-18,1610612751,15,Total,1355,627,3,1.0346863468634686,1.1517257199932691,0.9795800023330213,0.2623785320386298,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_16_Total_2017-18,1610612751,16,Total,1445,673,3,1.0408304498269896,1.1516772794614956,0.9831314500972373,0.26174061295492257,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_17_Total_2017-18,1610612751,17,Total,1528,716,3,1.049738219895288,1.1555182579951577,0.9879813863224102,0.2627682132599094,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_18_Total_2017-18,1610612751,18,Total,1624,764,3,1.0504926108374384,1.1516371955789548,0.9855249914435033,0.25966414362549106,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_19_Total_2017-18,1610612751,19,Total,1704,796,3,1.0434272300469483,1.1513378585032545,0.983802176945653,0.2599423489245358,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_1_Total_2017-18,1610612751,1,Total,102,53,3,1.1274509803921569,1.117346020689213,1.0480838158632948,0.23151512673307167,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_20_Total_2017-18,1610612751,20,Total,1790,838,3,1.0513966480446928,1.1587103957494367,0.9889975962184866,0.258557783042151,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_21_Total_2017-18,1610612751,21,Total,1874,877,3,1.0506937033084311,1.1582804984167878,0.9907537379068491,0.2599564242261802,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_22_Total_2017-18,1610612751,22,Total,1973,924,3,1.05068423720223,1.1573891779407142,0.989357150841217,0.2628986423160202,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_2_Total_2017-18,1610612751,2,Total,191,98,3,1.1675392670157068,1.1815305174397086,1.0284078656388633,0.23269540904243013,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_3_Total_2017-18,1610612751,3,Total,285,130,3,1.0315789473684212,1.164859436552414,1.0078422971978405,0.25894522202419407,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_4_Total_2017-18,1610612751,4,Total,368,171,3,1.0434782608695652,1.1578000454221737,1.0086798233839478,0.2576882788947506,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_5_Total_2017-18,1610612751,5,Total,449,210,3,1.0556792873051224,1.1652045308452856,1.0065423613687938,0.256646114811466,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_6_Total_2017-18,1610612751,6,Total,547,254,3,1.0438756855575868,1.1591358626075066,1.0029275834141302,0.2550371483001414,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_7_Total_2017-18,1610612751,7,Total,641,301,3,1.0546021840873634,1.1590308256672937,0.9891544713305229,0.2561490838009112,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_8_Total_2017-18,1610612751,8,Total,737,346,3,1.0529172320217097,1.1572063327434672,0.9777899256695806,0.26159248306213795,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612751_9_Total_2017-18,1610612751,9,Total,831,394,3,1.0601684717208182,1.1541749552008804,0.9741563233155293,0.26152033546038306,2017-18,2017-12-07T01:02:34.014,1610612751_2017-18,1610612751,Nets,BKN,Brooklyn,2017-18
1610612752_10_Total_2017-18,1610612752,10,Total,852,371,2,1.0211267605633803,1.2042665341776377,1.0366874859211301,0.2757289957483267,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_11_Total_2017-18,1610612752,11,Total,932,414,2,1.0396995708154506,1.2051085449125662,1.0342343137265098,0.27522956660748443,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_12_Total_2017-18,1610612752,12,Total,1012,444,2,1.023715415019763,1.1992384070550968,1.0275947095464986,0.2837101163157676,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_13_Total_2017-18,1610612752,13,Total,1100,479,2,1.02,1.202860227654374,1.0373986368365857,0.2868824630317657,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_14_Total_2017-18,1610612752,14,Total,1179,513,2,1.0237489397794741,1.208302852887876,1.035945640391083,0.2873243676606719,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_15_Total_2017-18,1610612752,15,Total,1257,557,2,1.0373906125696102,1.2050155860472234,1.035709323933851,0.2896290697598943,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_16_Total_2017-18,1610612752,16,Total,1337,587,2,1.0276738967838444,1.203328736974603,1.0341169107501333,0.2927442414936395,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_17_Total_2017-18,1610612752,17,Total,1424,624,2,1.026685393258427,1.2042136797162988,1.034724297503676,0.28880789090690356,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_18_Total_2017-18,1610612752,18,Total,1523,671,2,1.0302035456336178,1.202593672431513,1.0339461445560465,0.3004627106589087,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_19_Total_2017-18,1610612752,19,Total,1617,712,2,1.0321583178726035,1.2056165630651705,1.03418654683873,0.29593931272811735,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_1_Total_2017-18,1610612752,1,Total,90,39,2,0.9888888888888889,1.1689923908548518,1.0381851506537374,0.25570817024260284,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_20_Total_2017-18,1610612752,20,Total,1700,749,2,1.0294117647058822,1.2015992803134585,1.029973997236575,0.29474685551446694,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_21_Total_2017-18,1610612752,21,Total,1784,781,2,1.0224215246636772,1.2000334307314071,1.0301660841005533,0.2930609797844328,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_22_Total_2017-18,1610612752,22,Total,1866,818,2,1.0203644158628082,1.196015659499973,1.029598970341445,0.28955196811037365,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_2_Total_2017-18,1610612752,2,Total,181,83,2,1.0276243093922652,1.1535721088158202,1.047758357151985,0.2337652532778642,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_3_Total_2017-18,1610612752,3,Total,256,120,2,1.0703125,1.1804633210497266,1.0730911783204455,0.2952180212272274,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_4_Total_2017-18,1610612752,4,Total,331,150,2,1.042296072507553,1.185776550259238,1.0527946568034883,0.2946536596317487,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_5_Total_2017-18,1610612752,5,Total,412,181,2,1.0121359223300972,1.1833588451025339,1.0516127076853143,0.2821673589043893,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_6_Total_2017-18,1610612752,6,Total,497,216,2,1.0160965794768613,1.2001603073374112,1.0476642744025517,0.268875818342969,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_7_Total_2017-18,1610612752,7,Total,585,258,2,1.0393162393162394,1.2125382901669164,1.0433992526194387,0.2710124056547501,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_8_Total_2017-18,1610612752,8,Total,682,292,2,1.0043988269794721,1.2017745941930615,1.0348893968989272,0.2770965855312551,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612752_9_Total_2017-18,1610612752,9,Total,761,329,2,1.0131406044678055,1.2022037331387831,1.0333446842718153,0.27128533429529395,2017-18,2017-12-07T01:02:34.014,1610612752_2017-18,1610612752,Knicks,NYK,"New York",2017-18
1610612753_10_Total_2017-18,1610612753,10,Total,903,403,2,0.9889258028792912,1.1353034427009516,0.9950707975569454,0.27983121071672507,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_11_Total_2017-18,1610612753,11,Total,983,445,2,0.9989827060020345,1.131712025451428,0.9970523561177755,0.278289207110176,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_12_Total_2017-18,1610612753,12,Total,1077,489,2,0.9981429897864438,1.1270277448162018,0.9997785820077689,0.27782887930198735,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_13_Total_2017-18,1610612753,13,Total,1164,535,2,1.0128865979381443,1.1317074580672957,0.9990289026889844,0.2734636747717564,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_14_Total_2017-18,1610612753,14,Total,1252,579,2,1.018370607028754,1.1313770187241166,1.004646813390775,0.2736136030745091,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_15_Total_2017-18,1610612753,15,Total,1339,617,2,1.0194174757281553,1.1371567946098202,1.0008804022544757,0.27080596734318674,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_16_Total_2017-18,1610612753,16,Total,1437,664,2,1.0250521920668059,1.1410899943240853,0.995819499899478,0.2751876480715633,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_17_Total_2017-18,1610612753,17,Total,1526,701,2,1.0190039318479684,1.1403618812324503,0.9957843199405665,0.272580585950913,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_18_Total_2017-18,1610612753,18,Total,1613,741,2,1.018598884066956,1.1397789763763195,0.9962778103944815,0.2705231103520739,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_19_Total_2017-18,1610612753,19,Total,1704,783,2,1.0234741784037558,1.145787608869292,0.9993427634471403,0.2743031492767042,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_1_Total_2017-18,1610612753,1,Total,102,44,2,0.9411764705882353,1.1098801331831296,1.0447737534671575,0.35004384170462105,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_20_Total_2017-18,1610612753,20,Total,1799,831,2,1.0316842690383548,1.1500039869096785,1.00092019417056,0.2737040522969553,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_21_Total_2017-18,1610612753,21,Total,1878,873,2,1.0410010649627264,1.1542030702473485,1.0011748372444396,0.27271112102240536,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_22_Total_2017-18,1610612753,22,Total,1974,911,2,1.034954407294833,1.1552681294006362,0.9981630966411967,0.27380948946531836,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_23_Total_2017-18,1610612753,23,Total,2062,966,2,1.0499515033947624,1.1560692530811807,1.004456826973105,0.2753880964202481,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_24_Total_2017-18,1610612753,24,Total,2155,1009,2,1.0468677494199536,1.1528772353831802,1.0043203824610287,0.2752154414866463,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_2_Total_2017-18,1610612753,2,Total,194,90,2,1.0154639175257731,1.1236758719456883,1.0406392907123876,0.2902237238975303,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_3_Total_2017-18,1610612753,3,Total,280,123,2,0.9642857142857143,1.1206548741422449,1.031840812355253,0.27874422046178704,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_4_Total_2017-18,1610612753,4,Total,376,163,2,0.9601063829787234,1.1303379222471035,1.016653904843132,0.27091488296457517,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_5_Total_2017-18,1610612753,5,Total,465,193,2,0.9139784946236559,1.1154430527098178,1.0161155611097197,0.27316661949643534,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_6_Total_2017-18,1610612753,6,Total,562,246,2,0.9555160142348754,1.1127599463236109,1.0120868412474429,0.2761119864674979,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_7_Total_2017-18,1610612753,7,Total,647,285,2,0.9613601236476044,1.1133821394267198,1.0128644384199095,0.2723415669896098,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
