primaryKey,teamId,games,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612743_3_Total_2017-18,1610612743,3,Total,242,112,2,1.0537190082644627,1.1753347560640925,0.9554048767244563,0.2327538545528256,2017-18,2017-12-07T01:02:34.014,1610612743_2017-18,1610612743,Nuggets,DEN,Denver,2017-18
1610612743_4_Total_2017-18,1610612743,4,Total,342,150,2,0.9912280701754386,1.158459458248343,0.9707283391085834,0.2323860532327651,2017-18,2017-12-07T01:02:34.014,1610612743_2017-18,1610612743,Nuggets,DEN,Denver,2017-18
1610612743_5_Total_2017-18,1610612743,5,Total,433,192,2,0.9861431870669746,1.1391792952803301,0.9774068608181352,0.23040542049336582,2017-18,2017-12-07T01:02:34.014,1610612743_2017-18,1610612743,Nuggets,DEN,Denver,2017-18
1610612743_6_Total_2017-18,1610612743,6,Total,527,239,2,1.0094876660341556,1.1433767374316595,0.9652064492022565,0.23506127902933632,2017-18,2017-12-07T01:02:34.014,1610612743_2017-18,1610612743,Nuggets,DEN,Denver,2017-18
1610612743_7_Total_2017-18,1610612743,7,Total,612,274,2,1.0130718954248366,1.1630865410710334,0.974000829315862,0.23045172228788605,2017-18,2017-12-07T01:02:34.014,1610612743_2017-18,1610612743,Nuggets,DEN,Denver,2017-18
1610612743_8_Total_2017-18,1610612743,8,Total,700,321,2,1.042857142857143,1.1727344637423107,0.9692644589800763,0.2326688445729154,2017-18,2017-12-07T01:02:34.014,1610612743_2017-18,1610612743,Nuggets,DEN,Denver,2017-18
1610612743_9_Total_2017-18,1610612743,9,Total,780,357,2,1.0397435897435898,1.1711094612166766,0.969799901401638,0.23673355835648302,2017-18,2017-12-07T01:02:34.014,1610612743_2017-18,1610612743,Nuggets,DEN,Denver,2017-18
1610612744_10_Total_2017-18,1610612744,10,Total,853,449,2,1.2157092614302463,1.2009714199675792,1.1093970233312118,0.24930855000202665,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_11_Total_2017-18,1610612744,11,Total,940,481,2,1.1829787234042553,1.2021822619872045,1.104321561932174,0.2501998394839176,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_12_Total_2017-18,1610612744,12,Total,1025,529,2,1.193170731707317,1.202336016960299,1.101532521600895,0.24999930011979343,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_13_Total_2017-18,1610612744,13,Total,1107,577,2,1.2041553748870821,1.2014222546021054,1.0993835754112686,0.252280377693073,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_14_Total_2017-18,1610612744,14,Total,1195,621,2,1.19581589958159,1.1962910182796995,1.0978793185067337,0.25326377768392233,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_15_Total_2017-18,1610612744,15,Total,1277,654,2,1.178543461237275,1.196213057120265,1.0957772220374853,0.25154253927646186,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_16_Total_2017-18,1610612744,16,Total,1369,704,2,1.1775018261504748,1.189762471228627,1.0913461237834288,0.25176131974252336,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_17_Total_2017-18,1610612744,17,Total,1459,750,2,1.1747772446881426,1.1872153683210123,1.0879690786077985,0.25174343367065144,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_18_Total_2017-18,1610612744,18,Total,1539,783,2,1.1630929174788824,1.1874543670211195,1.0900693583856786,0.25131556053550874,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_19_Total_2017-18,1610612744,19,Total,1630,836,2,1.173006134969325,1.1881862937578527,1.088894541562953,0.25481913951851565,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_1_Total_2017-18,1610612744,1,Total,80,43,2,1.275,1.2346558224865747,1.089667355523494,0.25508405487518127,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_20_Total_2017-18,1610612744,20,Total,1724,875,2,1.160092807424594,1.1871836824161406,1.0871209803592845,0.2546856168894843,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_21_Total_2017-18,1610612744,21,Total,1804,915,2,1.1618625277161863,1.190021367335707,1.0860513690694569,0.2539464619253299,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_22_Total_2017-18,1610612744,22,Total,1898,962,2,1.160168598524763,1.1890146867090867,1.0875292268014385,0.2537579726451745,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_23_Total_2017-18,1610612744,23,Total,1986,1017,2,1.1701913393756294,1.187055758276898,1.0901039762930258,0.2549164988151227,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_24_Total_2017-18,1610612744,24,Total,2070,1064,2,1.1734299516908213,1.1858136176965177,1.0938197308502753,0.2536318235174251,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_2_Total_2017-18,1610612744,2,Total,171,90,2,1.2514619883040936,1.2382479947523963,1.1028779336805001,0.26173657411517676,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_3_Total_2017-18,1610612744,3,Total,255,123,2,1.1450980392156862,1.2329326946772046,1.1069277830370159,0.24662727411684116,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_4_Total_2017-18,1610612744,4,Total,341,171,2,1.1818181818181819,1.226213293132941,1.1105046660856097,0.24142505867774552,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_5_Total_2017-18,1610612744,5,Total,418,214,2,1.1985645933014355,1.2183987636496978,1.112034396401682,0.24367639783978484,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_6_Total_2017-18,1610612744,6,Total,513,260,2,1.1754385964912282,1.2060685784068266,1.1129685502469355,0.24032426420281597,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_7_Total_2017-18,1610612744,7,Total,590,304,2,1.188135593220339,1.1989521902460654,1.1094448327062534,0.2377510960558569,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_8_Total_2017-18,1610612744,8,Total,679,356,2,1.2061855670103092,1.195927072203934,1.1076757688412275,0.2484608406866095,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_9_Total_2017-18,1610612744,9,Total,762,399,2,1.2060367454068242,1.1974668313978767,1.1075635959267862,0.24848760146093737,2017-18,2017-12-07T01:02:34.014,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612745_10_Total_2017-18,1610612745,10,Total,835,371,2,1.0598802395209581,1.2288965831203,1.0535995309191297,0.2524093612479688,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_11_Total_2017-18,1610612745,11,Total,916,419,2,1.0960698689956332,1.2387246274059096,1.0546985254657741,0.2479470476355178,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_12_Total_2017-18,1610612745,12,Total,993,455,2,1.0996978851963746,1.2409308096286242,1.0544014687869023,0.24485356530789865,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_13_Total_2017-18,1610612745,13,Total,1076,492,2,1.0985130111524164,1.2419097375812371,1.0545254872131389,0.2429849899777194,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_14_Total_2017-18,1610612745,14,Total,1166,535,2,1.102058319039451,1.2420778322501926,1.0556409637290889,0.2417250076610234,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_15_Total_2017-18,1610612745,15,Total,1245,568,2,1.0947791164658633,1.24016324364544,1.0598471929433542,0.24201989713457125,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_16_Total_2017-18,1610612745,16,Total,1335,611,2,1.101123595505618,1.2438156572493038,1.0606529557323299,0.24513103525725727,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_17_Total_2017-18,1610612745,17,Total,1413,646,2,1.102618542108988,1.246685715590189,1.0625405689562284,0.24390745430315566,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_18_Total_2017-18,1610612745,18,Total,1495,691,2,1.11438127090301,1.247724565125829,1.0635248013937537,0.24426759359099948,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_19_Total_2017-18,1610612745,19,Total,1589,732,2,1.1113908118313405,1.2481033631983849,1.0620196640421833,0.24241965639270882,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_1_Total_2017-18,1610612745,1,Total,97,47,2,1.1237113402061856,1.203583412181136,1.0518848389545201,0.21268946775639794,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_20_Total_2017-18,1610612745,20,Total,1675,774,2,1.1164179104477612,1.2502652870640734,1.0635558411216284,0.2406743069511766,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_21_Total_2017-18,1610612745,21,Total,1761,816,2,1.1198182850653038,1.2509436169980255,1.0652999043988387,0.2396480028088768,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_22_Total_2017-18,1610612745,22,Total,1851,861,2,1.1215559157212318,1.2485864333547043,1.0642437254595711,0.23824228921107762,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_2_Total_2017-18,1610612745,2,Total,180,80,2,1.038888888888889,1.2035313266886682,1.0746638614190593,0.2296270679629451,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_3_Total_2017-18,1610612745,3,Total,262,119,2,1.0534351145038168,1.1967703172934905,1.0537821450549238,0.257921405861971,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_4_Total_2017-18,1610612745,4,Total,339,151,2,1.0294985250737463,1.1895625416758442,1.0524748613531274,0.2499353705645354,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_5_Total_2017-18,1610612745,5,Total,413,187,2,1.0484261501210654,1.1942471840267757,1.054755872116361,0.2422402535057868,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_6_Total_2017-18,1610612745,6,Total,498,225,2,1.0662650602409638,1.2180150857112455,1.0534190293227477,0.23347001587470168,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_7_Total_2017-18,1610612745,7,Total,575,254,2,1.048695652173913,1.2219987346034407,1.0528816525012263,0.23933938228507756,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_8_Total_2017-18,1610612745,8,Total,658,287,2,1.0364741641337385,1.22109412051497,1.054668358056343,0.23787936043243565,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_9_Total_2017-18,1610612745,9,Total,746,329,2,1.052278820375335,1.2280027628348211,1.0504975844576099,0.24370797092287116,2017-18,2017-12-07T01:02:34.014,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612746_10_Total_2017-18,1610612746,10,Total,855,387,3,1.0280701754385966,1.1694584720640677,1.0559043878799756,0.30364529721481287,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_11_Total_2017-18,1610612746,11,Total,939,426,3,1.0319488817891374,1.1716574524515844,1.059343488059261,0.3022213522877118,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_12_Total_2017-18,1610612746,12,Total,1025,461,3,1.0234146341463415,1.1709650174027226,1.046255175967748,0.31210725342052587,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_13_Total_2017-18,1610612746,13,Total,1107,497,3,1.023486901535682,1.1730908457548916,1.040070554522436,0.3124428408423382,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_14_Total_2017-18,1610612746,14,Total,1210,543,3,1.0206611570247934,1.170040428444129,1.0385556543311323,0.31392739918264073,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_15_Total_2017-18,1610612746,15,Total,1293,576,3,1.0123743232791957,1.1679537737662025,1.0372663708292658,0.31623734516571217,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_16_Total_2017-18,1610612746,16,Total,1373,606,3,1.0043699927166787,1.1682787745253005,1.0356249868684038,0.3175501688258174,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_17_Total_2017-18,1610612746,17,Total,1449,650,3,1.0227743271221532,1.173155115160393,1.0356624029030923,0.31654695923592485,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_18_Total_2017-18,1610612746,18,Total,1529,688,3,1.0248528449967298,1.1722359309272121,1.0355737327838836,0.31388635953286015,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_19_Total_2017-18,1610612746,19,Total,1614,729,3,1.0278810408921932,1.1716776841410654,1.0353510903803196,0.31672083378943644,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_1_Total_2017-18,1610612746,1,Total,107,42,3,0.897196261682243,1.1514686228980522,1.0270356734772317,0.3548062351492621,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_20_Total_2017-18,1610612746,20,Total,1684,767,3,1.0362232779097387,1.172424245091979,1.0376733063745434,0.318330987582475,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_21_Total_2017-18,1610612746,21,Total,1770,797,3,1.0231638418079096,1.1692989551873334,1.0345346248149998,0.32516636858111775,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_22_Total_2017-18,1610612746,22,Total,1843,834,3,1.0309278350515463,1.1733237459483776,1.0360961220894136,0.32889843114950507,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_2_Total_2017-18,1610612746,2,Total,195,90,3,1.0461538461538462,1.1692307692307677,1.0566370785994674,0.3594111585684551,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_3_Total_2017-18,1610612746,3,Total,278,129,3,1.0503597122302157,1.1680626585094807,1.066662695354848,0.32757569265033515,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_4_Total_2017-18,1610612746,4,Total,355,165,3,1.0507042253521126,1.166537338974447,1.0620132795427155,0.3114468107133595,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_5_Total_2017-18,1610612746,5,Total,439,193,3,1.0113895216400912,1.1816199185321752,1.0607734556027313,0.3023163569815173,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_6_Total_2017-18,1610612746,6,Total,525,232,3,1.0133333333333334,1.178301171515014,1.0532220396656964,0.31036981595071816,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_7_Total_2017-18,1610612746,7,Total,603,273,3,1.0398009950248757,1.1838078203077982,1.0535972086194079,0.3097251047876968,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_8_Total_2017-18,1610612746,8,Total,686,311,3,1.030612244897959,1.1708044273406144,1.0569886730187805,0.30293621954893085,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_9_Total_2017-18,1610612746,9,Total,773,345,3,1.0142302716688227,1.168165193161665,1.0605789052983812,0.30806491013660053,2017-18,2017-12-07T01:02:34.014,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612747_10_Total_2017-18,1610612747,10,Total,875,413,2,1.0285714285714285,1.1193292452105699,0.9750310989633746,0.294009949223045,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_11_Total_2017-18,1610612747,11,Total,960,450,2,1.0197916666666667,1.1164601604762157,0.9762424698225366,0.290695455291028,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_12_Total_2017-18,1610612747,12,Total,1046,481,2,0.9980879541108987,1.1113856164446156,0.9757868036092949,0.2924724429372502,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_13_Total_2017-18,1610612747,13,Total,1120,512,2,0.9928571428571429,1.1116039156579587,0.9728289718329777,0.2927714279132093,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_14_Total_2017-18,1610612747,14,Total,1212,551,2,0.9933993399339934,1.119120940207733,0.9742712012264232,0.29811326750302064,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_15_Total_2017-18,1610612747,15,Total,1321,593,2,0.9772899318697956,1.1126275064785336,0.9762447750159651,0.2927872323317549,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_16_Total_2017-18,1610612747,16,Total,1412,638,2,0.9830028328611898,1.112506825261121,0.9798959647520025,0.2920438831336963,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_17_Total_2017-18,1610612747,17,Total,1512,691,2,0.996031746031746,1.116250867409385,0.9811307896401782,0.29096865428216073,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_18_Total_2017-18,1610612747,18,Total,1602,727,2,0.9931335830212235,1.120940301458533,0.9789010006399371,0.2920768150766235,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_19_Total_2017-18,1610612747,19,Total,1680,766,2,1.0023809523809524,1.127573901123267,0.978324996924591,0.29175222495487485,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_1_Total_2017-18,1610612747,1,Total,91,37,2,0.8571428571428571,1.0542580180405683,0.9652191874643747,0.28017775189377214,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_20_Total_2017-18,1610612747,20,Total,1771,810,2,1.0067758328627894,1.1296323637572083,0.9793372221840078,0.29022972459517854,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_21_Total_2017-18,1610612747,21,Total,1866,857,2,1.0107181136120043,1.1297842507444917,0.9783023355182628,0.2882408517584844,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_22_Total_2017-18,1610612747,22,Total,1952,895,2,1.009733606557377,1.130522660724502,0.980688049609926,0.2873990732804999,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_23_Total_2017-18,1610612747,23,Total,2036,927,2,1.0039292730844793,1.131346661321014,0.9830544248174703,0.2873742512559561,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_2_Total_2017-18,1610612747,2,Total,184,85,2,1.0108695652173914,1.1228318742222154,0.9368705578683284,0.3040867685021427,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_3_Total_2017-18,1610612747,3,Total,274,129,2,1.032846715328467,1.1281151186954972,0.9530312911282292,0.3008679074634596,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_4_Total_2017-18,1610612747,4,Total,366,170,2,1.0163934426229508,1.1233994556729063,0.9715971756924819,0.29827289727538125,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_5_Total_2017-18,1610612747,5,Total,445,206,2,1.0044943820224719,1.1117260708960672,0.9855696826739104,0.294173937130066,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_6_Total_2017-18,1610612747,6,Total,526,237,2,0.9771863117870723,1.107978527661704,0.9796049189424357,0.2981767440197433,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_7_Total_2017-18,1610612747,7,Total,617,282,2,0.9983792544570502,1.1193005306369008,0.9785737965395337,0.30029684902298476,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_8_Total_2017-18,1610612747,8,Total,696,325,2,1.014367816091954,1.114079385055464,0.9749611515416635,0.3052953032988431,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_9_Total_2017-18,1610612747,9,Total,790,373,2,1.0265822784810126,1.1163014044194088,0.9714755581388883,0.30033102708562753,2017-18,2017-12-07T01:02:34.014,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612748_10_Total_2017-18,1610612748,10,Total,853,385,2,1.0293083235638922,1.1742984695374201,1.0257340917239155,0.27888269174324243,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_11_Total_2017-18,1610612748,11,Total,934,428,2,1.044967880085653,1.1761874263582928,1.0270596193556136,0.276188880415569,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_12_Total_2017-18,1610612748,12,Total,1011,458,2,1.0346191889218594,1.1766725068243353,1.0238214690942469,0.2736930118166428,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_13_Total_2017-18,1610612748,13,Total,1101,497,2,1.0326975476839237,1.1783788214925672,1.0262066449437905,0.27417251589338376,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_14_Total_2017-18,1610612748,14,Total,1179,529,2,1.0296861747243427,1.181552070759365,1.0244120580111689,0.2704329380264661,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_15_Total_2017-18,1610612748,15,Total,1262,563,2,1.0237717908082409,1.180697518155498,1.0255744188063047,0.26889949026102333,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_16_Total_2017-18,1610612748,16,Total,1345,598,2,1.0223048327137547,1.1826914221443545,1.0216756456301341,0.2693819031354097,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_17_Total_2017-18,1610612748,17,Total,1426,638,2,1.0273492286115007,1.181891588923977,1.0246236686798225,0.2668768466400326,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_18_Total_2017-18,1610612748,18,Total,1506,676,2,1.0358565737051793,1.18872071387866,1.025912835498026,0.2646197822227984,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_19_Total_2017-18,1610612748,19,Total,1581,710,2,1.0379506641366223,1.1907621869211555,1.0273337867797903,0.2634727263134785,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_1_Total_2017-18,1610612748,1,Total,102,44,2,0.9411764705882353,1.1098801331831296,1.0447737534671575,0.35004384170462105,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_20_Total_2017-18,1610612748,20,Total,1665,747,2,1.0360360360360361,1.1895030980720591,1.0279045105656026,0.2670803381641727,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_21_Total_2017-18,1610612748,21,Total,1749,779,2,1.028587764436821,1.188512437242851,1.0281998335191185,0.2665869491498258,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_22_Total_2017-18,1610612748,22,Total,1829,818,2,1.0338983050847457,1.1904252391098162,1.02869521673991,0.26546180229824157,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_23_Total_2017-18,1610612748,23,Total,1910,851,2,1.0319371727748692,1.1922638575417794,1.0279131877532284,0.2664940664209018,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_2_Total_2017-18,1610612748,2,Total,189,89,2,1.0582010582010581,1.1600943866904203,1.0306440547148918,0.30414784144883844,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_3_Total_2017-18,1610612748,3,Total,274,128,2,1.0656934306569343,1.1789168575901037,1.0196510547004252,0.29293064085901377,2017-18,2017-12-07T01:02:34.014,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
