primaryKey,id,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,playerName
200768_Total_2017-18,200768,Total,1408,687,2,1.1079545454545454,1.176712638793983,1.0522191859349073,0.25271450099889253,2017-18,2017-12-11T07:02:47.169,200768,"Kyle Lowry"
200782_Total_2017-18,200782,Total,1110,511,2,1.1054054054054054,1.2421528708518066,1.0678223782192506,0.2214588678709376,2017-18,2017-12-11T07:02:47.169,200782,"PJ Tucker"
200794_Total_2017-18,200794,Total,858,404,3,1.0675990675990676,1.1717733328942568,0.9976174846395596,0.22084995022905549,2017-18,2017-12-11T07:02:47.169,200794,"Paul Millsap"
200826_Total_2017-18,200826,Total,1044,460,3,1.0095785440613028,1.1768456664992382,1.011532040224959,0.256115818456016,2017-18,2017-12-11T07:02:47.169,200826,"J.J. Barea"
201142_Total_2017-18,201142,Total,1375,719,3,1.1985454545454546,1.1911177610384174,1.1105454296115957,0.23637533347044326,2017-18,2017-12-11T07:02:47.169,201142,"Kevin Durant"
201143_Total_2017-18,201143,Total,1445,706,3,1.128719723183391,1.199209119853768,1.035580962244921,0.2705695851195485,2017-18,2017-12-11T07:02:47.169,201143,"Al Horford"
201144_Total_2017-18,201144,Total,606,264,2,1,1.1773438808867127,1.017768938556364,0.23285964965817513,2017-18,2017-12-11T07:02:47.169,201144,"Mike Conley"
201145_Total_2017-18,201145,Total,985,484,2,1.1065989847715736,1.1662805239334946,1.0584763927784646,0.2734644661367162,2017-18,2017-12-11T07:02:47.169,201145,"Jeff Green"
201147_Total_2017-18,201147,Total,485,235,2,1.0494845360824743,1.113008712495445,1.004369006906526,0.3093881641842432,2017-18,2017-12-11T07:02:47.169,201147,"Corey Brewer"
201148_Total_2017-18,201148,Total,391,179,2,1.0383631713554988,1.1691085116858613,1.0401053396747837,0.27619512472554264,2017-18,2017-12-11T07:02:47.169,201148,"Brandan Wright"
201152_Total_2017-18,201152,Total,1597,782,3,1.1089542892924233,1.1734492167473447,1.0080409368155914,0.22590230835156064,2017-18,2017-12-11T07:02:47.169,201152,"Thaddeus Young"
201156_Total_2017-18,201156,Total,588,284,2,1.1241496598639455,1.2079224552404202,1.0686817318062136,0.2762568306949053,2017-18,2017-12-11T07:02:47.169,201156,"Nick Young"
201158_Total_2017-18,201158,Total,1243,567,2,1.0394207562349156,1.1746410016079347,1.006994927690117,0.3165926162823763,2017-18,2017-12-11T07:02:47.169,201158,"Marco Belinelli"
201160_Total_2017-18,201160,Total,147,59,2,0.8775510204081632,1.0997709049230608,0.9608509755557498,0.23092307807622045,2017-18,2017-12-11T07:02:47.169,201160,"Jason Smith"
201162_Total_2017-18,201162,Total,332,153,2,1.0180722891566265,1.1352664968502628,1.018664798467896,0.3142588459044233,2017-18,2017-12-11T07:02:47.169,201162,"Jared Dudley"
201163_Total_2017-18,201163,Total,1198,558,2,1.0609348914858097,1.1766196711422225,0.992222672271441,0.23563926893851014,2017-18,2017-12-11T07:02:47.169,201163,"Wilson Chandler"
201167_Total_2017-18,201167,Total,505,223,2,1.001980198019802,1.164659487738866,0.9583123605014948,0.2906566802658562,2017-18,2017-12-11T07:02:47.169,201167,"Arron Afflalo"
201188_Total_2017-18,201188,Total,1500,666,2,1.0026666666666666,1.1593070727330617,1.0038586913526775,0.23399038336275169,2017-18,2017-12-11T07:02:47.169,201188,"Marc Gasol"
201196_Total_2017-18,201196,Total,252,106,2,0.9047619047619048,1.0869249724298427,1.0227166618730898,0.27806818511281833,2017-18,2017-12-11T07:02:47.169,201196,"Ramon Sessions"
201229_Total_2017-18,201229,Total,799,344,2,0.986232790988736,1.1727232412751396,0.9922050027204607,0.28202654398353616,2017-18,2017-12-11T07:02:47.169,201229,"Anthony Tolliver"
201563_Total_2017-18,201563,Total,549,277,2,1.0910746812386156,1.1124778837269305,1.0220890578084267,0.2709034010934697,2017-18,2017-12-11T07:02:47.169,201563,"Michael Beasley"
201565_Total_2017-18,201565,Total,337,158,2,1.0356083086053411,1.1368819614860328,1.0571800433557361,0.2334876869464614,2017-18,2017-12-11T07:02:47.169,201565,"Derrick Rose"
201566_Total_2017-18,201566,Total,1626,719,2,1.0018450184501846,1.162925242606824,1.0047637093952442,0.22422586246462,2017-18,2017-12-11T07:02:47.169,201566,"Russell Westbrook"
201567_Total_2017-18,201567,Total,1341,629,2,1.087248322147651,1.1999229239194025,1.065836024109231,0.2404911707508058,2017-18,2017-12-11T07:02:47.169,201567,"Kevin Love"
201568_Total_2017-18,201568,Total,624,272,3,0.9983974358974359,1.1746510648256325,1.0521279813104785,0.2832106266168306,2017-18,2017-12-11T07:02:47.169,201568,"Danilo Gallinari"
201569_Total_2017-18,201569,Total,1210,570,2,1.133884297520661,1.2479108968382568,1.0812515357022603,0.20653531243777298,2017-18,2017-12-11T07:02:47.169,201569,"Eric Gordon"
201571_Total_2017-18,201571,Total,767,342,3,1.0208604954367666,1.177619542244067,0.9891231885903405,0.25165407541459756,2017-18,2017-12-11T07:02:47.169,201571,"D.J. Augustin"
201572_Total_2017-18,201572,Total,1081,488,2,0.9990749306197965,1.1351743438213138,0.9789210962330204,0.27882565165391904,2017-18,2017-12-11T07:02:47.169,201572,"Brook Lopez"
201573_Total_2017-18,201573,Total,974,444,2,1.0451745379876796,1.1825269293913243,1.0048099377000104,0.28937415020202945,2017-18,2017-12-11T07:02:47.169,201573,"Jerryd Bayless"
201577_Total_2017-18,201577,Total,1405,605,2,0.9800711743772242,1.1645541944463287,0.9548927928435345,0.2786238887371774,2017-18,2017-12-11T07:02:47.169,201577,"Robin Lopez"
201578_Total_2017-18,201578,Total,425,179,2,0.9929411764705882,1.2048713121710297,0.9695952536206817,0.2903490709737963,2017-18,2017-12-11T07:02:47.169,201578,"Marreese Speights"
201580_Total_2017-18,201580,Total,348,182,3,1.2126436781609196,1.2061437170330065,1.107533664494659,0.27590952202537616,2017-18,2017-12-11T07:02:47.169,201580,"JaVale McGee"
201583_Total_2017-18,201583,Total,1173,565,2,1.1679454390451833,1.2592081127406751,1.0794522045902644,0.20718186172832126,2017-18,2017-12-11T07:02:47.169,201583,"Ryan Anderson"
201584_Total_2017-18,201584,Total,1469,700,2,1.0415248468345812,1.1241718786551504,1.003017581811178,0.2282415294609086,2017-18,2017-12-11T07:02:47.169,201584,"Courtney Lee"
201585_Total_2017-18,201585,Total,872,360,2,0.9254587155963303,1.137433744674801,0.9650414918365697,0.34607118011163146,2017-18,2017-12-11T07:02:47.169,201585,"Kosta Koufos"
201586_Total_2017-18,201586,Total,1045,512,2,1.107177033492823,1.1706114920458741,1.0492833228682352,0.2423823761348459,2017-18,2017-12-11T07:02:47.169,201586,"Serge Ibaka"
201587_Total_2017-18,201587,Total,635,279,2,0.9637795275590552,1.119734873803788,1.0189274558828183,0.2612610022435702,2017-18,2017-12-11T07:02:47.169,201587,"Nicolas Batum"
201588_Total_2017-18,201588,Total,1065,463,2,0.9539906103286385,1.1186618178978978,0.9615072470075521,0.2677460854525797,2017-18,2017-12-11T07:02:47.169,201588,"George Hill"
201596_Total_2017-18,201596,Total,1006,456,2,1.0099403578528827,1.1445699429461222,1.018546875034545,0.2589864756918104,2017-18,2017-12-11T07:02:47.169,201596,"Mario Chalmers"
201599_Total_2017-18,201599,Total,1316,593,3,1.0433130699088147,1.1934889070653973,1.0447139270518766,0.3053902554834247,2017-18,2017-12-11T07:02:47.169,201599,"DeAndre Jordan"
201600_Total_2017-18,201600,Total,105,57,2,1.2476190476190476,1.1934819198339461,1.0299433763443433,0.22378237792061226,2017-18,2017-12-11T07:02:47.169,201600,"Omer Asik"
201601_Total_2017-18,201601,Total,990,461,2,1.1191919191919193,1.2447608806657167,1.0649818466576146,0.2394045625812168,2017-18,2017-12-11T07:02:47.169,201601,"Luc Mbah a Moute"
201609_Total_2017-18,201609,Total,1381,627,2,1.0296886314265026,1.1679347232707584,1.0297033825935817,0.2522993745554081,2017-18,2017-12-11T07:02:47.169,201609,"Goran Dragic"
201628_Total_2017-18,201628,Total,184,71,3,0.9619565217391305,1.2526790760904638,0.9460318361396278,0.34233737610835063,2017-18,2017-12-11T07:02:47.169,201628,"Bobby Brown"
201933_Total_2017-18,201933,Total,1192,537,3,1.0469798657718121,1.1982121495375144,1.0472774655827575,0.30159389994344105,2017-18,2017-12-11T07:02:47.169,201933,"Blake Griffin"
201935_Total_2017-18,201935,Total,1485,705,2,1.1414141414141414,1.247300932560251,1.0832169603745696,0.21608962408500307,2017-18,2017-12-11T07:02:47.169,201935,"James Harden"
201936_Total_2017-18,201936,Total,1301,594,2,1.0322828593389701,1.1646352168150285,1.0140268798354812,0.25570797524990013,2017-18,2017-12-11T07:02:47.169,201936,"Tyreke Evans"
201937_Total_2017-18,201937,Total,1292,578,2,1.03328173374613,1.1893388924614636,1.0048263013265273,0.3065644677085148,2017-18,2017-12-11T07:02:47.169,201937,"Ricky Rubio"
201939_Total_2017-18,201939,Total,1378,722,2,1.20899854862119,1.1998453026789435,1.1209165597488229,0.23907227221868424,2017-18,2017-12-11T07:02:47.169,201939,"Stephen Curry"
201942_Total_2017-18,201942,Total,1469,712,2,1.0939414567733152,1.1682887589164568,1.0384921845804433,0.2528654368603318,2017-18,2017-12-11T07:02:47.169,201942,"DeMar DeRozan"
201949_Total_2017-18,201949,Total,1119,523,2,1.0831099195710456,1.199221812571014,1.0396433735748516,0.2477329216132099,2017-18,2017-12-11T07:02:47.169,201949,"James Johnson"
201950_Total_2017-18,201950,Total,1762,866,2,1.108967082860386,1.1688052633030235,1.0470163417661182,0.2208679058156115,2017-18,2017-12-11T07:02:47.169,201950,"Jrue Holiday"
201952_Total_2017-18,201952,Total,1375,654,2,1.050909090909091,1.1385593332680954,0.9955481744987876,0.2337087179494389,2017-18,2017-12-11T07:02:47.169,201952,"Jeff Teague"
201954_Total_2017-18,201954,Total,1436,710,3,1.1149025069637883,1.1683026656773576,1.009350041312392,0.24226013404107954,2017-18,2017-12-11T07:02:47.169,201954,"Darren Collison"
201956_Total_2017-18,201956,Total,566,277,3,1.098939929328622,1.162168197230072,1.069466915289288,0.27227104491435256,2017-18,2017-12-11T07:02:47.169,201956,"Omri Casspi"
201959_Total_2017-18,201959,Total,1564,749,2,1.0537084398976981,1.13350747181039,0.9885224163746412,0.2360817638676099,2017-18,2017-12-11T07:02:47.169,201959,"Taj Gibson"
201960_Total_2017-18,201960,Total,1239,533,3,0.9927360774818402,1.181965171408356,1.0060325537523829,0.25044893463861045,2017-18,2017-12-11T07:02:47.169,201960,"DeMarre Carroll"
201961_Total_2017-18,201961,Total,843,376,3,1.0688018979833926,1.2351175689602079,1.0415471202332782,0.25158388521743863,2017-18,2017-12-11T07:02:47.169,201961,"Wayne Ellington"
201967_Total_2017-18,201967,Total,1088,521,2,1.0928308823529411,1.181826260342238,1.0518523370015234,0.2274582700150231,2017-18,2017-12-11T07:02:47.169,201967,"Dante Cunningham"
201973_Total_2017-18,201973,Total,645,306,2,1.1131782945736435,1.2166404273454605,0.9903376156859084,0.3074513982189266,2017-18,2017-12-11T07:02:47.169,201973,"Jonas Jerebko"
201975_Total_2017-18,201975,Total,731,315,3,0.9589603283173734,1.135648455418681,0.9794187448082213,0.25532252595987337,2017-18,2017-12-11T07:02:47.169,201975,"Jodie Meeks"
201976_Total_2017-18,201976,Total,585,262,3,1.0307692307692307,1.184981628366481,1.0814084633905394,0.26815476574701225,2017-18,2017-12-11T07:02:47.169,201976,"Patrick Beverley"
201980_Total_2017-18,201980,Total,1233,564,3,1.0202757502027575,1.1471227471882541,1.0174334098779687,0.24576577660021134,2017-18,2017-12-11T07:02:47.169,201980,"Danny Green"
201988_Total_2017-18,201988,Total,1197,546,3,1.035923141186299,1.1703148491850655,1.0338598676316015,0.23005475996511693,2017-18,2017-12-11T07:02:47.169,201988,"Patty Mills"
202066_Total_2017-18,202066,Total,1101,483,2,0.9782016348773842,1.1410421321556283,0.9530090824481804,0.2915018574604638,2017-18,2017-12-11T07:02:47.169,202066,"Garrett Temple"
202083_Total_2017-18,202083,Total,1610,703,3,1.0111801242236025,1.1889237154231773,1.0053653907945896,0.27070925943746993,2017-18,2017-12-11T07:02:47.169,202083,"Wesley Matthews"
202322_Total_2017-18,202322,Total,966,466,3,1.0838509316770186,1.1619431476624673,1.0187103336604264,0.23586430601948788,2017-18,2017-12-11T07:02:47.169,202322,"John Wall"
202323_Total_2017-18,202323,Total,1154,486,2,0.9471403812824957,1.1453226268761758,0.9820493794181396,0.2252297597405117,2017-18,2017-12-11T07:02:47.169,202323,"Evan Turner"
202324_Total_2017-18,202324,Total,1293,601,2,1.0696055684454757,1.1895833981394923,1.0026749825258638,0.3057841278171122,2017-18,2017-12-11T07:02:47.169,202324,"Derrick Favors"
202325_Total_2017-18,202325,Total,1065,503,2,1.07981220657277,1.1829048205578057,1.0407929173485193,0.29744126074577754,2017-18,2017-12-11T07:02:47.169,202325,"Wesley Johnson"
202326_Total_2017-18,202326,Total,1659,799,2,1.0855937311633514,1.1660884703916934,1.0505149509747955,0.2123190083479869,2017-18,2017-12-11T07:02:47.169,202326,"DeMarcus Cousins"
202327_Total_2017-18,202327,Total,620,281,3,1.0677419354838709,1.2162573732228008,0.9638253076294144,0.2725090248280382,2017-18,2017-12-11T07:02:47.169,202327,"Ekpe Udoh"
202328_Total_2017-18,202328,Total,570,266,2,1.0315789473684212,1.1374267502517967,1.0033270448509481,0.2816183936835497,2017-18,2017-12-11T07:02:47.169,202328,"Greg Monroe"
202329_Total_2017-18,202329,Total,625,283,2,1.048,1.1936900770300423,0.9898513412444381,0.20458584546485523,2017-18,2017-12-11T07:02:47.169,202329,"Al-Farouq Aminu"
202331_Total_2017-18,202331,Total,1499,654,2,0.9953302201467645,1.1697109429915165,1.0053487331694078,0.2224012437147721,2017-18,2017-12-11T07:02:47.169,202331,"Paul George"
202334_Total_2017-18,202334,Total,785,340,2,0.9808917197452229,1.1591306734840923,0.9867449974337553,0.25157535496778277,2017-18,2017-12-11T07:02:47.169,202334,"Ed Davis"
202335_Total_2017-18,202335,Total,576,248,3,0.9913194444444444,1.179215691871191,0.9677567406752977,0.2562917879701046,2017-18,2017-12-11T07:02:47.169,202335,"Patrick Patterson"
202337_Total_2017-18,202337,Total,786,361,3,1.063613231552163,1.19627248592797,1.0199246955179428,0.3100398873064116,2017-18,2017-12-11T07:02:47.169,202337,"Luke Babbitt"
202339_Total_2017-18,202339,Total,936,429,2,1.0106837606837606,1.1322266289524037,1.0088374547656196,0.2744165054465455,2017-18,2017-12-11T07:02:47.169,202339,"Eric Bledsoe"
202340_Total_2017-18,202340,Total,1482,661,3,1.0215924426450742,1.1782180333163972,0.9895931361672268,0.23165542392539498,2017-18,2017-12-11T07:02:47.169,202340,"Avery Bradley"
202344_Total_2017-18,202344,Total,789,371,3,1.0899873257287707,1.200238094183431,1.0179678870099593,0.2845506712398656,2017-18,2017-12-11T07:02:47.169,202344,"Trevor Booker"
202347_Total_2017-18,202347,Total,295,109,3,0.8271186440677966,1.111089022730429,0.9088361619649606,0.3377028752685578,2017-18,2017-12-11T07:02:47.169,202347,"Quincy Pondexter"
202355_Total_2017-18,202355,Total,693,305,2,0.98989898989899,1.1527802473148483,1.036103206541536,0.284559036711897,2017-18,2017-12-11T07:02:47.169,202355,"Hassan Whiteside"
202357_Total_2017-18,202357,Total,485,225,2,1.0329896907216496,1.1464622095088308,1.0070643782340316,0.23753014816792073,2017-18,2017-12-11T07:02:47.169,202357,"Nemanja Bjelica"
202362_Total_2017-18,202362,Total,1091,515,3,1.0458295142071494,1.1415446641490377,0.9845261954735458,0.27652700246503253,2017-18,2017-12-11T07:02:47.169,202362,"Lance Stephenson"
202389_Total_2017-18,202389,Total,476,201,2,0.9537815126050421,1.151344841418027,0.9805577688399613,0.2773647258660552,2017-18,2017-12-11T07:02:47.169,202389,"Timofey Mozgov"
202397_Total_2017-18,202397,Total,948,407,3,0.9736286919831224,1.159414189569125,0.9728662406098587,0.2896216874841071,2017-18,2017-12-11T07:02:47.169,202397,"Ish Smith"
202498_Total_2017-18,202498,Total,655,307,2,1.0213740458015268,1.11868295200769,0.9791641944047689,0.27453942448172586,2017-18,2017-12-11T07:02:47.169,202498,"Lance Thomas"
202681_Total_2017-18,202681,Total,1493,702,3,1.0770261219022104,1.1848965792580164,1.0283727126185094,0.2752201319768953,2017-18,2017-12-11T07:02:47.169,202681,"Kyrie Irving"
202683_Total_2017-18,202683,Total,1074,508,2,1.0307262569832403,1.119484631991829,1.003965841937741,0.2287877819139192,2017-18,2017-12-11T07:02:47.169,202683,"Enes Kanter"
202684_Total_2017-18,202684,Total,297,138,2,1.0505050505050506,1.166655734786334,1.0172961668326688,0.23514054425110914,2017-18,2017-12-11T07:02:47.169,202684,"Tristan Thompson"
202685_Total_2017-18,202685,Total,698,354,2,1.153295128939828,1.1804262143689372,1.054174209374223,0.24475220011668763,2017-18,2017-12-11T07:02:47.169,202685,"Jonas Valanciunas"
202687_Total_2017-18,202687,Total,718,301,3,0.9554317548746518,1.1614596858645483,0.9503709270657709,0.26808111123349354,2017-18,2017-12-11T07:02:47.169,202687,"Bismack Biyombo"
202689_Total_2017-18,202689,Total,1421,657,2,1.035890218156228,1.1542442558502326,1.0095687308970216,0.26695102837003465,2017-18,2017-12-11T07:02:47.169,202689,"Kemba Walker"
202691_Total_2017-18,202691,Total,1610,831,2,1.1838509316770187,1.1919971560430138,1.0895192831610374,0.2332028307272211,2017-18,2017-12-11T07:02:47.169,202691,"Klay Thompson"
202692_Total_2017-18,202692,Total,845,397,2,1.0816568047337278,1.1913721791276073,0.972174478105126,0.28644246474261253,2017-18,2017-12-11T07:02:47.169,202692,"Alec Burks"
202693_Total_2017-18,202693,Total,764,360,2,1.0471204188481675,1.145388925990651,1.019152067923242,0.2302625300974577,2017-18,2017-12-11T07:02:47.169,202693,"Markieff Morris"
202694_Total_2017-18,202694,Total,661,297,3,1.0347957639939485,1.1862804335025232,1.010870550774231,0.2700496283203741,2017-18,2017-12-11T07:02:47.169,202694,"Marcus Morris"
202696_Total_2017-18,202696,Total,1591,778,2,1.1099937146448775,1.1763837619842303,1.0027723598589944,0.22903882675647,2017-18,2017-12-11T07:02:47.169,202696,"Nikola Vucevic"
202697_Total_2017-18,202697,Total,458,214,2,1.0698689956331877,1.1837363982606586,1.0348257982968567,0.2362813175276819,2017-18,2017-12-11T07:02:47.169,202697,"Iman Shumpert"
202699_Total_2017-18,202699,Total,1546,714,3,1.054980595084088,1.1793629327643165,0.9926275375668505,0.23418803549333142,2017-18,2017-12-11T07:02:47.169,202699,"Tobias Harris"
202702_Total_2017-18,202702,Total,697,301,2,0.9784791965566715,1.1592539454806348,0.9908006192703626,0.25327510361876177,2017-18,2017-12-11T07:02:47.169,202702,"Kenneth Faried"
202704_Total_2017-18,202704,Total,1283,598,3,1.0662509742790336,1.1822830428633204,0.9966272819335197,0.22718970074075906,2017-18,2017-12-11T07:02:47.169,202704,"Reggie Jackson"
202709_Total_2017-18,202709,Total,1235,576,2,1.0469635627530365,1.157715226310449,0.983199810878817,0.27419226948621955,2017-18,2017-12-11T07:02:47.169,202709,"Cory Joseph"
202710_Total_2017-18,202710,Total,1608,765,2,1.0478855721393034,1.1344100124992187,0.992115148568626,0.23701634913259154,2017-18,2017-12-11T07:02:47.169,202710,"Jimmy Butler"
202711_Total_2017-18,202711,Total,1513,726,2,1.085261070720423,1.1702416474677286,1.0127023388256318,0.23640085954874845,2017-18,2017-12-11T07:02:47.169,202711,"Bojan Bogdanovic"
202714_Total_2017-18,202714,Total,643,291,2,1.026438569206843,1.1675701825332552,0.9717882775553167,0.2751311645845781,2017-18,2017-12-11T07:02:47.169,202714,"Shelvin Mack"
202718_Total_2017-18,202718,Total,700,337,2,1.1,1.1838194843085543,1.037263275473536,0.24454041817756783,2017-18,2017-12-11T07:02:47.169,202718,"Chandler Parsons"
202720_Total_2017-18,202720,Total,248,114,3,1.0201612903225807,1.141057788725548,0.9664619092571394,0.2676984343849626,2017-18,2017-12-11T07:02:47.169,202720,"Jon Leuer"
202722_Total_2017-18,202722,Total,353,168,2,1.1076487252124645,1.2065793999059533,1.0198004802109364,0.28845710309209843,2017-18,2017-12-11T07:02:47.169,202722,"Davis Bertans"
202732_Total_2017-18,202732,Total,603,269,3,0.9817578772802653,1.1261988906834308,0.9805755438501986,0.29374750940421834,2017-18,2017-12-11T07:02:47.169,202732,"DeAndre Liggins"
202734_Total_2017-18,202734,Total,1490,736,2,1.1181208053691276,1.173307931527193,1.0537703479600382,0.21550648431292602,2017-18,2017-12-11T07:02:47.169,202734,"ETwaun Moore"
203076_Total_2017-18,203076,Total,1434,704,2,1.094839609483961,1.1532205263366342,1.0399015553324316,0.2386483670927714,2017-18,2017-12-11T07:02:47.169,203076,"Anthony Davis"
203077_Total_2017-18,203077,Total,874,406,2,1.0194508009153318,1.127292648072655,0.9934244538426001,0.2531029183334386,2017-18,2017-12-11T07:02:47.169,203077,"Michael Kidd-Gilchrist"
203078_Total_2017-18,203078,Total,1609,758,3,1.057799875699192,1.159076541288072,1.0214035780187558,0.23616734896947708,2017-18,2017-12-11T07:02:47.169,203078,"Bradley Beal"
203079_Total_2017-18,203079,Total,1227,543,2,1.017114914425428,1.1814377255124822,1.024662622320599,0.26332226251890783,2017-18,2017-12-11T07:02:47.169,203079,"Dion Waiters"
203081_Total_2017-18,203081,Total,1663,745,2,1.0078171978352375,1.1556284331145665,0.982030022729055,0.2171415189698629,2017-18,2017-12-11T07:02:47.169,203081,"Damian Lillard"
203082_Total_2017-18,203082,Total,1065,496,2,1.063849765258216,1.1802992442885045,0.9988076397765561,0.2363670464875146,2017-18,2017-12-11T07:02:47.169,203082,"Terrence Ross"
203083_Total_2017-18,203083,Total,1552,712,3,1.0451030927835052,1.1750309229055365,0.9968743163099094,0.24047899197511474,2017-18,2017-12-11T07:02:47.169,203083,"Andre Drummond"
203084_Total_2017-18,203084,Total,1646,705,3,0.991494532199271,1.1851349758430207,0.9965929807436232,0.2771155284942255,2017-18,2017-12-11T07:02:47.169,203084,"Harrison Barnes"
203085_Total_2017-18,203085,Total,1406,635,3,1.0419630156472262,1.1892489537617215,1.0445203533864953,0.30019094041525574,2017-18,2017-12-11T07:02:47.169,203085,"Austin Rivers"
203086_Total_2017-18,203086,Total,188,88,2,1.0957446808510638,1.2122525975818919,0.9927673785182302,0.23907074688357804,2017-18,2017-12-11T07:02:47.169,203086,"Meyers Leonard"
203087_Total_2017-18,203087,Total,1137,515,2,1.017590149516271,1.1553280637658512,0.973497036920401,0.2870692066453892,2017-18,2017-12-11T07:02:47.169,203087,"Jeremy Lamb"
203089_Total_2017-18,203089,Total,941,473,2,1.1115834218916048,1.1429605928430453,1.012200513409698,0.26573450085680095,2017-18,2017-12-11T07:02:47.169,203089,"John Henson"
203090_Total_2017-18,203090,Total,955,421,2,0.9863874345549738,1.146276940235845,0.9855490678719262,0.20775854480830364,2017-18,2017-12-11T07:02:47.169,203090,"Maurice Harkless"
203092_Total_2017-18,203092,Total,573,263,2,1.0541012216404886,1.1855167738871526,1.0014563807260561,0.2624380149756318,2017-18,2017-12-11T07:02:47.169,203092,"Tyler Zeller"
203095_Total_2017-18,203095,Total,1545,742,2,1.0944983818770226,1.1802592102565543,0.9992166023137778,0.23258564604390852,2017-18,2017-12-11T07:02:47.169,203095,"Evan Fournier"
203101_Total_2017-18,203101,Total,181,83,2,1.0276243093922652,1.1535721088158202,0.9591207738255768,0.28663970366017777,2017-18,2017-12-11T07:02:47.169,203101,"Miles Plumlee"
203107_Total_2017-18,203107,Total,502,221,2,0.9920318725099602,1.1552479662505266,0.9710280631641696,0.2775375162538711,2017-18,2017-12-11T07:02:47.169,203107,"Tomas Satoransky"
203109_Total_2017-18,203109,Total,1226,580,2,1.0913539967373573,1.1946619828021865,1.0554374187828754,0.2474674550772104,2017-18,2017-12-11T07:02:47.169,203109,"Jae Crowder"
203110_Total_2017-18,203110,Total,1412,729,2,1.184844192634561,1.1927411669364008,1.0900553478923138,0.240167840840101,2017-18,2017-12-11T07:02:47.169,203110,"Draymond Green"
203112_Total_2017-18,203112,Total,618,284,3,1.080906148867314,1.2160966607467194,1.033702352347858,0.2627370940774649,2017-18,2017-12-11T07:02:47.169,203112,"Quincy Acy"
203114_Total_2017-18,203114,Total,1526,768,3,1.1218872870249017,1.1537530543810801,1.010614119334053,0.26455329109003894,2017-18,2017-12-11T07:02:47.169,203114,"Khris Middleton"
203115_Total_2017-18,203115,Total,1431,665,2,1.063591893780573,1.1825699955249274,0.985890255752249,0.23677999295231852,2017-18,2017-12-11T07:02:47.169,203115,"Will Barton"
203118_Total_2017-18,203118,Total,749,332,3,0.9986648865153538,1.1560479296304438,0.9937404409963396,0.24869736606971177,2017-18,2017-12-11T07:02:47.169,203118,"Mike Scott"
203121_Total_2017-18,203121,Total,897,427,2,1.1014492753623188,1.1991115793142506,1.0670772151249703,0.22417224082964604,2017-18,2017-12-11T07:02:47.169,203121,"Darius Miller"
203124_Total_2017-18,203124,Total,734,353,2,1.0708446866485013,1.1497636745057318,1.0097725269270792,0.26521590294154956,2017-18,2017-12-11T07:02:47.169,203124,"Kyle OQuinn"
203141_Total_2017-18,203141,Total,260,125,2,1.1076923076923078,1.1945140875374565,0.9970404289119748,0.2678883987652197,2017-18,2017-12-11T07:02:47.169,203141,"Mirza Teletovic"
203145_Total_2017-18,203145,Total,1309,592,2,1.0381970970206265,1.1830513515886627,1.0067998469653212,0.3125462055338479,2017-18,2017-12-11T07:02:47.169,203145,"Kent Bazemore"
203186_Total_2017-18,203186,Total,388,173,2,0.9896907216494846,1.1374129205216452,1.0203107764386137,0.3338969796016928,2017-18,2017-12-11T07:02:47.169,203186,"Willie Reed"
203200_Total_2017-18,203200,Total,1512,642,2,0.9695767195767195,1.1662699237823886,0.9494067027219475,0.2738074115652139,2017-18,2017-12-11T07:02:47.169,203200,"Justin Holiday"
203210_Total_2017-18,203210,Total,626,296,2,1.0623003194888179,1.160154699073637,0.9988529254097136,0.24125876571329496,2017-18,2017-12-11T07:02:47.169,203210,"JaMychal Green"
203382_Total_2017-18,203382,Total,907,389,3,0.980154355016538,1.1690810846854205,0.9973379385682969,0.28304644059092166,2017-18,2017-12-11T07:02:47.169,203382,"Aron Baynes"
203457_Total_2017-18,203457,Total,372,150,3,0.946236559139785,1.1901530704647012,1.0125747357193402,0.2666655129264965,2017-18,2017-12-11T07:02:47.169,203457,"Nerlens Noel"
203458_Total_2017-18,203458,Total,896,380,3,0.9352678571428571,1.1211469412913049,0.973743955984486,0.28988978445650143,2017-18,2017-12-11T07:02:47.169,203458,"Alex Len"
203459_Total_2017-18,203459,Total,1139,507,3,1.0377524143985952,1.2004449885286865,1.017291271614911,0.26774073281870714,2017-18,2017-12-11T07:02:47.169,203459,"Allen Crabbe"
203460_Total_2017-18,203460,Total,1214,523,3,0.9629324546952224,1.1413062115769974,0.9946884170597479,0.2318227021366826,2017-18,2017-12-11T07:02:47.169,203460,"Andre Roberson"
203463_Total_2017-18,203463,Total,489,230,2,1.0593047034764826,1.162889149061277,1.0041563477227151,0.256120141991636,2017-18,2017-12-11T07:02:47.169,203463,"Ben McLemore"
203464_Total_2017-18,203464,Total,555,244,3,0.9711711711711711,1.129090153311072,1.013432435340319,0.3085230257993099,2017-18,2017-12-11T07:02:47.169,203464,"Brandon Paul"
203468_Total_2017-18,203468,Total,1550,693,3,1.007741935483871,1.157836440834933,0.9848941652446054,0.21643619230891867,2017-18,2017-12-11T07:02:47.169,203468,"CJ McCollum"
203469_Total_2017-18,203469,Total,706,288,2,0.9206798866855525,1.1437464367995922,0.9256341893979116,0.29938895460813647,2017-18,2017-12-11T07:02:47.169,203469,"Cody Zeller"
